unit,purpose,duration,partner,isced11,geo\time	2017 	2016 	2015 	2014 	2013 	2012 
NR,PERS,N_GE4,WORLD,ED5-8,EU27	: 	: 	44740797 e	: 	32175819 e	37031854 e
NR,PERS,N_GE4,WORLD,ED5-8,EU28	: 	: 	44686330 e	: 	33187062 e	37839951 e
NR,PERS,N_GE4,WORLD,ED5-8,FI	4238124 	4205348 	3854450 	3749850 	3773856 	3514228 
NR,PERS,N_GE4,WORLD,ED5-8,HR	: 	: 	: 	: 	999368 	799082 
NR,PERS,N_GE4,WORLD,ED5-8,HU	1093798 	1058859 	1184322 	: 	: 	: 
NR,PERS,N_GE4,WORLD,ED5-8,LU	: 	: 	: 	: 	: 	425618 
NR,PERS,N_GE4,WORLD,ED5-8,LV	: 	325446 	419331 	572040 	322108 	418881 
NR,PERS,N_GE4,WORLD,ED5-8,MT	: 	125667 	91895 	80225 	: 	: 
NR,PERS,N_GE4,WORLD,ED5-8,NL	7739143 	9574274 	9310396 	9199460 	9013779 	9453588 
NR,PERS,N_GE4,WORLD,ED5-8,PL	: 	: 	: 	: 	: 	: u
NR,PERS,N_GE4,WORLD,ED5-8,PT	1706082 	1603969 	1749878 	: 	1632775 	1368086 
NR,PERS,N_GE4,WORLD,ED5-8,RO	2318868 	2284300 	2082525 	2148537 	2326801 	: 
NR,PERS,N_GE4,WORLD,ED5-8,SI	: 	568757 	530642 	547711 	560092 	532720 
NR,PERS,N_GE4,WORLD,TOTAL,AT	9615054 	9582841 	8722921 	8781517 	9201677 	9406262 
NR,PERS,N_GE4,WORLD,TOTAL,BE	8278090 b	9174698 	7603997 	7746327 	7916016 	6512385 
NR,PERS,N_GE4,WORLD,TOTAL,BG	2352700 	1673758 	1358871 	1532800 	1702929 	1347231 
NR,PERS,N_GE4,WORLD,TOTAL,CH	: 	11179228 	10400613 	10200668 	10005088 	9761174 
NR,PERS,N_GE4,WORLD,TOTAL,CY	1112588 	1082291 	957565 	1159140 	1121540 	1051122 
NR,PERS,N_GE4,WORLD,TOTAL,CZ	13022708 	12629643 	11290363 	11733061 	11281952 	11726904 
NR,PERS,N_GE4,WORLD,TOTAL,DE	108307676 	109296731 	105194733 	103159264 	104975409 	100981271 
NR,PERS,N_GE4,WORLD,TOTAL,DK	: 	7411909 	7904095 	8101036 	7710422 	7573143 
NR,PERS,N_GE4,WORLD,TOTAL,EA	: 	: 	: 	: 	333883188 e	332144030 e
NR,PERS,N_GE4,WORLD,TOTAL,EE	812155 	750531 	777821 	752679 	668052 	700595 
NR,PERS,N_GE4,WORLD,TOTAL,EL	: 	3759235 	3872789 	4277788 	3737582 	4028945 
NR,PERS,N_GE4,WORLD,TOTAL,ES	42173922 	40867817 	38013087 	35862958 	36933418 	37815133 
NR,PERS,N_GE4,WORLD,TOTAL,EU27	: 	: 	447731307 e	: 	463088410 e	456821625 e
NR,PERS,N_GE4,WORLD,TOTAL,EU28	: 	: 	450474683 e	: 	466601256 e	460011185 e
NR,PERS,N_GE4,WORLD,TOTAL,FI	9041654 	9021970 	8939302 	8810039 	8749880 	8877013 
NR,PERS,N_GE4,WORLD,TOTAL,FR	90845193 	87750211 	89329740 	100347449 	98948441 	97235511 
NR,PERS,N_GE4,WORLD,TOTAL,HR	2066163 	1798542 	2874750 	2759732 	3519186 	3202089 
NR,PERS,N_GE4,WORLD,TOTAL,HU	5870300 	5688460 	5741856 	5526540 	5341910 	5736017 
NR,PERS,N_GE4,WORLD,TOTAL,IE	5366808 	5178276 	4734582 	4789770 	4868409 	4868657 
NR,PERS,N_GE4,WORLD,TOTAL,IT	26734243 	25404215 	22482744 	24746615 	26427292 	28869134 
NR,PERS,N_GE4,WORLD,TOTAL,LT	1537751 	1480332 	1456607 	1450743 	1476015 	1353776 
NR,PERS,N_GE4,WORLD,TOTAL,LU	: 	946184 	907097 	917353 	864663 	839895 
NR,PERS,N_GE4,WORLD,TOTAL,LV	: 	847947 	929266 	1225735 	880535 	980405 
NR,PERS,N_GE4,WORLD,TOTAL,MT	375318 	331671 	284129 	262836 	234405 	225130 
NR,PERS,N_GE4,WORLD,TOTAL,NL	21425181 	20499659 	19688996 	19765233 	20121536 	21097116 
NR,PERS,N_GE4,WORLD,TOTAL,NO	8525153 	7950392 	8165309 	8674217 	7314873 	: 
NR,PERS,N_GE4,WORLD,TOTAL,PL	26497134 	25269378 	23628502 	22550668 	22926714 	20138812 
NR,PERS,N_GE4,WORLD,TOTAL,PT	4859827 	4116601 	4374940 	3910111 	4583479 	3865369 
NR,PERS,N_GE4,WORLD,TOTAL,RO	6123453 	6170965 	5924906 	6523442 	6776513 	6705909 
NR,PERS,N_GE4,WORLD,TOTAL,SE	: 	12117183 	11999969 	11456438 	: 	: 
NR,PERS,N_GE4,WORLD,TOTAL,SI	1594365 	1732994 	1643712 	1464992 	1539812 	1563876 
NR,PERS,N_GE4,WORLD,TOTAL,SK	3838109 	3376634 	3169254 	2497822 	2746186 	3646841 
NR,PERS,N_GE4,WORLD,TOTAL,UK	: 	: 	: 	: 	63652480 	62996457 
NR,PERS,N_GE4,WORLD,UNK,BE	8278090 b	9174698 	7603997 	7746327 	7916016 	6512385 
NR,PERS,N_GE4,WORLD,UNK,BG	2352700 	1673758 	1358871 	1532800 	1702929 	1347231 
NR,PERS,N_GE4,WORLD,UNK,CH	: 	11179228 	10400613 	10200668 	10005088 	9761174 
NR,PERS,N_GE4,WORLD,UNK,CY	1112588 	1082291 	957565 	1159140 	1121540 	1051122 
NR,PERS,N_GE4,WORLD,UNK,CZ	13022708 	12629643 	11290363 	11733061 	11281952 	11726904 
NR,PERS,N_GE4,WORLD,UNK,DE	108307676 	109296731 	105194733 	103159264 	104975409 	100981271 
NR,PERS,N_GE4,WORLD,UNK,DK	: 	7411909 	7904095 	8101036 	7710422 	7573143 
NR,PERS,N_GE4,WORLD,UNK,EA	: 	: 	: 	: 	252075297 e	248080522 e
NR,PERS,N_GE4,WORLD,UNK,EL	: 	3759235 	3872789 	4277788 	3737582 	4028945 
NR,PERS,N_GE4,WORLD,UNK,EU27	: 	: 	341883658 e	: 	372161537 e	352028494 e
NR,PERS,N_GE4,WORLD,UNK,EU28	: 	: 	344755892 e	: 	372110300 e	351972961 e
NR,PERS,N_GE4,WORLD,UNK,FR	90845193 	87750211 	89329740 	100347449 	98948441 	97235511 
NR,PERS,N_GE4,WORLD,UNK,HR	2066163 	1798542 	2874750 	2759732 	: 	: 
NR,PERS,N_GE4,WORLD,UNK,HU	2965756 	2697093 	2619408 	5526540 	5341910 	5736017 
NR,PERS,N_GE4,WORLD,UNK,IE	5366808 	5178276 	4734582 	4789770 	4868409 	4868657 
NR,PERS,N_GE4,WORLD,UNK,IT	26734243 	25404215 	22482744 	24746615 	26427292 	28869134 
NR,PERS,N_GE4,WORLD,UNK,LT	1537751 	1480332 	1456607 	1450743 	1476015 	1353776 
NR,PERS,N_GE4,WORLD,UNK,LU	: 	946184 	907097 	917353 	864663 	: 
NR,PERS,N_GE4,WORLD,UNK,MT	375318 	: 	: 	: 	234405 	225130 
NR,PERS,N_GE4,WORLD,UNK,NL	: 	: 	: 	: 	: 	112094 u
NR,PERS,N_GE4,WORLD,UNK,NO	8525153 	7950392 	8165309 	8674217 	7314873 	: 
NR,PERS,N_GE4,WORLD,UNK,PL	26497134 	25269378 	23628502 	22550668 	22926714 	20138812 
NR,PERS,N_GE4,WORLD,UNK,PT	: 	: 	: 	3910111 	: 	: 
NR,PERS,N_GE4,WORLD,UNK,RO	: 	: 	: 	: 	: 	6705909 
NR,PERS,N_GE4,WORLD,UNK,SE	: 	12117183 	11999969 	11456438 	: 	: 
NR,PERS,N_GE4,WORLD,UNK,SI	1594365 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,UNK,SK	3838109 	3376634 	3169254 	2497822 	2746186 	3646841 
NR,PERS,N_GE4,WORLD,UNK,UK	: 	: 	: 	: 	63652480 	62996457 
NR,PROF,N1-3,DOM,ED0-2,AT	111104 	126886 	86526 u	122566 	173601 	216417 
NR,PROF,N1-3,DOM,ED0-2,EA	: 	: 	: 	: 	1746580 e	1488687 e
NR,PROF,N1-3,DOM,ED0-2,EE	: c	: u	: u	13279 u	: u	: u
NR,PROF,N1-3,DOM,ED0-2,ES	450736 	867436 	527492 	687233 	784633 	577840 
NR,PROF,N1-3,DOM,ED0-2,EU27	: 	: 	1385816 e	: 	1816929 e	1660486 e
NR,PROF,N1-3,DOM,ED0-2,EU28	: 	: 	1384129 e	: 	1825327 e	1675923 e
NR,PROF,N1-3,DOM,ED0-2,FI	257402 	226917 	250212 	315547 	428498 	314065 
NR,PROF,N1-3,DOM,ED0-2,HR	: 	: 	: 	: 	: u	: u
NR,PROF,N1-3,DOM,ED0-2,HU	: c	: u	: u	: 	: 	: 
NR,PROF,N1-3,DOM,ED0-2,LU	: 	: 	: 	: 	: 	: u
NR,PROF,N1-3,DOM,ED0-2,LV	: 	: 	: u	: 	: u	: 
NR,PROF,N1-3,DOM,ED0-2,MT	: 	: c	: 	: 	: 	: 
NR,PROF,N1-3,DOM,ED0-2,NL	56032 u	: u	51363 u	74588 u	86315 u	59387 u
NR,PROF,N1-3,DOM,ED0-2,PL	: 	: 	: 	: 	: 	: u
NR,PROF,N1-3,DOM,ED0-2,PT	248854 	227965 	205825 	: 	263585 	302126 
NR,PROF,N1-3,DOM,ED0-2,RO	39154 u	48111 u	57887 	28351 u	37978 u	: 
NR,PROF,N1-3,DOM,ED0-2,SI	: 	: u	: u	: u	: u	: u
NR,PROF,N1-3,DOM,ED3_4,AT	726516 	904030 	778746 	853454 	891252 	931775 
NR,PROF,N1-3,DOM,ED3_4,EA	: 	: 	: 	: 	4389772 e	4917999 e
NR,PROF,N1-3,DOM,ED3_4,EE	132881 	136017 	91537 	93586 	37846 	33880 u
NR,PROF,N1-3,DOM,ED3_4,ES	911656 	995982 	663172 	1438396 	1881806 	2331727 
NR,PROF,N1-3,DOM,ED3_4,EU27	: 	: 	3545977 e	: 	4552824 e	6813254 e
NR,PROF,N1-3,DOM,ED3_4,EU28	: 	: 	3541660 e	: 	4858653 e	7248525 e
NR,PROF,N1-3,DOM,ED3_4,FI	1033627 	988463 	976047 	1067225 	1255521 	1238683 
NR,PROF,N1-3,DOM,ED3_4,HR	: 	: 	: 	: 	301537 	428381 
NR,PROF,N1-3,DOM,ED3_4,HU	74121 	70093 	60750 	: 	: 	: 
NR,PROF,N1-3,DOM,ED3_4,LU	: 	: 	: 	: 	: 	: u
NR,PROF,N1-3,DOM,ED3_4,LV	: 	: c	38679 u	: u	50780 u	30562 u
NR,PROF,N1-3,DOM,ED3_4,MT	: 	: c	: c	: u	: 	: 
NR,PROF,N1-3,DOM,ED3_4,NL	326693 	270876 	194548 	133555 u	169357 	237190 
NR,PROF,N1-3,DOM,ED3_4,PL	: 	: 	: 	: 	: 	: u
NR,PROF,N1-3,DOM,ED3_4,PT	176762 	253507 	189428 	: 	131054 	114634 
NR,PROF,N1-3,DOM,ED3_4,RO	88362 	83299 	84994 	58777 	39107 	: 
NR,PROF,N1-3,DOM,ED3_4,SI	: 	29780 u	: u	22913 u	22398 u	28973 u
NR,PROF,N1-3,DOM,ED5-8,AT	619151 	597005 	696216 	670043 	760400 	569064 
NR,PROF,N1-3,DOM,ED5-8,EA	: 	: 	: 	: 	6913144 e	7386242 e
NR,PROF,N1-3,DOM,ED5-8,EE	220870 	208317 	175165 	180219 	116799 	100840 
NR,PROF,N1-3,DOM,ED5-8,ES	3700850 	3707421 	3377797 	2754906 	3029826 	3517540 
NR,PROF,N1-3,DOM,ED5-8,EU27	: 	: 	8749854 e	: 	7092418 e	11406433 e
NR,PROF,N1-3,DOM,ED5-8,EU28	: 	: 	8739202 e	: 	7473095 e	11717139 e
NR,PROF,N1-3,DOM,ED5-8,FI	2121130 	2228523 	1914705 	1951134 	2003807 	2215724 
NR,PROF,N1-3,DOM,ED5-8,HR	: 	: 	: 	: 	375526 	306801 
NR,PROF,N1-3,DOM,ED5-8,HU	149355 	106918 	240956 	: 	: 	: 
NR,PROF,N1-3,DOM,ED5-8,LU	: 	: 	: 	: 	: 	: u
NR,PROF,N1-3,DOM,ED5-8,LV	: 	: c	42146 u	38534 u	53231 u	81694 u
NR,PROF,N1-3,DOM,ED5-8,MT	: 	: c	: c	: u	: 	: 
NR,PROF,N1-3,DOM,ED5-8,NL	662396 	616725 	669285 	569062 	713966 	719608 
NR,PROF,N1-3,DOM,ED5-8,PL	: 	: 	: 	: 	: 	: u
NR,PROF,N1-3,DOM,ED5-8,PT	425010 	432017 	472765 	: 	220611 	218306 
NR,PROF,N1-3,DOM,ED5-8,RO	: c	: u	: u	: u	: u	: 
NR,PROF,N1-3,DOM,ED5-8,SI	: 	52995 u	38606 u	57858 	66888 	40248 
NR,PROF,N1-3,DOM,TOTAL,AT	1456771 	1627921 	1561487 	1646064 	1825253 	1717256 
NR,PROF,N1-3,DOM,TOTAL,BE	94592 b	100072 	90245 	35240 u	62160 u	207260 
NR,PROF,N1-3,DOM,TOTAL,BG	112141 	84571 	87516 	131629 	102486 	71643 
NR,PROF,N1-3,DOM,TOTAL,CH	: 	346583 u	415376 	163486 u	375121 u	418541 u
NR,PROF,N1-3,DOM,TOTAL,CY	: c	14389 u	20548 u	24003 u	30035 	28553 u
NR,PROF,N1-3,DOM,TOTAL,CZ	767947 	848256 	607949 	711298 	1009361 	793856 
NR,PROF,N1-3,DOM,TOTAL,DE	24000285 	25098394 	22066486 	23450059 	24692842 	28872955 
NR,PROF,N1-3,DOM,TOTAL,DK	: 	1067641 	1294987 	893106 	1235655 	896335 
NR,PROF,N1-3,DOM,TOTAL,EA	: 	: 	: 	: 	56025897 e	64148004 e
NR,PROF,N1-3,DOM,TOTAL,EE	364863 	369511 	279068 	287085 	160487 	147849 
NR,PROF,N1-3,DOM,TOTAL,EL	: 	159811 	182883 	168472 	204393 	150078 
NR,PROF,N1-3,DOM,TOTAL,ES	5063242 	5570838 	4568461 	4880534 	5696265 	6427107 
NR,PROF,N1-3,DOM,TOTAL,EU27	: 	: 	65110789 e	: 	77721400 e	89402460 e
NR,PROF,N1-3,DOM,TOTAL,EU28	: 	: 	65391783 e	: 	78407458 e	90152907 e
NR,PROF,N1-3,DOM,TOTAL,FI	3412160 	3443902 	3140964 	3333906 	3687826 	3768472 
NR,PROF,N1-3,DOM,TOTAL,FR	15637417 	10021966 	9944001 	12345259 	12956814 	13198014 
NR,PROF,N1-3,DOM,TOTAL,HR	234698 	268849 	314938 	633609 	685573 	750595 
NR,PROF,N1-3,DOM,TOTAL,HU	225952 	182105 	307490 	297330 	276844 	292002 
NR,PROF,N1-3,DOM,TOTAL,IE	398433 	394067 	379293 	336030 	318746 	270927 
NR,PROF,N1-3,DOM,TOTAL,IT	3348765 	4291178 	4271126 	5347962 	3834562 	6570308 
NR,PROF,N1-3,DOM,TOTAL,LT	301761 	313614 	315214 	306515 	295040 	281687 
NR,PROF,N1-3,DOM,TOTAL,LU	: 	: u	: u	: u	: u	: u
NR,PROF,N1-3,DOM,TOTAL,LV	: 	38695 u	81825 u	62802 u	107182 	112257 
NR,PROF,N1-3,DOM,TOTAL,MT	6875 u	5036 u	: c	: u	: u	: u
NR,PROF,N1-3,DOM,TOTAL,NL	1045121 	928107 	915196 	777206 	969638 	1018548 
NR,PROF,N1-3,DOM,TOTAL,NO	3186378 	2419637 	2696989 	3165176 	2244632 	: 
NR,PROF,N1-3,DOM,TOTAL,PL	1233682 	1092829 	941617 	911312 	2722099 	3045864 
NR,PROF,N1-3,DOM,TOTAL,PT	850626 	913490 	868018 	840604 	615250 	635066 
NR,PROF,N1-3,DOM,TOTAL,RO	141335 	145729 	153871 	97917 	89161 	36584 u
NR,PROF,N1-3,DOM,TOTAL,SE	: 	6033337 	3913048 	5307315 	: 	: 
NR,PROF,N1-3,DOM,TOTAL,SI	84381 	84865 	67745 	84119 	93175 	74257 
NR,PROF,N1-3,DOM,TOTAL,SK	919818 	: u	786524 u	: u	782749 u	768860 
NR,PROF,N1-3,DOM,TOTAL,UK	: 	: 	: 	: 	14606355 	15350695 
NR,PROF,N1-3,DOM,UNK,BE	94592 b	100072 	90245 	35240 u	62160 u	207260 
NR,PROF,N1-3,DOM,UNK,BG	112141 	84571 	87516 	131629 	102486 	71643 
NR,PROF,N1-3,DOM,UNK,CH	: 	346583 u	415376 	163486 u	375121 u	418541 u
NR,PROF,N1-3,DOM,UNK,CY	: c	14389 u	20548 u	24003 u	30035 	28553 u
NR,PROF,N1-3,DOM,UNK,CZ	767947 	848256 	607949 	711298 	1009361 	793856 
NR,PROF,N1-3,DOM,UNK,DE	24000285 	25098394 	22066486 	23450059 	24692842 	28872955 
NR,PROF,N1-3,DOM,UNK,DK	: 	1067641 	1294987 	893106 	1235655 	896335 
NR,PROF,N1-3,DOM,UNK,EA	: 	: 	: 	: 	42976401 e	50355075 e
NR,PROF,N1-3,DOM,UNK,EL	: 	159811 	182883 	168472 	204393 	150078 
NR,PROF,N1-3,DOM,UNK,EU27	: 	: 	51429142 e	: 	64259229 e	69522287 e
NR,PROF,N1-3,DOM,UNK,EU28	: 	: 	51726792 e	: 	64250383 e	69511320 e
NR,PROF,N1-3,DOM,UNK,FR	15637417 	10021966 	9944001 	12345259 	12956814 	13198014 
NR,PROF,N1-3,DOM,UNK,HR	234698 	268849 	314938 	633609 	: 	: 
NR,PROF,N1-3,DOM,UNK,HU	: 	: 	: 	297330 	276844 	292002 
NR,PROF,N1-3,DOM,UNK,IE	398433 	394067 	379293 	336030 	318746 	270927 
NR,PROF,N1-3,DOM,UNK,IT	3348765 	4291178 	4271126 	5347962 	3834562 	6570308 
NR,PROF,N1-3,DOM,UNK,LT	301761 	313614 	315214 	306515 	295040 	281687 
NR,PROF,N1-3,DOM,UNK,LU	: 	: u	: u	: u	: u	: 
NR,PROF,N1-3,DOM,UNK,MT	6875 u	: 	: 	: 	: u	: u
NR,PROF,N1-3,DOM,UNK,NL	: 	: 	: 	: 	: 	: u
NR,PROF,N1-3,DOM,UNK,NO	3186378 	2419637 	2696989 	3165176 	2244632 	: 
NR,PROF,N1-3,DOM,UNK,PL	1233682 	1092829 	941617 	911312 	2722099 	3045864 
NR,PROF,N1-3,DOM,UNK,PT	: 	: 	: 	840604 	: 	: 
NR,PROF,N1-3,DOM,UNK,RO	: 	: 	: 	: 	: 	36584 u
NR,PROF,N1-3,DOM,UNK,SE	: 	6033337 	3913048 	5307315 	: 	: 
NR,PROF,N1-3,DOM,UNK,SI	84381 	: 	: 	: 	: 	: 
NR,PROF,N1-3,DOM,UNK,SK	919818 	: u	786524 u	: u	782749 u	768860 
NR,PROF,N1-3,DOM,UNK,UK	: 	: 	: 	: 	14606355 	15350695 
NR,PROF,N1-3,OUT,ED0-2,AT	61531 u	56142 u	72912 u	69037 u	57575 u	117541 
NR,PROF,N1-3,OUT,ED0-2,EA	: 	: 	: 	: 	315477 e	381142 e
NR,PROF,N1-3,OUT,ED0-2,EE	: c	: u	: u	: u	: u	: u
NR,PROF,N1-3,OUT,ED0-2,ES	: c	: u	: u	60898 u	33864 u	51690 u
NR,PROF,N1-3,OUT,ED0-2,EU27	: 	: 	370337 e	: 	320628 e	415814 e
NR,PROF,N1-3,OUT,ED0-2,EU28	: 	: 	369887 e	: 	320584 e	433836 e
NR,PROF,N1-3,OUT,ED0-2,FI	: c	128582 u	118433 u	81405 u	138873 u	90541 u
NR,PROF,N1-3,OUT,ED0-2,HR	: 	: 	: 	: 	: 	: u
NR,PROF,N1-3,OUT,ED0-2,LU	: 	: 	: 	: 	: 	: u
NR,PROF,N1-3,OUT,ED0-2,LV	: 	: 	: 	: 	: 	: u
NR,PROF,N1-3,OUT,ED0-2,MT	: 	: c	: c	: u	: 	: 
NR,PROF,N1-3,OUT,ED0-2,NL	83125 u	64944 u	50818 u	: u	: u	: u
NR,PROF,N1-3,OUT,ED0-2,PL	: 	: 	: 	: 	: 	: u
NR,PROF,N1-3,OUT,ED0-2,PT	26318 u	30957 u	25016 u	: 	: u	65507 u
NR,PROF,N1-3,OUT,ED0-2,SI	: 	: u	: u	: u	: u	: u
NR,PROF,N1-3,OUT,ED3_4,AT	598709 	584426 	590051 	677488 	679438 	687617 
NR,PROF,N1-3,OUT,ED3_4,EA	: 	: 	: 	: 	1294043 e	1421542 e
NR,PROF,N1-3,OUT,ED3_4,EE	54850 u	67638 	56071 	68323 	55698 	36848 u
NR,PROF,N1-3,OUT,ED3_4,ES	61245 u	82584 u	46996 u	107954 	77277 	81669 
NR,PROF,N1-3,OUT,ED3_4,EU27	: 	: 	1496191 e	: 	1366930 e	2341126 e
NR,PROF,N1-3,OUT,ED3_4,EU28	: 	: 	1494370 e	: 	1490220 e	2457737 e
NR,PROF,N1-3,OUT,ED3_4,FI	238774 	345832 	261492 	231529 	265145 	306801 
NR,PROF,N1-3,OUT,ED3_4,HR	: 	: 	: 	: 	121496 u	114845 u
NR,PROF,N1-3,OUT,ED3_4,LU	: 	: 	: 	: 	: 	37554 
NR,PROF,N1-3,OUT,ED3_4,LV	: 	: c	: u	: u	: u	50952 u
NR,PROF,N1-3,OUT,ED3_4,MT	: 	16818 u	13552 u	10418 u	: 	: 
NR,PROF,N1-3,OUT,ED3_4,NL	635071 	129333 u	140735 	65955 u	146126 	156917 
NR,PROF,N1-3,OUT,ED3_4,PL	: 	: 	: 	: 	: 	: u
NR,PROF,N1-3,OUT,ED3_4,PT	74227 	41144 u	35791 u	: 	: u	22512 u
NR,PROF,N1-3,OUT,ED3_4,SI	: 	83405 	126883 	115005 	64383 	91449 
NR,PROF,N1-3,OUT,ED5-8,AT	587919 	611822 	625091 	681194 	764097 	550239 
NR,PROF,N1-3,OUT,ED5-8,EA	: 	: 	: 	: 	2996168 e	3410170 e
NR,PROF,N1-3,OUT,ED5-8,EE	136038 	196694 	117266 	157573 	103934 	121431 
NR,PROF,N1-3,OUT,ED5-8,ES	822555 	760674 	685224 	565401 	712592 	785428 
NR,PROF,N1-3,OUT,ED5-8,EU27	: 	: 	3818407 e	: 	3149792 e	4074644 e
NR,PROF,N1-3,OUT,ED5-8,EU28	: 	: 	3813758 e	: 	3330353 e	4247266 e
NR,PROF,N1-3,OUT,ED5-8,FI	911979 	778874 	702790 	903232 	679330 	923729 
NR,PROF,N1-3,OUT,ED5-8,HR	: 	: 	: 	: 	178089 	170102 
NR,PROF,N1-3,OUT,ED5-8,LU	: 	: 	: 	: 	: 	153438 
NR,PROF,N1-3,OUT,ED5-8,LV	: 	95761 u	67445 u	85514 u	103000 u	96089 
NR,PROF,N1-3,OUT,ED5-8,MT	: 	28154 	24420 	23904 	: 	: 
NR,PROF,N1-3,OUT,ED5-8,NL	959001 	699568 	775354 	713679 	497650 	591573 
NR,PROF,N1-3,OUT,ED5-8,PL	: 	: 	: 	: 	: 	: u
NR,PROF,N1-3,OUT,ED5-8,PT	126151 	136852 	164173 	: 	92334 	119378 
NR,PROF,N1-3,OUT,ED5-8,RO	: c	: 	: 	: u	: 	: 
NR,PROF,N1-3,OUT,ED5-8,SI	: 	172992 	173952 	169391 	145864 	164536 
NR,PROF,N1-3,OUT,TOTAL,AT	1248159 	1252389 	1288054 	1427719 	1501111 	1355397 
NR,PROF,N1-3,OUT,TOTAL,BE	759409 b	824305 	612278 	540422 	611770 	856356 
NR,PROF,N1-3,OUT,TOTAL,BG	: c	36170 u	: u	: u	36446 u	: u
NR,PROF,N1-3,OUT,TOTAL,CH	: 	566171 	465423 	705951 	447555 u	1061038 
NR,PROF,N1-3,OUT,TOTAL,CY	142557 	119674 	92801 	81887 	86129 	118135 
NR,PROF,N1-3,OUT,TOTAL,CZ	291311 	367089 	229898 	254563 	343207 	361147 
NR,PROF,N1-3,OUT,TOTAL,DE	6318331 	5194156 	5669403 	4762076 	5766514 	7427710 
NR,PROF,N1-3,OUT,TOTAL,DK	: 	772724 	1050973 	722811 	705325 	1180170 
NR,PROF,N1-3,OUT,TOTAL,EA	: 	: 	: 	: 	14524430 e	17022639 e
NR,PROF,N1-3,OUT,TOTAL,EE	197189 	271530 	177307 	237248 	162253 	160934 
NR,PROF,N1-3,OUT,TOTAL,EL	: 	22716 u	42188 	30709 u	44304 	26264 u
NR,PROF,N1-3,OUT,TOTAL,ES	918260 	870588 	767138 	734253 	823733 	918786 
NR,PROF,N1-3,OUT,TOTAL,EU27	: 	: 	19877842 e	: 	20378553 e	24202165 e
NR,PROF,N1-3,OUT,TOTAL,EU28	: 	: 	20240220 e	: 	20680220 e	24506680 e
NR,PROF,N1-3,OUT,TOTAL,FI	1218265 	1253288 	1082715 	1216165 	1083347 	1321071 
NR,PROF,N1-3,OUT,TOTAL,FR	2589787 	1472239 	1627636 	1892088 	1802616 	1728381 
NR,PROF,N1-3,OUT,TOTAL,HR	239305 	286255 	337945 	449809 	299585 	302705 
NR,PROF,N1-3,OUT,TOTAL,HU	299663 	321354 	317420 	297021 	322833 	337077 
NR,PROF,N1-3,OUT,TOTAL,IE	485895 	536755 	538627 	444006 	424558 	370580 
NR,PROF,N1-3,OUT,TOTAL,IT	612188 u	725716 u	773580 u	1024923 u	845671 	1047935 
NR,PROF,N1-3,OUT,TOTAL,LT	215683 	203304 	192686 	182878 	163892 	155580 
NR,PROF,N1-3,OUT,TOTAL,LU	: 	152288 	188038 	220199 	199615 	193805 
NR,PROF,N1-3,OUT,TOTAL,LV	: 	123722 	102728 	106571 	153918 	147963 
NR,PROF,N1-3,OUT,TOTAL,MT	66910 	45292 	38900 	35101 	28899 	28730 
NR,PROF,N1-3,OUT,TOTAL,NL	1677197 	893845 	966907 	808152 	688156 	793466 
NR,PROF,N1-3,OUT,TOTAL,NO	768162 	1058079 	1040589 	1161488 	917938 	: 
NR,PROF,N1-3,OUT,TOTAL,PL	450647 	371843 	315986 	313941 	676372 	1457602 
NR,PROF,N1-3,OUT,TOTAL,PT	226696 	208953 	224980 	248141 	126787 	207397 
NR,PROF,N1-3,OUT,TOTAL,RO	: c	: 	: 	: u	: 	: 
NR,PROF,N1-3,OUT,TOTAL,SE	: 	367765 u	397570 	501124 	: 	: 
NR,PROF,N1-3,OUT,TOTAL,SI	327161 	265083 	317316 	296456 	219736 	267918 
NR,PROF,N1-3,OUT,TOTAL,SK	620882 u	: u	: u	: u	: u	164105 u
NR,PROF,N1-3,OUT,TOTAL,UK	: 	: 	: 	: 	3124013 	3184486 
NR,PROF,N1-3,OUT,UNK,BE	759409 b	824305 	612278 	540422 	611770 	856356 
NR,PROF,N1-3,OUT,UNK,BG	: c	36170 u	: u	: u	36446 u	: u
NR,PROF,N1-3,OUT,UNK,CH	: 	566171 	465423 	705951 	447555 u	1061038 
NR,PROF,N1-3,OUT,UNK,CY	142557 	119674 	92801 	81887 	86129 	118135 
NR,PROF,N1-3,OUT,UNK,CZ	291311 	367089 	229898 	254563 	343207 	361147 
NR,PROF,N1-3,OUT,UNK,DE	6318331 	5194156 	5669403 	4762076 	5766514 	7427710 
NR,PROF,N1-3,OUT,UNK,DK	: 	772724 	1050973 	722811 	705325 	1180170 
NR,PROF,N1-3,OUT,UNK,EA	: 	: 	: 	: 	9918742 e	11809785 e
NR,PROF,N1-3,OUT,UNK,EL	: 	22716 u	42188 	30709 u	44304 	26264 u
NR,PROF,N1-3,OUT,UNK,EU27	: 	: 	14192907 e	: 	15541203 e	17370582 e
NR,PROF,N1-3,OUT,UNK,EU28	: 	: 	14562205 e	: 	15539063 e	17367841 e
NR,PROF,N1-3,OUT,UNK,FR	2589787 	1472239 	1627636 	1892088 	1802616 	1728381 
NR,PROF,N1-3,OUT,UNK,HR	239305 	286255 	337945 	449809 	: 	: 
NR,PROF,N1-3,OUT,UNK,HU	299663 	321354 	317420 	297021 	322833 	337077 
