unit,purpose,duration,partner,age,geo\time	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 
NR,TOTAL,N_GE1,DOM,Y25-34,DK	: 	3432615 	3284073 	3550346 	3356867 b	3456436 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y25-34,EA	: 	: 	: 	100103465 e	107336169 e	113581895 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y25-34,EE	899330 	848974 	690678 	637456 	481309 	436425 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y25-34,EL	: 	728153 	790839 	947039 	760117 	1243100 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y25-34,ES	22127828 	21860698 	20732120 b	15600211 	17516581 	19855229 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y25-34,EU27	: 	: 	156076924 e	148965673 e	153538842 e	163880302 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y25-34,EU28	: 	: 	156769416 e	149710010 e	154910232 e	165224024 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y25-34,FI	5959302 	5881619 	5707245 	5968050 	6221230 	6147504 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y25-34,FR	33077158 	28349538 	31062738 	34447973 	36329925 	36538420 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y25-34,HR	590687 	545956 	771479 	809234 	1370077 	1344532 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y25-34,HU	2033241 	2003808 	2424086 	2433666 	2536353 	2990946 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y25-34,IE	1239709 	1340108 	1159749 	409202 	458321 	446395 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y25-34,IT	5781896 	5719336 	4914369 	5842399 b	6524385 	8380465 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y25-34,LT	552202 	561808 	580283 	550723 	645338 	619279 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y25-34,LU	: 	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y25-34,LV	: 	794308 	842686 	779523 	772792 	901545 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y25-34,MT	70991 	72792 	53437 	55902 b	31713 u	37032 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y25-34,NL	4291534 	4233735 	4381541 	4242312 	4575021 	5154439 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y25-34,NO	2663112 	2127134 	2027263 	2072738 	1790514 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y25-34,PL	8640198 	7940047 	8505738 	7921696 b	8447935 	11333192 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y25-34,PT	1606584 	1699940 	1963974 	1889784 	2268923 	2141599 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y25-34,RO	3732692 	3762621 	3586354 	3880217 	4196731 	3783619 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y25-34,SE	: 	6916877 	6029516 	5403815 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y25-34,SI	280638 	309974 	310041 	400945 	472237 	449575 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y25-34,SK	1436335 	1243543 	997346 	943278 	1162801 b	887823 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y25-34,UK	: 	: 	: 	: 	17194206 	17983267 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y25-44,AT	3875753 	4157116 	3851054 	4162274 	4212928 	3915066 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y25-44,BE	1246854 b	1037744 	1183480 	876751 	1002188 	1055439 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y25-44,BG	2140903 	1391476 	1215937 	1536403 	1592748 	1359936 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y25-44,CH	: 	2118889 	2489786 	2354637 	2482793 	2543046 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y25-44,CY	469116 	476652 	535732 	604318 	562754 	665762 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y25-44,CZ	11950150 	11686416 	10047418 	9919704 	10816214 	10540830 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y25-44,DE	51056556 	57780060 	55765128 	51059534 	54805212 	58423294 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y25-44,DK	: 	6846111 	7333624 	7038562 	6578074 b	6505070 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y25-44,EA	: 	: 	: 	219962290 e	230953745 e	245263851 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y25-44,EE	1501966 	1535298 	1234768 	1128179 	852657 	818287 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y25-44,EL	: 	1819729 	1965991 	2219760 	1890611 	2563343 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y25-44,ES	52120567 	51740318 	51201727 b	43055437 	44960312 	48968033 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y25-44,EU27	: 	: 	329644848 e	318978781 e	323470762 e	342096693 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y25-44,EU28	: 	: 	331045041 e	320676151 e	325740497 e	344764936 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y25-44,FI	10952333 	11142903 	10699445 	10828476 	11548965 	11332333 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y25-44,FR	66887138 	60710128 	65347860 	71002373 	74396294 	76025238 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y25-44,HR	1252338 	1255584 	1574869 	1823309 	2278688 	2672509 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y25-44,HU	4582155 	4509737 	4903918 	4793585 	4762784 	5847295 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y25-44,IE	3184520 	3235341 	3055632 	1731700 	1775412 	1632205 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y25-44,IT	15796022 	16713112 	15382501 	17158504 b	17050799 	22366030 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y25-44,LT	970107 	976074 	1014205 	985113 	1074646 	1067809 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y25-44,LU	: 	: u	: u	10502 u	10831 u	9608 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y25-44,LV	: 	1343355 	1355467 	1469528 	1354747 	1672875 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y25-44,MT	111235 	101088 	88608 	83402 b	69389 	79865 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y25-44,NL	8124376 	8312303 	8258960 	8141126 	8945623 	9680213 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y25-44,NO	5534396 	5128608 	5482030 	5554964 	4676830 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y25-44,PL	17240253 	15918994 	16899353 	14956417 b	15403799 	18208965 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y25-44,PT	5254010 	5389214 	5280820 	5115832 	5401967 	4911375 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y25-44,RO	7438562 	7309471 	6954978 	7466012 	7937637 	7437790 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y25-44,SE	: 	12359406 	11166231 	10411912 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y25-44,SI	671155 	644832 	599419 	793911 	855463 	843835 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y25-44,SK	3022989 	3181934 	2473344 	2387192 	2584002 b	1943751 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y25-44,UK	: 	: 	: 	: 	36852888 	37724040 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y35-44,AT	1981586 	2076640 	2004122 	2196305 	2262964 	2268030 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y35-44,BE	679174 b	616166 	533818 	457732 	433578 	610176 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y35-44,BG	1167790 	756243 	600104 	765818 	872405 	705293 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y35-44,CH	: 	997003 	1329041 	1470995 	1438144 	1356105 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y35-44,CY	299134 	276444 	280864 	296283 	251243 	289065 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y35-44,CZ	6602539 	6279852 	5541419 	5233864 	5400456 	5064416 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y35-44,DE	23665819 	26205204 	25390548 	24982064 	27120643 	29047073 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y35-44,DK	: 	3413496 	4049551 	3488216 	3221207 b	3048633 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y35-44,EA	: 	: 	: 	119858825 e	123617576 e	131681956 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y35-44,EE	602636 	686323 	544090 	490723 	371348 	381862 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y35-44,EL	: 	1091576 	1175152 	1272722 	1130494 	1320243 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y35-44,ES	29992739 	29879621 	30469607 b	27455226 	27443730 	29112804 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y35-44,EU27	: 	: 	173567924 e	170013108 e	169931920 e	178216391 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y35-44,EU28	: 	: 	174275626 e	170966141 e	170830265 e	179540912 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y35-44,FI	4993031 	5261284 	4992200 	4860426 	5327736 	5184829 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y35-44,FR	33809980 	32360590 	34285122 	36554400 	38066368 	39486818 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y35-44,HR	661651 	709627 	803390 	1014075 	908611 	1327977 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y35-44,HU	2548914 	2505929 	2479832 	2359919 	2226431 	2856349 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y35-44,IE	1944811 	1895233 	1895883 	1322498 	1317090 	1185811 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y35-44,IT	10014125 	10993776 	10468132 	11316105 b	10526414 	13985565 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y35-44,LT	417905 	414266 	433922 	434390 	429308 	448530 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y35-44,LU	: 	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y35-44,LV	: 	549047 	512781 	690004 	581954 	771331 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y35-44,MT	40243 	28296 	35171 	27500 b	37676 u	42833 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y35-44,NL	3832843 	4078568 	3877419 	3898814 	4370602 	4525773 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y35-44,NO	2871284 	3001474 	3454767 	3482225 	2886316 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y35-44,PL	8600055 	7978947 	8393615 	7034721 b	6955864 	6875773 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y35-44,PT	3647426 	3689274 	3316847 	3226047 	3133045 	2769776 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y35-44,RO	3705869 	3546851 	3368624 	3585795 	3740906 	3654172 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y35-44,SE	: 	5442529 	5136715 	5008097 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y35-44,SI	390517 	334858 	289378 	392967 	383226 	394260 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y35-44,SK	1586654 	1938391 	1475998 	1443914 	1421201 b	1055928 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y35-44,UK	: 	: 	: 	: 	19658682 	19740773 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-54,AT	2636088 	2688086 	2600612 	2524468 	2643664 	2506797 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-54,BE	532985 b	508914 	551751 	478138 	534097 	506048 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-54,BG	865989 	534005 	416525 	503868 	535411 	431045 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-54,CH	: 	1202747 	1107266 	1281537 	1531479 	1279338 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-54,CY	197736 	176944 	163760 	156196 	173360 	170495 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-54,CZ	4610404 	3892658 	3395879 	4282955 	3540981 	3704051 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-54,DE	26958604 	29284324 	29214209 	31115931 	31210893 	33907618 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-54,DK	: 	3126104 	3836189 	3782524 	3333542 b	3099640 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-54,EA	: 	: 	: 	107038241 e	111003568 e	116230840 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-54,EE	508937 	484773 	445696 	384548 	245558 	190340 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-54,EL	: 	1001489 	1007715 	1075920 	913055 	1359025 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-54,ES	27022350 	25783039 	24756209 b	23246236 	25889504 	26054936 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-54,EU27	: 	: 	146339457 e	150576487 e	153914761 e	160817403 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-54,EU28	: 	: 	146971927 e	151694480 e	155192705 e	161766813 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-54,FI	5102850 	4906956 	4787677 	4604590 	5452329 	5303390 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-54,FR	28033657 	25239470 	24377629 	26088151 	26142533 	26573137 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-54,HR	550449 	549631 	708645 	1137598 	1278458 	957159 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-54,HU	1963779 	1846180 	1875504 	1739872 	1595235 	1829695 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-54,IE	1426826 	1284168 	1314382 	1354408 	1244375 	1362815 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-54,IT	9978549 	10865329 	8163557 	8718933 b	9395016 	10376837 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-54,LT	419157 	423915 	441489 	445518 	386343 	420566 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-54,LU	: 	: u	: u	7352 u	: u	4840 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-54,LV	: 	495475 	418998 	549288 	486259 	594009 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-54,MT	44951 	46093 	29768 	33239 b	28673 u	36688 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-54,NL	3969300 	4186126 	4066463 	4289893 	4045065 	4626817 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-54,NO	3128518 	2942005 	2853382 	3151954 	2101854 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-54,PL	6462001 	6102514 	5105186 	5104465 b	6423121 	6067436 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-54,PT	2872299 	2382959 	2161375 	1971398 	2046687 	2011663 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-54,RO	2567047 	2412748 	2194086 	2181908 	2114995 	1993674 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-54,SE	: 	7012177 	5290743 	5858585 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-54,SI	377556 	290742 	312876 	315688 	338258 	390587 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-54,SK	1157222 	1101377 	831042 	820690 	684037 b	834507 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-54,UK	: 	: 	: 	: 	21572237 	23405890 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-64,AT	4512591 	4662378 	4370715 	4349253 	4412535 	4085720 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-64,BE	1072424 b	1172870 	1192113 	871646 	1039455 	1056671 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-64,BG	1444292 	946241 	727283 	892573 	907797 	779607 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,Y45-64,CH	: 	2198236 	2158923 	2257066 	2613648 	2227090 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
