unit,purpose,duration,partner,wstatus,geo\time	2017 	2016 	2015 	2014 	2013 	2012 
NR,PERS,N_GE4,OUT,INAC_OTH,EE	68860 	63123 	72923 	97938 	73909 	82580 u
NR,PERS,N_GE4,OUT,INAC_OTH,ES	1426601 	1353233 	1293391 b	1118953 	1099104 	1158058 
NR,PERS,N_GE4,OUT,INAC_OTH,EU27	: 	: 	8946529 e	: 	7721686 e	9473087 e
NR,PERS,N_GE4,OUT,INAC_OTH,EU28	: 	: 	9217055 e	: 	7720623 e	9471592 e
NR,PERS,N_GE4,OUT,INAC_OTH,FI	882123 	876804 	779864 	767527 	842060 	902759 
NR,PERS,N_GE4,OUT,INAC_OTH,HR	188112 	: 	246014 	198278 	: 	: 
NR,PERS,N_GE4,OUT,INAC_OTH,LU	: 	: 	: 	: 	: 	171456 
NR,PERS,N_GE4,OUT,INAC_OTH,LV	: 	79663 u	83779 	138025 	110079 	136816 
NR,PERS,N_GE4,OUT,INAC_OTH,MT	: 	49467 	62606 	: 	: 	: 
NR,PERS,N_GE4,OUT,INAC_OTH,NL	3507196 	2963680 	3260979 	3168290 	3136178 	3351047 
NR,PERS,N_GE4,OUT,INAC_OTH,PL	: 	: 	: 	: 	: 	: u
NR,PERS,N_GE4,OUT,INAC_OTH,PT	77110 	188714 	203135 	: 	156652 	168746 
NR,PERS,N_GE4,OUT,INAC_OTH,RO	148176 	154637 	151285 	174856 	146073 	91506 
NR,PERS,N_GE4,OUT,INAC_OTH,SI	: 	299125 	254945 	218699 	184641 	200305 
NR,PERS,N_GE4,OUT,UNE,AT	58087 u	100611 u	75551 u	85309 u	: u	79604 u
NR,PERS,N_GE4,OUT,UNE,EA	: 	: 	: 	: 	1490230 e	1574473 e
NR,PERS,N_GE4,OUT,UNE,EE	: c	: u	: u	23987 u	22740 u	: u
NR,PERS,N_GE4,OUT,UNE,ES	729648 	813013 	730790 b	509639 	515191 	603226 
NR,PERS,N_GE4,OUT,UNE,EU27	: 	: 	2210000 e	: 	1567798 e	1925343 e
NR,PERS,N_GE4,OUT,UNE,EU28	: 	: 	2450560 e	: 	1567582 e	1925040 e
NR,PERS,N_GE4,OUT,UNE,FI	191226 u	159156 u	130341 u	105981 u	135723 u	85497 u
NR,PERS,N_GE4,OUT,UNE,HR	97689 	: 	212649 	136383 	: 	: 
NR,PERS,N_GE4,OUT,UNE,LU	: 	: 	: 	: 	: 	57092 
NR,PERS,N_GE4,OUT,UNE,LV	: 	52838 u	43365 u	61004 u	40509 u	45922 u
NR,PERS,N_GE4,OUT,UNE,MT	: 	: c	: c	: 	: 	: 
NR,PERS,N_GE4,OUT,UNE,NL	451687 	815698 	782369 	779699 	635306 	584153 
NR,PERS,N_GE4,OUT,UNE,PL	: 	: 	: 	: 	: 	: u
NR,PERS,N_GE4,OUT,UNE,PT	28097 u	58416 	58849 	: 	53425 u	44058 u
NR,PERS,N_GE4,OUT,UNE,RO	: c	: u	: u	: u	: u	: u
NR,PERS,N_GE4,OUT,UNE,SI	: 	96441 	73522 	42575 u	86187 	104726 
NR,PERS,N_GE4,OUT,UNK,BE	7502786 b	8052872 	6706449 	6979832 	7012162 	5516819 
NR,PERS,N_GE4,OUT,UNK,BG	518670 	395159 	352530 	376661 	321345 	282408 
NR,PERS,N_GE4,OUT,UNK,CH	: 	9029966 	8390483 	7881241 	7635402 	7441234 
NR,PERS,N_GE4,OUT,UNK,CY	896055 	837274 	758982 	849916 	737537 	789571 
NR,PERS,N_GE4,OUT,UNK,CZ	4928299 	4276103 	4206423 	4064463 	4193023 	4368854 
NR,PERS,N_GE4,OUT,UNK,DE	65662250 	63622591 	59226045 	59527746 	61507424 	55812452 
NR,PERS,N_GE4,OUT,UNK,DK	: 	4356957 	4578488 	4707775 	4690966 b	4478653 
NR,PERS,N_GE4,OUT,UNK,EA	: 	: 	: 	: 	101280357 e	94425408 e
NR,PERS,N_GE4,OUT,UNK,EL	: 	505908 	503889 	533856 	479761 	430545 
NR,PERS,N_GE4,OUT,UNK,EU27	: 	: 	139352959 e	: 	161907951 e	146931738 e
NR,PERS,N_GE4,OUT,UNK,EU28	: 	: 	139183312 e	: 	163245121 e	148048454 e
NR,PERS,N_GE4,OUT,UNK,FR	18153591 	16248988 	16118966 	18807756 	17321684 	16808518 
NR,PERS,N_GE4,OUT,UNK,HR	: 	570983 	: 	: 	1337637 	1119087 
NR,PERS,N_GE4,OUT,UNK,HU	2965756 	2697093 	2619408 	2274296 	2016523 	2149586 
NR,PERS,N_GE4,OUT,UNK,IE	4203772 	4005273 	3624461 	3741653 	3748753 	3819719 
NR,PERS,N_GE4,OUT,UNK,IT	6898485 	6342519 	5985268 	7159457 b	7566684 	8652902 
NR,PERS,N_GE4,OUT,UNK,LT	1134947 	1072204 	1029216 	993544 	977332 	950104 
NR,PERS,N_GE4,OUT,UNK,LU	: 	939696 	898692 	912087 	860142 	: 
NR,PERS,N_GE4,OUT,UNK,MT	333343 	: 	: 	232774 b	213653 	190386 
NR,PERS,N_GE4,OUT,UNK,NL	: 	: 	: 	: 	: 	192925 
NR,PERS,N_GE4,OUT,UNK,NO	4968469 	4672443 	4970994 	5183556 	4281625 	: 
NR,PERS,N_GE4,OUT,UNK,PL	8945969 	8566599 	8329364 	7877549 b	6710860 	5106662 
NR,PERS,N_GE4,OUT,UNK,PT	782244 	: 	: 	776030 	141620 	: 
NR,PERS,N_GE4,OUT,UNK,SE	: 	5366895 	4986182 	5344200 	: 	: 
NR,PERS,N_GE4,OUT,UNK,SI	1290443 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,UNK,SK	2097931 	1745471 	1749472 	1219320 	1573789 b	1955466 
NR,PERS,N_GE4,OUT,UNK,UK	: 	: 	: 	: 	39108921 	37559384 
NR,PERS,N_GE4,WORLD,ACT_INAC,AT	9615054 	9582841 	8722921 	8781517 	9201677 	9406262 
NR,PERS,N_GE4,WORLD,ACT_INAC,BE	8278090 b	9174698 	7603997 	7746327 	7916016 	6512385 
NR,PERS,N_GE4,WORLD,ACT_INAC,BG	2352700 	1673758 	1358871 	1532800 	1702929 	1347231 
NR,PERS,N_GE4,WORLD,ACT_INAC,CH	: 	11179228 	10400613 	10200668 	10005088 	9761174 
NR,PERS,N_GE4,WORLD,ACT_INAC,CY	1112588 	1082291 	957565 	1159140 	1121540 	1051122 
NR,PERS,N_GE4,WORLD,ACT_INAC,CZ	13022708 	12629643 	11290363 	11733061 	11281952 	11726904 
NR,PERS,N_GE4,WORLD,ACT_INAC,DE	108307676 	109296731 	105194733 	103159264 	104975409 	100981271 
NR,PERS,N_GE4,WORLD,ACT_INAC,DK	: 	7411909 	7904095 	8101036 	7710422 b	7573143 
NR,PERS,N_GE4,WORLD,ACT_INAC,EA	: 	: 	: 	: 	333883188 e	332144030 e
NR,PERS,N_GE4,WORLD,ACT_INAC,EE	812155 	750531 	777821 	752679 	668052 	700595 
NR,PERS,N_GE4,WORLD,ACT_INAC,EL	: 	3759235 	3872789 	4277788 	3737582 	4028945 
NR,PERS,N_GE4,WORLD,ACT_INAC,ES	42173922 	40867817 	38013087 b	35862958 	36933418 	37815133 
NR,PERS,N_GE4,WORLD,ACT_INAC,EU27	: 	: 	447731307 e	: 	463088410 e	456821625 e
NR,PERS,N_GE4,WORLD,ACT_INAC,EU28	: 	: 	450474683 e	: 	466601256 e	460011185 e
NR,PERS,N_GE4,WORLD,ACT_INAC,FI	9041654 	9021970 	8939302 	8810039 	8749880 	8877013 
NR,PERS,N_GE4,WORLD,ACT_INAC,FR	90845193 	87750211 	89329740 	100347449 	98948441 	97235511 
NR,PERS,N_GE4,WORLD,ACT_INAC,HR	2066163 	1798542 	2874750 	2759732 	3519186 	3202089 
NR,PERS,N_GE4,WORLD,ACT_INAC,HU	5870300 	5688460 	5741856 	5526540 	5341910 	5736017 
NR,PERS,N_GE4,WORLD,ACT_INAC,IE	5366808 	5178276 	4734582 	4789770 	4868409 	4868657 
NR,PERS,N_GE4,WORLD,ACT_INAC,IT	26734243 	25404215 	22482744 	24746615 b	26427292 	28869134 
NR,PERS,N_GE4,WORLD,ACT_INAC,LT	1537751 	1480332 	1456607 	1450743 	1476015 	1353776 
NR,PERS,N_GE4,WORLD,ACT_INAC,LU	: 	946184 	907097 	917353 	864663 	839895 
NR,PERS,N_GE4,WORLD,ACT_INAC,LV	: 	847947 	929266 	1225735 	880535 	980405 
NR,PERS,N_GE4,WORLD,ACT_INAC,MT	375318 	331671 	284129 	262836 b	234405 	225130 
NR,PERS,N_GE4,WORLD,ACT_INAC,NL	21425181 	20499659 	19688996 	19765233 	20121536 	21097116 
NR,PERS,N_GE4,WORLD,ACT_INAC,NO	8525153 	7950392 	8165309 	8674217 	7314873 	: 
NR,PERS,N_GE4,WORLD,ACT_INAC,PL	26497134 	25269378 	23628502 	22550668 b	22926714 	20138812 
NR,PERS,N_GE4,WORLD,ACT_INAC,PT	4859827 	4116601 	4374940 	3910111 	4583479 	3865369 
NR,PERS,N_GE4,WORLD,ACT_INAC,RO	6123453 	6170965 	5924906 	6523442 	6776513 	6705909 
NR,PERS,N_GE4,WORLD,ACT_INAC,SE	: 	12117183 	11999969 	11456438 	: 	: 
NR,PERS,N_GE4,WORLD,ACT_INAC,SI	1594365 	1732994 	1643712 	1464992 	1539812 	1563876 
NR,PERS,N_GE4,WORLD,ACT_INAC,SK	3838109 	3376634 	3169254 	2497822 	2746186 b	3646841 
NR,PERS,N_GE4,WORLD,ACT_INAC,UK	: 	: 	: 	: 	63652480 	62996457 
NR,PERS,N_GE4,WORLD,EDUC,AT	1051224 	1252714 	1026756 	1037288 	1168921 	1069515 
NR,PERS,N_GE4,WORLD,EDUC,EA	: 	: 	: 	: 	13251445 e	13378405 e
NR,PERS,N_GE4,WORLD,EDUC,EE	94225 	70373 	74878 	89547 	84602 	89308 u
NR,PERS,N_GE4,WORLD,EDUC,ES	5169422 	4896896 	4311676 b	7755201 	7818574 	7874101 
NR,PERS,N_GE4,WORLD,EDUC,EU27	: 	: 	11645139 e	: 	14593435 e	18783286 e
NR,PERS,N_GE4,WORLD,EDUC,EU28	: 	: 	12201642 e	: 	14591425 e	18780323 e
NR,PERS,N_GE4,WORLD,EDUC,FI	1199607 	1179537 	1131103 	1331824 	1138245 	1526493 
NR,PERS,N_GE4,WORLD,EDUC,HR	360560 	: 	498887 	645803 	: 	: 
NR,PERS,N_GE4,WORLD,EDUC,HU	291622 	327183 	245432 	: 	: 	: 
NR,PERS,N_GE4,WORLD,EDUC,LU	: 	: 	: 	: 	: 	97316 
NR,PERS,N_GE4,WORLD,EDUC,LV	: 	91658 u	96692 u	154143 	101375 	114540 
NR,PERS,N_GE4,WORLD,EDUC,MT	: 	44119 	34806 	: 	: 	: 
NR,PERS,N_GE4,WORLD,EDUC,NL	2721097 	2095392 	1862028 	1899392 	2363001 	2036775 
NR,PERS,N_GE4,WORLD,EDUC,PL	: 	: 	: 	: 	: 	: u
NR,PERS,N_GE4,WORLD,EDUC,PT	71687 	412481 	424117 	: 	427581 	409767 
NR,PERS,N_GE4,WORLD,EDUC,RO	753725 	729438 	692354 	833370 	1005994 	1130375 
NR,PERS,N_GE4,WORLD,EDUC,SI	: 	233955 	262257 	219173 	248894 	273484 
NR,PERS,N_GE4,WORLD,EMP,AT	5772559 	5544523 	4986258 	4951080 	4903560 	5208715 
NR,PERS,N_GE4,WORLD,EMP,EA	: 	: 	: 	: 	40391070 e	42235465 e
NR,PERS,N_GE4,WORLD,EMP,EE	553836 	524472 	549998 	470600 	444109 	411668 
NR,PERS,N_GE4,WORLD,EMP,ES	21573806 	20765506 	19351958 b	16168102 	16461073 	17471192 
NR,PERS,N_GE4,WORLD,EMP,EU27	: 	: 	57212943 e	: 	46155778 e	56074806 e
NR,PERS,N_GE4,WORLD,EMP,EU28	: 	: 	58606612 e	: 	46149424 e	56065960 e
NR,PERS,N_GE4,WORLD,EMP,FI	4779982 	4804239 	4953309 	4798551 	4808780 	4549004 
NR,PERS,N_GE4,WORLD,EMP,HR	1032802 	: 	1279232 	1074647 	: 	: 
NR,PERS,N_GE4,WORLD,EMP,HU	1504249 	1563522 	1606949 	: 	: 	: 
NR,PERS,N_GE4,WORLD,EMP,LU	: 	: 	: 	: 	: 	511758 
NR,PERS,N_GE4,WORLD,EMP,LV	: 	488345 	580279 	729703 	486664 	537007 
NR,PERS,N_GE4,WORLD,EMP,MT	: 	226228 	175774 	: 	: 	: 
NR,PERS,N_GE4,WORLD,EMP,NL	12008616 	11505849 	10524895 	10663298 	10817051 	11346225 
NR,PERS,N_GE4,WORLD,EMP,PL	: 	: 	: 	: 	: 	: u
NR,PERS,N_GE4,WORLD,EMP,PT	408210 	2185560 	2282212 	: 	2074138 	1911176 
NR,PERS,N_GE4,WORLD,EMP,RO	4380638 	4379330 	4062685 	4516098 	4535806 	4358618 
NR,PERS,N_GE4,WORLD,EMP,SI	: 	939133 	882226 	833220 	877404 	820531 
NR,PERS,N_GE4,WORLD,INAC_OTH,AT	2706629 	2629661 	2619293 	2683245 	3029619 	3009381 
NR,PERS,N_GE4,WORLD,INAC_OTH,EA	: 	: 	: 	: 	22441787 e	23109882 e
NR,PERS,N_GE4,WORLD,INAC_OTH,EE	141404 	123765 	124757 	162144 	111403 	152275 
NR,PERS,N_GE4,WORLD,INAC_OTH,ES	11746816 	11232256 	10323417 b	9326109 	9691737 	9370257 
NR,PERS,N_GE4,WORLD,INAC_OTH,EU27	: 	: 	29480811 e	: 	24183189 e	29854983 e
NR,PERS,N_GE4,WORLD,INAC_OTH,EU28	: 	: 	30203940 e	: 	24179860 e	29850273 e
NR,PERS,N_GE4,WORLD,INAC_OTH,FI	2546267 	2556706 	2407054 	2303598 	2382556 	2498885 
NR,PERS,N_GE4,WORLD,INAC_OTH,HR	460131 	: 	663533 	603663 	: 	: 
NR,PERS,N_GE4,WORLD,INAC_OTH,HU	1080432 	1064579 	1215528 	: 	: 	: 
NR,PERS,N_GE4,WORLD,INAC_OTH,LU	: 	: 	: 	: 	: 	173436 
NR,PERS,N_GE4,WORLD,INAC_OTH,LV	: 	192887 	163738 	261520 	227558 	252016 
NR,PERS,N_GE4,WORLD,INAC_OTH,MT	: 	58697 	69510 	: 	: 	: 
NR,PERS,N_GE4,WORLD,INAC_OTH,NL	6007694 	5446994 	5904810 	5801808 	5695217 	6246148 
NR,PERS,N_GE4,WORLD,INAC_OTH,PL	: 	: 	: 	: 	: 	: u
NR,PERS,N_GE4,WORLD,INAC_OTH,PT	363725 	1279164 	1399459 	: 	1218643 	1314587 
NR,PERS,N_GE4,WORLD,INAC_OTH,RO	944250 	1022522 	1114126 	1105126 	1125108 	1099739 
NR,PERS,N_GE4,WORLD,INAC_OTH,SI	: 	453904 	404547 	342347 	309858 	342069 
NR,PERS,N_GE4,WORLD,UNE,AT	84641 u	155944 	90614 u	109903 u	99577 u	118652 u
NR,PERS,N_GE4,WORLD,UNE,EA	: 	: 	: 	: 	5197289 e	5153486 e
NR,PERS,N_GE4,WORLD,UNE,EE	22689 u	31920 u	28187 u	30388 u	27938 u	: u
NR,PERS,N_GE4,WORLD,UNE,ES	3683877 	3973159 	4026036 b	2613547 	2962034 	3099583 
NR,PERS,N_GE4,WORLD,UNE,EU27	: 	: 	7508756 e	: 	5459577 e	6721985 e
NR,PERS,N_GE4,WORLD,UNE,EU28	: 	: 	7995038 e	: 	5458825 e	6720924 e
NR,PERS,N_GE4,WORLD,UNE,FI	515798 	481487 	447836 	376065 	420299 	302631 
NR,PERS,N_GE4,WORLD,UNE,HR	212670 	: 	433098 	435619 	: 	: 
NR,PERS,N_GE4,WORLD,UNE,HU	28241 	36083 	54539 	: 	: 	: 
NR,PERS,N_GE4,WORLD,UNE,LU	: 	: 	: 	: 	: 	57386 
NR,PERS,N_GE4,WORLD,UNE,LV	: 	75057 u	88556 u	80369 u	64938 u	76842 
NR,PERS,N_GE4,WORLD,UNE,MT	: 	: c	: c	: 	: 	: 
NR,PERS,N_GE4,WORLD,UNE,NL	687773 	1451424 	1397263 	1400733 	1246266 	1169627 
NR,PERS,N_GE4,WORLD,UNE,PL	: 	: 	: 	: 	: 	: u
NR,PERS,N_GE4,WORLD,UNE,PT	65688 	239396 	269153 	: 	336881 	229838 
NR,PERS,N_GE4,WORLD,UNE,RO	44839 u	39675 u	55741 	68848 	109605 	117178 
NR,PERS,N_GE4,WORLD,UNE,SI	: 	106001 	94682 	70251 	103656 	127792 
NR,PERS,N_GE4,WORLD,UNK,BE	8278090 b	9174698 	7603997 	7746327 	7916016 	6512385 
NR,PERS,N_GE4,WORLD,UNK,BG	2352700 	1673758 	1358871 	1532800 	1702929 	1347231 
NR,PERS,N_GE4,WORLD,UNK,CH	: 	11179228 	10400613 	10200668 	10005088 	9761174 
NR,PERS,N_GE4,WORLD,UNK,CY	1112588 	1082291 	957565 	1159140 	1121540 	1051122 
NR,PERS,N_GE4,WORLD,UNK,CZ	13022708 	12629643 	11290363 	11733061 	11281952 	11726904 
NR,PERS,N_GE4,WORLD,UNK,DE	108307676 	109296731 	105194733 	103159264 	104975409 	100981271 
NR,PERS,N_GE4,WORLD,UNK,DK	: 	7411909 	7904095 	8101036 	7710422 b	7573143 
NR,PERS,N_GE4,WORLD,UNK,EA	: 	: 	: 	: 	252601597 e	248266792 e
NR,PERS,N_GE4,WORLD,UNK,EL	: 	3759235 	3872789 	4277788 	3737582 	4028945 
NR,PERS,N_GE4,WORLD,UNK,EU27	: 	: 	341883658 e	: 	372696431 e	345386566 e
NR,PERS,N_GE4,WORLD,UNK,EU28	: 	: 	341467451 e	: 	376221722 e	348593705 e
NR,PERS,N_GE4,WORLD,UNK,FR	90845193 	87750211 	89329740 	100347449 	98948441 	97235511 
NR,PERS,N_GE4,WORLD,UNK,HR	: 	1798542 	: 	: 	3519186 	3202089 
NR,PERS,N_GE4,WORLD,UNK,HU	2965756 	2697093 	2619408 	5526540 	5341910 	5736017 
NR,PERS,N_GE4,WORLD,UNK,IE	5366808 	5178276 	4734582 	4789770 	4868409 	4868657 
NR,PERS,N_GE4,WORLD,UNK,IT	26734243 	25404215 	22482744 	24746615 b	26427292 	28869134 
NR,PERS,N_GE4,WORLD,UNK,LT	1537751 	1480332 	1456607 	1450743 	1476015 	1353776 
NR,PERS,N_GE4,WORLD,UNK,LU	: 	946184 	907097 	917353 	864663 	: 
NR,PERS,N_GE4,WORLD,UNK,MT	375318 	: 	: 	262836 b	234405 	225130 
NR,PERS,N_GE4,WORLD,UNK,NL	: 	: 	: 	: 	: 	298340 
NR,PERS,N_GE4,WORLD,UNK,NO	8525153 	7950392 	8165309 	8674217 	7314873 	: 
NR,PERS,N_GE4,WORLD,UNK,PL	26497134 	25269378 	23628502 	22550668 b	22926714 	20138812 
NR,PERS,N_GE4,WORLD,UNK,PT	3950517 	: 	: 	3910111 	526235 	: 
NR,PERS,N_GE4,WORLD,UNK,SE	: 	12117183 	11999969 	11456438 	: 	: 
NR,PERS,N_GE4,WORLD,UNK,SI	1594365 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,UNK,SK	3838109 	3376634 	3169254 	2497822 	2746186 b	3646841 
NR,PERS,N_GE4,WORLD,UNK,UK	: 	: 	: 	: 	63652480 	62996457 
NR,PROF,N1-3,DOM,ACT_INAC,AT	1456771 	1627921 	1561487 	1646064 	1825253 	1717256 
NR,PROF,N1-3,DOM,ACT_INAC,BE	94592 b	100072 	90245 	35240 u	62160 u	207260 
NR,PROF,N1-3,DOM,ACT_INAC,BG	112141 	84571 	87516 	131629 	102486 	71643 
NR,PROF,N1-3,DOM,ACT_INAC,CH	: 	346583 u	415376 	163486 u	375121 u	418541 u
NR,PROF,N1-3,DOM,ACT_INAC,CY	: c	14389 u	20548 u	24003 u	30035 	28553 u
NR,PROF,N1-3,DOM,ACT_INAC,CZ	767947 	848256 	607949 	711298 	1009361 	793856 
NR,PROF,N1-3,DOM,ACT_INAC,DE	24000285 	25098394 	22066486 	23450059 	24692842 	28872955 
NR,PROF,N1-3,DOM,ACT_INAC,DK	: 	1067641 	1294987 	893106 	1235655 b	896335 
NR,PROF,N1-3,DOM,ACT_INAC,EA	: 	: 	: 	: 	56025897 e	64148004 e
NR,PROF,N1-3,DOM,ACT_INAC,EE	364863 	369511 	279068 	287085 	160487 	147849 
NR,PROF,N1-3,DOM,ACT_INAC,EL	: 	159811 	182883 	168472 	204393 	150078 
NR,PROF,N1-3,DOM,ACT_INAC,ES	5063242 	5570838 	4568461 b	4880534 	5696265 	6427107 
NR,PROF,N1-3,DOM,ACT_INAC,EU27	: 	: 	65110789 e	: 	77721400 e	89402460 e
NR,PROF,N1-3,DOM,ACT_INAC,EU28	: 	: 	65391783 e	: 	78407458 e	90152907 e
NR,PROF,N1-3,DOM,ACT_INAC,FI	3412160 	3443902 	3140964 	3333906 	3687826 	3768472 
NR,PROF,N1-3,DOM,ACT_INAC,FR	15637417 	10021966 	9944001 	12345259 	12956814 	13198014 
NR,PROF,N1-3,DOM,ACT_INAC,HR	234698 	268849 	314938 	633609 	685573 	750595 
NR,PROF,N1-3,DOM,ACT_INAC,HU	225952 	182105 	307490 	297330 	276844 	292002 
NR,PROF,N1-3,DOM,ACT_INAC,IE	398433 	394067 	379293 	336030 	318746 	270927 
NR,PROF,N1-3,DOM,ACT_INAC,IT	3348765 	4291178 	4271126 	5347962 b	3834562 	6570308 
NR,PROF,N1-3,DOM,ACT_INAC,LT	301761 	313614 	315214 	306515 	295040 	281687 
NR,PROF,N1-3,DOM,ACT_INAC,LU	: 	: u	: u	: u	: u	: u
NR,PROF,N1-3,DOM,ACT_INAC,LV	: 	38695 u	81825 u	62802 u	107182 	112257 
NR,PROF,N1-3,DOM,ACT_INAC,MT	6875 u	5036 u	: c	: u	: u	: u
NR,PROF,N1-3,DOM,ACT_INAC,NL	1045121 	928107 	915196 	777206 	969638 	1018548 
NR,PROF,N1-3,DOM,ACT_INAC,NO	3186378 	2419637 	2696989 	3165176 	2244632 	: 
NR,PROF,N1-3,DOM,ACT_INAC,PL	1233682 	1092829 	941617 	911312 b	2722099 	3045864 
NR,PROF,N1-3,DOM,ACT_INAC,PT	850626 	913490 	868018 	840604 	615250 	635066 
NR,PROF,N1-3,DOM,ACT_INAC,RO	141335 	145729 	153871 	97917 	89161 	36584 u
NR,PROF,N1-3,DOM,ACT_INAC,SE	: 	6033337 	3913048 	5307315 	: 	: 
NR,PROF,N1-3,DOM,ACT_INAC,SI	84381 	84865 	67745 	84119 	93175 	74257 
NR,PROF,N1-3,DOM,ACT_INAC,SK	919818 	: u	786524 u	: u	782749 bu	768860 
NR,PROF,N1-3,DOM,ACT_INAC,UK	: 	: 	: 	: 	14606355 	15350695 
NR,PROF,N1-3,DOM,EDUC,AT	70060 u	111286 u	64923 u	128956 	144176 	79096 u
NR,PROF,N1-3,DOM,EDUC,EA	: 	: 	: 	: 	487891 e	390407 e
NR,PROF,N1-3,DOM,EDUC,EE	: c	: u	: u	: u	: u	: u
NR,PROF,N1-3,DOM,EDUC,ES	: c	: u	57036 bu	: u	20427 u	30585 u
NR,PROF,N1-3,DOM,EDUC,EU27	: 	: 	407227 e	: 	496359 e	743037 e
NR,PROF,N1-3,DOM,EDUC,EU28	: 	: 	407451 e	: 	496290 e	742920 e
NR,PROF,N1-3,DOM,EDUC,FI	106686 u	150164 u	101835 u	140789 u	205740 	188111 
NR,PROF,N1-3,DOM,EDUC,HR	: u	: 	: u	: u	: 	: 
NR,PROF,N1-3,DOM,EDUC,HU	: c	: u	: u	: 	: 	: 
NR,PROF,N1-3,DOM,EDUC,LU	: 	: 	: 	: 	: 	: u
NR,PROF,N1-3,DOM,EDUC,NL	47410 u	: u	: u	: u	: u	: u
NR,PROF,N1-3,DOM,EDUC,PL	: 	: 	: 	: 	: 	: u
NR,PROF,N1-3,DOM,EDUC,PT	25101 u	60758 	36800 u	: 	46306 u	30407 u
NR,PROF,N1-3,DOM,EDUC,RO	: c	: 	: u	: u	: u	: u
NR,PROF,N1-3,DOM,EDUC,SI	: 	: u	: u	: u	: u	: u
NR,PROF,N1-3,DOM,EMP,AT	1326010 	1426646 	1386162 	1438606 	1613795 	1549638 
NR,PROF,N1-3,DOM,EMP,EA	: 	: 	: 	: 	11909412 e	12860654 e
NR,PROF,N1-3,DOM,EMP,EE	340674 	353867 	262773 	261901 	141192 	129121 
NR,PROF,N1-3,DOM,EMP,ES	4794949 	5309338 	4369323 b	4764928 	5457558 	6275844 
NR,PROF,N1-3,DOM,EMP,EU27	: 	: 	12420842 e	: 	12250587 e	18274599 e
NR,PROF,N1-3,DOM,EMP,EU28	: 	: 	12743831 e	: 	12248900 e	18271716 e
NR,PROF,N1-3,DOM,EMP,FI	3167379 	3183331 	2920447 	3074054 	3398069 	3439909 
NR,PROF,N1-3,DOM,EMP,HR	209605 	: 	295576 	539676 	: 	: 
NR,PROF,N1-3,DOM,EMP,HU	203586 	165265 	285861 	: 	: 	: 
NR,PROF,N1-3,DOM,EMP,LU	: 	: 	: 	: 	: 	: u
NR,PROF,N1-3,DOM,EMP,LV	: 	38695 u	81825 u	62802 u	107182 	109265 
NR,PROF,N1-3,DOM,EMP,MT	: 	5036 u	: c	: 	: 	: 
NR,PROF,N1-3,DOM,EMP,NL	945434 	840030 	793399 	687339 	867026 	897862 
NR,PROF,N1-3,DOM,EMP,PL	: 	: 	: 	: 	: 	: u
NR,PROF,N1-3,DOM,EMP,PT	217229 	702402 	641071 	: 	349151 	500278 
NR,PROF,N1-3,DOM,EMP,RO	48327 u	48751 u	49115 	39545 u	37135 u	: u
NR,PROF,N1-3,DOM,EMP,SI	: 	69454 	53299 u	74204 	81159 	62115 
NR,PROF,N1-3,DOM,INAC_OTH,AT	59017 u	89989 	98095 u	69740 u	60820 u	88522 
NR,PROF,N1-3,DOM,INAC_OTH,EA	: 	: 	: 	: 	369589 e	427391 e
NR,PROF,N1-3,DOM,INAC_OTH,EE	: c	: u	: u	: u	: u	: u
NR,PROF,N1-3,DOM,INAC_OTH,ES	78062 u	33664 u	30776 bu	71062 	136266 	74269 
NR,PROF,N1-3,DOM,INAC_OTH,EU27	: 	: 	615568 e	: 	422044 e	573520 e
NR,PROF,N1-3,DOM,INAC_OTH,EU28	: 	: 	617785 e	: 	421986 e	573429 e
NR,PROF,N1-3,DOM,INAC_OTH,FI	119181 u	90028 u	102380 u	75534 u	63747 u	134232 u
NR,PROF,N1-3,DOM,INAC_OTH,HR	: u	: 	: u	: u	: 	: 
NR,PROF,N1-3,DOM,INAC_OTH,HU	: c	: u	10280 u	: 	: 	: 
NR,PROF,N1-3,DOM,INAC_OTH,LV	: 	: 	: 	: 	: 	: u
NR,PROF,N1-3,DOM,INAC_OTH,NL	40577 u	: u	41600 u	: u	: u	57569 u
NR,PROF,N1-3,DOM,INAC_OTH,PL	: 	: 	: 	: 	: 	: u
NR,PROF,N1-3,DOM,INAC_OTH,PT	32252 	127938 	147672 	: 	69068 	67605 
NR,PROF,N1-3,DOM,INAC_OTH,RO	90192 	89911 	98065 	56257 	45669 	21101 u
NR,PROF,N1-3,DOM,INAC_OTH,SI	: 	: u	: u	: 	: u	: u
NR,PROF,N1-3,DOM,UNE,AT	: c	: 	: u	: u	: u	: 
NR,PROF,N1-3,DOM,UNE,EA	: 	: 	: 	: 	172378 e	116840 e
NR,PROF,N1-3,DOM,UNE,EE	: c	: u	: u	: u	: u	: u
NR,PROF,N1-3,DOM,UNE,ES	144618 u	131134 u	111326 bu	24678 u	82013 	46409 
NR,PROF,N1-3,DOM,UNE,EU27	: 	: 	238010 e	: 	181154 e	328695 e
NR,PROF,N1-3,DOM,UNE,EU28	: 	: 	256183 e	: 	181129 e	328643 e
NR,PROF,N1-3,DOM,UNE,FI	: c	: u	: u	: u	: u	: u
