unit,purpose,duration,partner,quantile,geo\time	2017 	2016 	2015 	2014 	2013 	2012 
NR,PROF,N_GE4,DOM,TOTAL,EU28	: 	: 	: 	: 	21204186 e	25980310 e
NR,PROF,N_GE4,DOM,TOTAL,FI	366599 	417363 	293687 	302198 	263898 	375098 
NR,PROF,N_GE4,DOM,TOTAL,FR	5022838 	3808934 	3477762 	4844662 	5255129 	5663819 
NR,PROF,N_GE4,DOM,TOTAL,HR	189530 	111286 	136953 u	153061 	188604 	194219 
NR,PROF,N_GE4,DOM,TOTAL,HU	17896 u	38621 u	18770 u	28384 u	26185 u	160279 
NR,PROF,N_GE4,DOM,TOTAL,IE	26394 u	31900 u	19213 u	52269 	15673 u	44777 u
NR,PROF,N_GE4,DOM,TOTAL,IT	869475 u	826955 	1085265 	945767 b	503830 	913262 
NR,PROF,N_GE4,DOM,TOTAL,LT	21532 	23116 	26324 	26461 	22171 	29109 
NR,PROF,N_GE4,DOM,TOTAL,LU	: 	: 	: u	: 	: u	: 
NR,PROF,N_GE4,DOM,TOTAL,LV	: 	: c	: u	: u	34441 u	48113 u
NR,PROF,N_GE4,DOM,TOTAL,MT	: c	: c	: c	: u	: u	: u
NR,PROF,N_GE4,DOM,TOTAL,NL	116291 u	100431 u	50350 u	70083 u	74348 u	95157 u
NR,PROF,N_GE4,DOM,TOTAL,NO	531881 	526844 	408618 	631950 	390921 	: 
NR,PROF,N_GE4,DOM,TOTAL,PL	435171 	370689 	334144 	350488 b	812867 	1356386 
NR,PROF,N_GE4,DOM,TOTAL,PT	188039 	246021 	309236 	190879 	331991 	189587 
NR,PROF,N_GE4,DOM,TOTAL,RO	481867 	386584 	518916 	427430 	409526 	374928 
NR,PROF,N_GE4,DOM,TOTAL,SE	: 	664918 	470412 	640843 	: 	: 
NR,PROF,N_GE4,DOM,TOTAL,SI	: c	: u	: u	: u	: u	: u
NR,PROF,N_GE4,DOM,TOTAL,SK	: 	: u	: u	: u	: u	: u
NR,PROF,N_GE4,DOM,TOTAL,UK	: 	: 	: 	: 	3058582 	3518411 
NR,PROF,N_GE4,DOM,UNK,AT	288571 	335487 	328564 	256787 	222511 	229407 
NR,PROF,N_GE4,DOM,UNK,BE	: u	10053 	23492 u	: u	: u	85949 u
NR,PROF,N_GE4,DOM,UNK,BG	: c	29437 u	: u	: u	51482 u	: u
NR,PROF,N_GE4,DOM,UNK,CH	: 	: u	: u	: u	: u	: u
NR,PROF,N_GE4,DOM,UNK,CY	: c	: u	: u	: u	: u	: u
NR,PROF,N_GE4,DOM,UNK,CZ	115486 u	135799 u	68524 u	133932 u	185259 	99721 u
NR,PROF,N_GE4,DOM,UNK,DE	5465822 	6805608 	6568974 	6710808 	5612366 	5845402 
NR,PROF,N_GE4,DOM,UNK,DK	: 	220030 	253651 	: u	138525 bu	72982 u
NR,PROF,N_GE4,DOM,UNK,EA	: 	: 	: 	: 	15847029 e	18431838 e
NR,PROF,N_GE4,DOM,UNK,EL	: 	122493 	86776 	113168 	94058 	99249 
NR,PROF,N_GE4,DOM,UNK,ES	1342194 	1603135 	1057005 b	2480699 	3359055 	4719949 
NR,PROF,N_GE4,DOM,UNK,EU27	: 	: 	: 	: 	20506567 e	25777114 e
NR,PROF,N_GE4,DOM,UNK,EU28	: 	: 	: 	: 	20695425 e	25970877 e
NR,PROF,N_GE4,DOM,UNK,FI	366599 	417363 	293687 	302198 	263898 	375098 
NR,PROF,N_GE4,DOM,UNK,FR	5022838 	3808934 	3477762 	4844662 	5255129 	5663819 
NR,PROF,N_GE4,DOM,UNK,HR	189530 	111286 	136953 u	153061 	188604 	194219 
NR,PROF,N_GE4,DOM,UNK,HU	17896 u	38621 u	18770 u	28384 u	26185 u	160279 
NR,PROF,N_GE4,DOM,UNK,IE	26394 u	31900 u	19213 u	52269 	15673 u	44777 u
NR,PROF,N_GE4,DOM,UNK,IT	869475 u	826955 	1085265 	945767 b	503830 	913262 
NR,PROF,N_GE4,DOM,UNK,LT	21532 	23116 	26324 	26461 	22171 	29109 
NR,PROF,N_GE4,DOM,UNK,LU	: 	: 	: u	: 	: u	: 
NR,PROF,N_GE4,DOM,UNK,LV	: 	: c	: u	: u	34441 u	48113 u
NR,PROF,N_GE4,DOM,UNK,MT	: c	: c	: c	: u	: u	: u
NR,PROF,N_GE4,DOM,UNK,NL	: 	: 	: 	: 	: 	95157 u
NR,PROF,N_GE4,DOM,UNK,NO	531881 	526844 	408618 	631950 	390921 	: 
NR,PROF,N_GE4,DOM,UNK,PL	435171 	370689 	334144 	350488 b	812867 	1356386 
NR,PROF,N_GE4,DOM,UNK,PT	188039 	246021 	309236 	190879 	331991 	189587 
NR,PROF,N_GE4,DOM,UNK,RO	: 	: 	: 	: 	: 	374928 
NR,PROF,N_GE4,DOM,UNK,SE	: 	664918 	470412 	640843 	: 	: 
NR,PROF,N_GE4,DOM,UNK,SI	: c	: u	: u	: u	: u	: u
NR,PROF,N_GE4,DOM,UNK,SK	: 	: u	: u	: u	: u	: u
NR,PROF,N_GE4,DOM,UNK,UK	: 	: 	: 	: 	3058582 	3518411 
NR,PROF,N_GE4,OUT,Q1,EA	: 	: 	: 	: 	52084 e	: u
NR,PROF,N_GE4,OUT,Q1,EE	: c	: u	: u	: u	: u	: u
NR,PROF,N_GE4,OUT,Q1,EU27	: 	: 	: 	: 	56157 u	: u
NR,PROF,N_GE4,OUT,Q1,EU28	: 	: 	: 	: 	56149 u	: u
NR,PROF,N_GE4,OUT,Q1,NL	101601 u	: u	: u	: u	: u	: 
NR,PROF,N_GE4,OUT,Q1,RO	: c	: u	: u	: u	: u	: 
NR,PROF,N_GE4,OUT,Q2,EA	: 	: 	: 	: 	71789 e	: u
NR,PROF,N_GE4,OUT,Q2,EE	21770 u	: u	22371 u	27018 u	: u	: u
NR,PROF,N_GE4,OUT,Q2,EU27	: 	: 	: 	: 	75728 u	: u
NR,PROF,N_GE4,OUT,Q2,EU28	: 	: 	: 	: 	75717 u	: u
NR,PROF,N_GE4,OUT,Q2,NL	99245 u	: u	: u	74839 u	56419 u	: 
NR,PROF,N_GE4,OUT,Q2,RO	: c	: u	: u	: 	: u	: 
NR,PROF,N_GE4,OUT,Q3,EA	: 	: 	: 	: 	127808 e	: u
NR,PROF,N_GE4,OUT,Q3,EE	21821 u	39779 u	38667 u	42095 	21665 u	: u
NR,PROF,N_GE4,OUT,Q3,EU27	: 	: 	: 	: 	129895 e	: u
NR,PROF,N_GE4,OUT,Q3,EU28	: 	: 	: 	: 	129877 e	: u
NR,PROF,N_GE4,OUT,Q3,NL	160894 	190514 	143739 u	107537 u	106127 u	: 
NR,PROF,N_GE4,OUT,Q3,RO	: c	: u	: u	: u	: 	: 
NR,PROF,N_GE4,OUT,Q4,EA	: 	: 	: 	: 	263686 e	50948 e
NR,PROF,N_GE4,OUT,Q4,EE	69897 	89929 	87341 	82123 	59072 	50942 u
NR,PROF,N_GE4,OUT,Q4,EU27	: 	: 	: 	: 	267992 e	51897 u
NR,PROF,N_GE4,OUT,Q4,EU28	: 	: 	: 	: 	267955 e	51889 u
NR,PROF,N_GE4,OUT,Q4,NL	345085 	243233 	228678 	194380 	204582 	: 
NR,PROF,N_GE4,OUT,Q4,RO	: c	: 	: 	: 	: 	: 
NR,PROF,N_GE4,OUT,TOTAL,AT	490325 	662387 	629758 	798871 	612462 	618513 
NR,PROF,N_GE4,OUT,TOTAL,BE	380756 b	480972 	359320 	372547 	428184 	1045941 
NR,PROF,N_GE4,OUT,TOTAL,BG	34269 u	: u	29773 u	: u	32641 u	32324 u
NR,PROF,N_GE4,OUT,TOTAL,CH	: 	321671 	383596 	285526 	333361 u	371371 u
NR,PROF,N_GE4,OUT,TOTAL,CY	131932 	120120 	100142 	117507 	106492 	109387 
NR,PROF,N_GE4,OUT,TOTAL,CZ	226793 u	107686 u	181478 u	150798 u	134076 u	197391 
NR,PROF,N_GE4,OUT,TOTAL,DE	5496528 	5054500 	3487790 	4798143 	5283657 	5611927 
NR,PROF,N_GE4,OUT,TOTAL,DK	: 	395740 	572179 	414609 	431047 b	571197 
NR,PROF,N_GE4,OUT,TOTAL,EA	: 	: 	: 	: 	10951368 e	12565079 e
NR,PROF,N_GE4,OUT,TOTAL,EE	121705 	151214 	161624 	158355 	110102 	75937 
NR,PROF,N_GE4,OUT,TOTAL,EL	: 	61231 	50589 	50398 	78908 	33242 
NR,PROF,N_GE4,OUT,TOTAL,ES	652671 	710741 	637494 b	888172 	924229 	979703 
NR,PROF,N_GE4,OUT,TOTAL,EU27	: 	: 	: 	: 	15858979 e	18137640 e
NR,PROF,N_GE4,OUT,TOTAL,EU28	: 	: 	: 	: 	16129420 e	18343303 e
NR,PROF,N_GE4,OUT,TOTAL,FI	538846 	631946 	574231 	482008 	496471 	629545 
NR,PROF,N_GE4,OUT,TOTAL,FR	1351213 	1093608 	996626 	1274800 	1333154 	1250184 
NR,PROF,N_GE4,OUT,TOTAL,HR	178494 	117204 	173845 	287131 	268248 	204718 
NR,PROF,N_GE4,OUT,TOTAL,HU	150541 	167859 	152615 	134467 	120488 	146208 
NR,PROF,N_GE4,OUT,TOTAL,IE	265931 	351430 	225974 	247050 	199157 	169044 
NR,PROF,N_GE4,OUT,TOTAL,IT	795828 u	912959 u	763612 u	792909 b	403074 u	1126687 
NR,PROF,N_GE4,OUT,TOTAL,LT	232550 	209366 	192546 	181509 	174446 	164754 
NR,PROF,N_GE4,OUT,TOTAL,LU	: 	42394 	62118 	79409 	73086 	74616 
NR,PROF,N_GE4,OUT,TOTAL,LV	: 	71972 u	51679 u	58569 u	126415 	132636 
NR,PROF,N_GE4,OUT,TOTAL,MT	44041 	32292 	40102 	37517 b	34407 	30104 
NR,PROF,N_GE4,OUT,TOTAL,NL	706826 	483427 	449170 	423613 	405201 	355525 
NR,PROF,N_GE4,OUT,TOTAL,NO	407222 	410181 	492413 	548315 	446931 	: 
NR,PROF,N_GE4,OUT,TOTAL,PL	614080 	502871 	484563 	452940 b	900706 	1004494 
NR,PROF,N_GE4,OUT,TOTAL,PT	183203 	186812 	211301 	172910 	207954 	172132 
NR,PROF,N_GE4,OUT,TOTAL,RO	: c	: u	: u	: u	: u	: u
NR,PROF,N_GE4,OUT,TOTAL,SE	: 	267800 u	179009 u	292847 u	: 	: 
NR,PROF,N_GE4,OUT,TOTAL,SI	117838 	151630 	120577 	96243 	98249 	127077 
NR,PROF,N_GE4,OUT,TOTAL,SK	: c	: u	: u	: u	: u	: u
NR,PROF,N_GE4,OUT,TOTAL,UK	: 	: 	: 	: 	2726510 	2901743 
NR,PROF,N_GE4,OUT,UNK,AT	490325 	662387 	629758 	798871 	612462 	618513 
NR,PROF,N_GE4,OUT,UNK,BE	380756 b	480972 	359320 	372547 	428184 	1045941 
NR,PROF,N_GE4,OUT,UNK,BG	34269 u	: u	29773 u	: u	32641 u	32324 u
NR,PROF,N_GE4,OUT,UNK,CH	: 	321671 	383596 	285526 	333361 u	371371 u
NR,PROF,N_GE4,OUT,UNK,CY	131932 	120120 	100142 	117507 	106492 	109387 
NR,PROF,N_GE4,OUT,UNK,CZ	226793 u	107686 u	181478 u	150798 u	134076 u	197391 
NR,PROF,N_GE4,OUT,UNK,DE	5496528 	5054500 	3487790 	4798143 	5283657 	5611927 
NR,PROF,N_GE4,OUT,UNK,DK	: 	395740 	572179 	414609 	431047 b	571197 
NR,PROF,N_GE4,OUT,UNK,EA	: 	: 	: 	: 	10436001 e	12489133 e
NR,PROF,N_GE4,OUT,UNK,EL	: 	61231 	50589 	50398 	78908 	33242 
NR,PROF,N_GE4,OUT,UNK,ES	652671 	710741 	637494 b	888172 	924229 	979703 
NR,PROF,N_GE4,OUT,UNK,EU27	: 	: 	: 	: 	15329207 e	18060279 e
NR,PROF,N_GE4,OUT,UNK,EU28	: 	: 	: 	: 	15599721 e	18265955 e
NR,PROF,N_GE4,OUT,UNK,FI	538846 	631946 	574231 	482008 	496471 	629545 
NR,PROF,N_GE4,OUT,UNK,FR	1351213 	1093608 	996626 	1274800 	1333154 	1250184 
NR,PROF,N_GE4,OUT,UNK,HR	178494 	117204 	173845 	287131 	268248 	204718 
NR,PROF,N_GE4,OUT,UNK,HU	150541 	167859 	152615 	134467 	120488 	146208 
NR,PROF,N_GE4,OUT,UNK,IE	265931 	351430 	225974 	247050 	199157 	169044 
NR,PROF,N_GE4,OUT,UNK,IT	795828 u	912959 u	763612 u	792909 b	403074 u	1126687 
NR,PROF,N_GE4,OUT,UNK,LT	232550 	209366 	192546 	181509 	174446 	164754 
NR,PROF,N_GE4,OUT,UNK,LU	: 	42394 	62118 	79409 	73086 	74616 
NR,PROF,N_GE4,OUT,UNK,LV	: 	71972 u	51679 u	58569 u	126415 	132636 
NR,PROF,N_GE4,OUT,UNK,MT	44041 	32292 	40102 	37517 b	34407 	30104 
NR,PROF,N_GE4,OUT,UNK,NL	: 	: 	: 	: 	: 	355525 
NR,PROF,N_GE4,OUT,UNK,NO	407222 	410181 	492413 	548315 	446931 	: 
NR,PROF,N_GE4,OUT,UNK,PL	614080 	502871 	484563 	452940 b	900706 	1004494 
NR,PROF,N_GE4,OUT,UNK,PT	183203 	186812 	211301 	172910 	207954 	172132 
NR,PROF,N_GE4,OUT,UNK,RO	: 	: 	: 	: 	: 	: u
NR,PROF,N_GE4,OUT,UNK,SE	: 	267800 u	179009 u	292847 u	: 	: 
NR,PROF,N_GE4,OUT,UNK,SI	117838 	151630 	120577 	96243 	98249 	127077 
NR,PROF,N_GE4,OUT,UNK,SK	: c	: u	: u	: u	: u	: u
NR,PROF,N_GE4,OUT,UNK,UK	: 	: 	: 	: 	2726510 	2901743 
NR,PROF,N_GE4,WORLD,Q1,EA	: 	: 	: 	: 	65174 e	: u
NR,PROF,N_GE4,WORLD,Q1,EE	: c	: u	: u	: u	16618 u	: u
NR,PROF,N_GE4,WORLD,Q1,EU27	: 	: 	: 	: 	245648 e	: u
NR,PROF,N_GE4,WORLD,Q1,EU28	: 	: 	: 	: 	245614 e	: u
NR,PROF,N_GE4,WORLD,Q1,NL	124744 u	: u	59436 u	: u	: u	: 
NR,PROF,N_GE4,WORLD,Q1,RO	140555 	144447 	246128 	169027 	176505 	: 
NR,PROF,N_GE4,WORLD,Q2,EA	: 	: 	: 	: 	92121 e	: u
NR,PROF,N_GE4,WORLD,Q2,EE	28534 u	27831 u	29564 u	30744 u	: u	: u
NR,PROF,N_GE4,WORLD,Q2,EU27	: 	: 	: 	: 	285649 e	: u
NR,PROF,N_GE4,WORLD,Q2,EU28	: 	: 	: 	: 	285609 e	: u
NR,PROF,N_GE4,WORLD,Q2,NL	100579 u	: u	: u	102225 u	74743 u	: 
NR,PROF,N_GE4,WORLD,Q2,RO	246880 	185085 	223688 	203747 	188915 	: 
NR,PROF,N_GE4,WORLD,Q3,EA	: 	: 	: 	: 	170317 e	: u
NR,PROF,N_GE4,WORLD,Q3,EE	39916 u	64720 	58861 	51675 	29218 u	: u
NR,PROF,N_GE4,WORLD,Q3,EU27	: 	: 	: 	: 	217181 e	: u
NR,PROF,N_GE4,WORLD,Q3,EU28	: 	: 	: 	: 	217151 e	: u
NR,PROF,N_GE4,WORLD,Q3,NL	204936 	241963 	172552 	137444 	141079 	: 
NR,PROF,N_GE4,WORLD,Q3,RO	87622 	55026 	51555 	52969 	43369 	: 
NR,PROF,N_GE4,WORLD,Q4,EA	: 	: 	: 	: 	278833 e	52239 e
NR,PROF,N_GE4,WORLD,Q4,EE	84566 	109185 	96168 	96600 	63619 	52233 u
NR,PROF,N_GE4,WORLD,Q4,EU27	: 	: 	: 	: 	290124 e	53212 u
NR,PROF,N_GE4,WORLD,Q4,EU28	: 	: 	: 	: 	290084 e	53204 u
NR,PROF,N_GE4,WORLD,Q4,NL	392857 	266635 	237983 	207170 	215179 	: 
NR,PROF,N_GE4,WORLD,Q4,RO	: c	: u	: u	: u	: u	: 
NR,PROF,N_GE4,WORLD,TOTAL,AT	778895 	997874 	958322 	1055658 	834973 	847919 
NR,PROF,N_GE4,WORLD,TOTAL,BE	396927 b	491025 	382812 	388603 	444665 	1131890 
NR,PROF,N_GE4,WORLD,TOTAL,BG	56077 u	48475 u	51000 u	44965 u	84123 	61541 u
NR,PROF,N_GE4,WORLD,TOTAL,CH	: 	366181 	444334 	335166 	365222 u	381264 u
NR,PROF,N_GE4,WORLD,TOTAL,CY	133082 	121235 	101473 	118708 	116507 	114508 
NR,PROF,N_GE4,WORLD,TOTAL,CZ	342279 	243486 	250002 	284729 	319335 	297111 
NR,PROF,N_GE4,WORLD,TOTAL,DE	10962349 	11860108 	10056764 	11508951 	10896023 	11457330 
NR,PROF,N_GE4,WORLD,TOTAL,DK	: 	615770 	825829 	490586 	569573 b	644179 
NR,PROF,N_GE4,WORLD,TOTAL,EA	: 	: 	: 	: 	26889476 e	31006179 e
NR,PROF,N_GE4,WORLD,TOTAL,EE	163175 	208736 	204284 	187543 	126821 	85197 
NR,PROF,N_GE4,WORLD,TOTAL,EL	: 	183724 	137365 	163566 	172967 	132490 
NR,PROF,N_GE4,WORLD,TOTAL,ES	1994865 	2313876 	1694499 b	3368871 	4283284 	5699652 
NR,PROF,N_GE4,WORLD,TOTAL,EU27	: 	: 	: 	: 	36874377 e	43924188 e
NR,PROF,N_GE4,WORLD,TOTAL,EU28	: 	: 	: 	: 	37333605 e	44323613 e
NR,PROF,N_GE4,WORLD,TOTAL,FI	905445 	1049309 	867918 	784206 	760369 	1004643 
NR,PROF,N_GE4,WORLD,TOTAL,FR	6374051 	4902542 	4474388 	6119461 	6588283 	6914003 
NR,PROF,N_GE4,WORLD,TOTAL,HR	368025 	228490 	310797 	440192 	456852 	398937 
NR,PROF,N_GE4,WORLD,TOTAL,HU	168437 	206480 	171385 	162851 	146673 	306487 
NR,PROF,N_GE4,WORLD,TOTAL,IE	292325 	383331 	245187 	299319 	214829 	213821 
NR,PROF,N_GE4,WORLD,TOTAL,IT	1665302 	1739915 	1848877 	1738675 b	906903 	2039949 
NR,PROF,N_GE4,WORLD,TOTAL,LT	254082 	232481 	218870 	207970 	196617 	193863 
NR,PROF,N_GE4,WORLD,TOTAL,LU	: 	42394 	63790 	79409 	73413 	74616 
NR,PROF,N_GE4,WORLD,TOTAL,LV	: 	85528 u	57034 u	80757 u	160856 	180748 
NR,PROF,N_GE4,WORLD,TOTAL,MT	44892 	33556 	41159 	37916 b	35304 	31671 
NR,PROF,N_GE4,WORLD,TOTAL,NL	823117 	583858 	499520 	493696 	479549 	450682 
NR,PROF,N_GE4,WORLD,TOTAL,NO	939102 	937026 	901032 	1180265 	837852 	: 
NR,PROF,N_GE4,WORLD,TOTAL,PL	1049251 	873561 	818706 	803428 b	1713572 	2360880 
NR,PROF,N_GE4,WORLD,TOTAL,PT	371242 	432832 	520537 	363789 	539945 	361719 
NR,PROF,N_GE4,WORLD,TOTAL,RO	488234 	391096 	523356 	429891 	415418 	376714 
NR,PROF,N_GE4,WORLD,TOTAL,SE	: 	932717 	649421 	933690 	: 	: 
NR,PROF,N_GE4,WORLD,TOTAL,SI	125695 	167378 	134051 	105117 	107436 	142532 
NR,PROF,N_GE4,WORLD,TOTAL,SK	: c	: u	: u	: u	292140 bu	264129 u
NR,PROF,N_GE4,WORLD,TOTAL,UK	: 	: 	: 	: 	5785092 	6420154 
NR,PROF,N_GE4,WORLD,UNK,AT	778895 	997874 	958322 	1055658 	834973 	847919 
NR,PROF,N_GE4,WORLD,UNK,BE	396927 b	491025 	382812 	388603 	444665 	1131890 
NR,PROF,N_GE4,WORLD,UNK,BG	56077 u	48475 u	51000 u	44965 u	84123 	61541 u
NR,PROF,N_GE4,WORLD,UNK,CH	: 	366181 	444334 	335166 	365222 u	381264 u
NR,PROF,N_GE4,WORLD,UNK,CY	133082 	121235 	101473 	118708 	116507 	114508 
NR,PROF,N_GE4,WORLD,UNK,CZ	342279 	243486 	250002 	284729 	319335 	297111 
NR,PROF,N_GE4,WORLD,UNK,DE	10962349 	11860108 	10056764 	11508951 	10896023 	11457330 
NR,PROF,N_GE4,WORLD,UNK,DK	: 	615770 	825829 	490586 	569573 b	644179 
NR,PROF,N_GE4,WORLD,UNK,EA	: 	: 	: 	: 	26283031 e	30920971 e
NR,PROF,N_GE4,WORLD,UNK,EL	: 	183724 	137365 	163566 	172967 	132490 
NR,PROF,N_GE4,WORLD,UNK,ES	1994865 	2313876 	1694499 b	3368871 	4283284 	5699652 
NR,PROF,N_GE4,WORLD,UNK,EU27	: 	: 	: 	: 	35835775 e	43837393 e
NR,PROF,N_GE4,WORLD,UNK,EU28	: 	: 	: 	: 	36295146 e	44236832 e
NR,PROF,N_GE4,WORLD,UNK,FI	905445 	1049309 	867918 	784206 	760369 	1004643 
NR,PROF,N_GE4,WORLD,UNK,FR	6374051 	4902542 	4474388 	6119461 	6588283 	6914003 
NR,PROF,N_GE4,WORLD,UNK,HR	368025 	228490 	310797 	440192 	456852 	398937 
NR,PROF,N_GE4,WORLD,UNK,HU	168437 	206480 	171385 	162851 	146673 	306487 
NR,PROF,N_GE4,WORLD,UNK,IE	292325 	383331 	245187 	299319 	214829 	213821 
NR,PROF,N_GE4,WORLD,UNK,IT	1665302 	1739915 	1848877 	1738675 b	906903 	2039949 
NR,PROF,N_GE4,WORLD,UNK,LT	254082 	232481 	218870 	207970 	196617 	193863 
NR,PROF,N_GE4,WORLD,UNK,LU	: 	42394 	63790 	79409 	73413 	74616 
NR,PROF,N_GE4,WORLD,UNK,LV	: 	85528 u	57034 u	80757 u	160856 	180748 
NR,PROF,N_GE4,WORLD,UNK,MT	44892 	33556 	41159 	37916 b	35304 	31671 
NR,PROF,N_GE4,WORLD,UNK,NL	: 	: 	: 	: 	: 	450682 
NR,PROF,N_GE4,WORLD,UNK,NO	939102 	937026 	901032 	1180265 	837852 	: 
NR,PROF,N_GE4,WORLD,UNK,PL	1049251 	873561 	818706 	803428 b	1713572 	2360880 
NR,PROF,N_GE4,WORLD,UNK,PT	371242 	432832 	520537 	363789 	539945 	361719 
NR,PROF,N_GE4,WORLD,UNK,RO	: 	: 	: 	: 	: 	376714 
NR,PROF,N_GE4,WORLD,UNK,SE	: 	932717 	649421 	933690 	: 	: 
NR,PROF,N_GE4,WORLD,UNK,SI	125695 	167378 	134051 	105117 	107436 	142532 
NR,PROF,N_GE4,WORLD,UNK,SK	: c	: u	: u	: u	292140 bu	264129 u
NR,PROF,N_GE4,WORLD,UNK,UK	: 	: 	: 	: 	5785092 	6420154 
NR,TOTAL,N1-3,DOM,Q1,EA	: 	: 	: 	: 	3617640 e	258518 e
NR,TOTAL,N1-3,DOM,Q1,EE	345633 	350936 	294867 	321945 	333506 	258486 
NR,TOTAL,N1-3,DOM,Q1,EU27	: 	: 	: 	: 	8505231 e	263334 e
NR,TOTAL,N1-3,DOM,Q1,EU28	: 	: 	: 	: 	8504060 e	263292 e
NR,TOTAL,N1-3,DOM,Q1,NL	2095643 	3174959 	3520032 	3230057 	3283690 	: 
NR,TOTAL,N1-3,DOM,Q1,RO	3071681 	3820077 	4105405 	4407199 	4750347 	: 
NR,TOTAL,N1-3,DOM,Q2,EA	: 	: 	: 	: 	4638187 e	223491 e
NR,TOTAL,N1-3,DOM,Q2,EE	494316 	542939 	416941 	561999 	235043 	223463 
NR,TOTAL,N1-3,DOM,Q2,EU27	: 	: 	: 	: 	8945062 e	227654 e
NR,TOTAL,N1-3,DOM,Q2,EU28	: 	: 	: 	: 	8943831 e	227618 e
NR,TOTAL,N1-3,DOM,Q2,NL	3247494 	3516191 	3123772 	3977542 	4402575 	: 
NR,TOTAL,N1-3,DOM,Q2,RO	5181419 	4812615 	4676177 	4591816 	4162637 	: 
NR,TOTAL,N1-3,DOM,Q3,EA	: 	: 	: 	: 	6512823 e	264274 e
NR,TOTAL,N1-3,DOM,Q3,EE	757310 	840685 	691976 	576076 	340488 	264241 
NR,TOTAL,N1-3,DOM,Q3,EU27	: 	: 	: 	: 	7924496 e	269196 e
NR,TOTAL,N1-3,DOM,Q3,EU28	: 	: 	: 	: 	7923405 e	269154 e
NR,TOTAL,N1-3,DOM,Q3,NL	5031306 	5950647 	6233525 	6160201 	6171536 	: 
NR,TOTAL,N1-3,DOM,Q3,RO	2617758 	1759651 	1288085 	1240838 	1284186 	: 
NR,TOTAL,N1-3,DOM,Q4,EA	: 	: 	: 	: 	5290249 e	755719 e
NR,TOTAL,N1-3,DOM,Q4,EE	1366671 	1233863 	1023021 	875085 	637922 	755626 
NR,TOTAL,N1-3,DOM,Q4,EU27	: 	: 	: 	: 	5556049 e	769797 e
NR,TOTAL,N1-3,DOM,Q4,EU28	: 	: 	: 	: 	5555284 e	769675 e
NR,TOTAL,N1-3,DOM,Q4,NL	6750727 	4481108 	4194874 	4433918 	4651677 	: 
NR,TOTAL,N1-3,DOM,Q4,RO	282147 	204700 	112147 	118537 	176505 	: 
NR,TOTAL,N1-3,DOM,TOTAL,AT	8221426 	8510243 	7913101 	8355247 	8140062 	7494367 
NR,TOTAL,N1-3,DOM,TOTAL,BE	2270122 b	1798548 	2325916 	1471022 	1732946 	1697142 
NR,TOTAL,N1-3,DOM,TOTAL,BG	2848989 	1680744 	1511811 	1987493 	1980197 	2012930 
NR,TOTAL,N1-3,DOM,TOTAL,CH	: 	4183440 	4473672 	4156498 	4825563 	4323662 
NR,TOTAL,N1-3,DOM,TOTAL,CY	1175349 	1128502 	1103141 	986789 	909839 	1103117 
NR,TOTAL,N1-3,DOM,TOTAL,CZ	20829585 	18550347 	16811281 	19239515 	18224443 	19422758 
NR,TOTAL,N1-3,DOM,TOTAL,DE	103063805 	112202729 	111600930 	103559613 	112043116 	113781018 
NR,TOTAL,N1-3,DOM,TOTAL,DK	: 	18467857 	20791374 	20404298 	20432061 b	18239244 
NR,TOTAL,N1-3,DOM,TOTAL,EA	: 	: 	: 	: 	411223224 e	427296668 e
NR,TOTAL,N1-3,DOM,TOTAL,EE	2963930 	2968423 	2426805 	2335106 	1546960 	1501817 
NR,TOTAL,N1-3,DOM,TOTAL,EL	: 	1496978 	1655412 	1764881 	1561850 	2809006 
NR,TOTAL,N1-3,DOM,TOTAL,ES	103503920 	97986642 	92513420 b	85060659 	87754556 	89966685 
NR,TOTAL,N1-3,DOM,TOTAL,EU27	: 	: 	: 	: 	590208806 e	608915502 e
NR,TOTAL,N1-3,DOM,TOTAL,EU28	: 	: 	: 	: 	594045169 e	612668388 e
NR,TOTAL,N1-3,DOM,TOTAL,FI	24608421 	24082037 	23641634 	23403556 	24907707 	25251810 
NR,TOTAL,N1-3,DOM,TOTAL,FR	114649520 	97163147 	98677646 	112544809 	112648213 	114288848 
NR,TOTAL,N1-3,DOM,TOTAL,HR	1467251 	1587565 	2173789 	3496606 	3854729 	3778687 
NR,TOTAL,N1-3,DOM,TOTAL,HU	9193760 	8969448 	9485825 	9303156 	8559851 	10696313 
NR,TOTAL,N1-3,DOM,TOTAL,IE	6385716 	6049739 	5791333 	4919757 	4733831 	4722348 
NR,TOTAL,N1-3,DOM,TOTAL,IT	24341139 	27248363 	23093606 	24983762 b	21450656 	29485127 
NR,TOTAL,N1-3,DOM,TOTAL,LT	2103679 	2122860 	2209438 	2165556 	2067796 	2082675 
NR,TOTAL,N1-3,DOM,TOTAL,LU	: 	12759 u	14829 u	24937 	50324 	43170 
NR,TOTAL,N1-3,DOM,TOTAL,LV	: 	2766388 	2658581 	2782313 	2816716 	3381633 
NR,TOTAL,N1-3,DOM,TOTAL,MT	217938 	208655 	171310 	169922 b	168156 	168602 
NR,TOTAL,N1-3,DOM,TOTAL,NL	17125170 	17122905 	17072203 	17801718 	18509478 	20673627 
NR,TOTAL,N1-3,DOM,TOTAL,NO	11020392 	9961591 	10195060 	11339924 	8811955 	: 
