unit,purpose,duration,partner,sex,geo\time	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 
NR,PERS,N_GE4,OUT,T,BE	7502786 b	8052872 	6706449 	6979832 	7012162 	5516819 	6471069 	5906539 	5628198 	6092049 	5658868 	5382120 	6165895 	5504647 	5136009 	4475399 	4538776 	5231507 	4370013 	5370133 	5129198 	5644896 	: 	5473645 
NR,PERS,N_GE4,OUT,T,BG	518670 	395159 	352530 	376661 	321345 	282408 b	513152 	412358 	528347 	474052 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,T,CH	: 	9029966 	8390483 	7881241 	7635402 	7441234 	7241497 	6856248 	6575661 	5895366 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,T,CY	896055 	837274 	758982 	849916 	737537 	789571 b	732216 	744104 	684776 	696941 	612915 	513333 	515723 	488465 	421757 	426266 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,T,CZ	4928299 	4276103 	4206423 	4064463 	4193023 	4368854 	4252296 	4323323 	4540717 	4986562 	4524980 	3948637 	4374290 	4030909 	4456565 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,T,DE	65662250 	63622591 	59226045 	59527746 	61507424 	55812452 	60354908 	58363768 	58116808 	58602991 	57280251 	64977682 	67752561 	66559000 	68024000 	67717000 	72030000 	69752000 	67900000 	61700000 	50700000 	: 	: 	: 
NR,PERS,N_GE4,OUT,T,DK	: 	4356957 	4578488 	4707775 	4690966 b	4478653 	4539134 	4375600 	3514159 	3888334 	4416254 	4053813 	3532271 	3061918 	3268800 	3033900 	2956400 	3149500 	2897200 	3035300 	2886000 	2985500 	: 	: 
NR,PERS,N_GE4,OUT,T,EA	: 	: 	: 	131508792 e	131331293 e	126400616 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,T,EE	540845 	522891 	542907 	544641 	498145 	450621 	495028 	481002 	366228 	320399 	300123 	188114 	160153 	121512 	149308 	145719 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,T,EL	: 	505908 	503889 	533856 	479761 	430545 	571003 	830518 	802164 	1102161 	954999 	945783 	995233 	795716 	451895 	419822 	449415 	423067 	296409 	261153 	330730 	437103 	374792 	: 
NR,PERS,N_GE4,OUT,T,ES	8663224 	8256689 	7660551 b	5784355 	5673113 	6270012 	6809509 	6619522 	5984272 	5640587 	5709976 	5488879 	5134307 	2819674 	2493456 	2388548 	2637613 	2879707 	1980830 	2778285 	1870642 	: 	: 	: 
NR,PERS,N_GE4,OUT,T,EU27	: 	: 	178758331 e	181935241 e	194457690 e	186115660 e	193961780 	189726976 	189670886 	198648598 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,T,EU28	: 	: 	179851515 e	182856767 e	195789324 e	187225997 e	194928729 	190634791 	190822515 	199638435 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,T,FI	3854247 	3731489 	3718771 	3670859 	3442265 	3589222 b	2694000 	2484000 	2317000 	2193000 	2088000 	2044000 	1961000 	1892000 	1610000 	1632000 	1710000 	1506000 	1327000 	1166000 	1288000 	1241000 	: 	: 
NR,PERS,N_GE4,OUT,T,FR	18153591 	16248988 	16118966 	18807756 	17321684 	16808518 	17570459 	16252012 	15983599 	15542541 	16933214 	16739736 	16663000 	13856000 	12493000 	12546000 	12156000 	12727000 	11734000 	12656035 	12188997 	: 	: 	: 
NR,PERS,N_GE4,OUT,T,HR	746523 	570983 	1145902 	999220 	1337637 	1119087 	966949 	907815 	1151629 	989837 	978612 	: 	: 	358370 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,T,HU	2965756 	2697093 	2619408 	2274296 	2016523 	2149586 	2268871 	2316145 	2408065 	2807361 	2714436 	2422957 	3003309 	1480623 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,T,IE	4203772 	4005273 	3624461 	3741653 	3748753 	3819719 	3332000 	3552000 	3873000 	4588000 	4497000 	3706000 	3223000 	2859000 	2626000 	2453000 	2161000 	1661000 	1490000 	1260000 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,T,IT	6898485 	6342519 	5985268 	7159457 b	7566684 	8652902 	8450824 	10453766 	10748490 	11375727 	10902716 	10104558 	10312140 	9232188 	8496173 	8530686 	8402023 	8074707 	8269799 	7823556 	7498545 	: 	: 	: 
NR,PERS,N_GE4,OUT,T,LT	1134947 	1072204 	1029216 	993544 	977332 	950104 	825601 	710544 	643893 	865267 	710508 	678967 	698376 	567037 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,T,LU	: 	939696 	898692 	912087 	860142 	834852 	810687 	765648 	818988 	751766 	699935 	677000 	721000 	676000 	634000 	665000 	562000 	568000 	499000 	479000 	419000 	: 	: 	: 
NR,PERS,N_GE4,OUT,T,LV	: 	557618 	620997 	772473 	575496 	614081 	601175 	554778 	514498 	605425 	559408 	479837 	370555 	270197 	305206 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,T,MT	333343 	300371 	252911 	232774 b	213653 	190386 	160248 	153412 	140618 	136745 	122780 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,T,NL	14623002 	13217950 	12655341 	12859098 	12865450 	13225989 b	12689000 	12830000 	12376000 	12718000 	11767000 	11398000 	11486000 	11519000 	11032000 	10981000 	9951000 	9780000 	9884000 	9824000 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,T,NO	4968469 	4672443 	4970994 	5183556 	4281625 	: 	4421270 	4073893 	3560388 	3779090 	3394756 	3235671 	3166145 	2959820 	2588477 	2629054 	2347546 	2394385 	2271402 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,T,PL	8945969 	8566599 	8329364 	7877549 b	6710860 	5106662 	4316600 e	4256000 	3839000 	4249000 	3664000 	3467000 	3452000 	3026000 e	3840000 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,T,PT	1100822 	817738 	861590 	776030 	795349 	676878 	730179 	821552 	900659 	806309 	844360 	775216 	893343 	939699 	607640 	787237 	662509 	664453 	661775 	505889 	562492 	: 	: 	: 
NR,PERS,N_GE4,OUT,T,RO	927029 	906417 	894124 	951013 	837795 	685444 	758742 	602248 	682469 	787053 	757166 	409739 	361258 	300229 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,T,SE	: 	5366895 	4986182 	5344200 	: 	: 	6775000 	6109000 	5732000 	6338000 	5858000 	5441000 	: 	: 	: 	: 	: 	: 	: 	: 	5280000 	: 	: 	: 
NR,PERS,N_GE4,OUT,T,SI	1290443 	1368683 	1319510 	1141927 	1184831 	1192932 	1357000 	1259000 	1222000 	1157136 	1262959 	1309325 	1213711 	1120892 	1108399 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,T,SK	2097931 	1745471 	1749472 	1219320 	1573789 b	1955466 	2057805 	1862549 	2280089 	2380508 	2482955 	2138543 	1892481 	1954935 	1964569 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,T,UK	: 	: 	: 	: 	39108921 	37559384 	38097988 	36822072 	39055050 	44200401 	43508043 	33300000 	36100000 	38700000 	39900000 	40600000 	41900000 	39300000 	28400000 	25800000 	23500000 	19500000 	: 	: 
NR,PERS,N_GE4,WORLD,F,AT	5176832 	5216390 	4706485 	4864988 	5008205 	5136037 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,F,BE	4263037 b	4985177 	3902749 	3950590 	4116250 	3360402 	3932757 	3596855 	3390472 	3939694 	3485737 	3521705 	4045887 	3785160 	: 	: 	: 	: 	: 	: 	: 	3704923 	: 	: 
NR,PERS,N_GE4,WORLD,F,BG	1233535 	904130 	729581 	814288 	880984 	688624 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,F,CH	: 	5672993 	5561843 	5257046 	5336887 	5160650 	4852051 	4737365 	4778026 	4345485 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,F,CY	644865 	604892 	525509 	690345 	626047 	592323 b	540109 	548506 	506302 	533750 	477163 	417194 	411995 	283089 	239421 	247206 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,F,CZ	6858194 	6631261 	5896181 	6174812 	6015600 	6351154 	: 	: 	5450140 	5016692 	4987489 	4714565 	5044360 	4955536 	5467851 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,F,DE	58657825 	58135124 	55097354 	56184476 	55852126 	52781967 	57452058 	57180840 	57017526 	56646669 	53637087 	52511775 	56421181 	52812000 	58303000 	55147000 	53360000 	53150000 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,F,DK	: 	4103844 	4016414 	4454394 	3848322 b	4104328 	3818831 	3787963 	3199562 	3190625 	: 	: 	: 	2370959 	2675700 	2487200 	2278600 	2304900 	2165500 	2578600 	2303000 	2547600 	: 	: 
NR,PERS,N_GE4,WORLD,F,EA	: 	: 	: 	177256562 e	177301713 e	175182939 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,F,EE	480808 	439021 	441931 	465016 	402144 	451587 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,F,EL	: 	2018158 	2073868 	2265730 	1974793 	2126614 	2862067 	3148513 	3942109 	4046520 	4457980 	4515701 	4460303 	3776844 	2420275 	2286171 	2377237 	2453688 	2292812 	3057693 	3453320 	4210148 	2192424 	: 
NR,PERS,N_GE4,WORLD,F,ES	22849518 	22215503 	20074610 b	19104378 	19908205 	20255616 	22005388 	20985914 	21536298 	21578561 	22107483 	20931273 	20960310 	15081070 	14875330 	14730390 	15333510 	14748466 	10938983 	13516496 	10766524 	: 	: 	: 
NR,PERS,N_GE4,WORLD,F,EU27	: 	: 	238070403 e	246739853 e	245422590 e	242098736 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,F,EU28	: 	: 	239453918 e	248124787 e	247196740 e	243807961 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,F,FI	4873290 	4927082 	4908304 	4868992 	4581518 	4699372 b	4381000 	4188000 	3899000 	3666000 	3568000 	3499000 	3434000 	3278000 	3216000 	3203000 	3045000 	2846000 	2675000 	2403000 	2554000 	2346000 	: 	: 
NR,PERS,N_GE4,WORLD,F,FR	49673314 	46854163 	48049525 	53268518 	52602698 	52043446 	51842751 	49897959 	50585153 	51800775 	55253616 	53882202 	54722060 	43794000 	42860000 	42743000 	41379000 	41509000 	41381000 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,F,HR	1188891 	914874 	1462831 	1473298 	1779958 	1715617 	1749798 	1734160 	1820962 	1665886 	1656678 	: 	: 	824714 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,F,HU	3154889 	3085370 	3146108 	3040313 	2910871 	3149436 	3137731 	3215696 	3268400 	3905178 	4148125 	3614369 	3790218 	3013826 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,F,IE	2900865 	2792974 	2586918 	2754812 	2726090 	2709162 	2491000 	2614000 	2767000 	3194000 	3167000 	2641000 	2379000 	2189000 	2040000 	1915000 	1786000 	1613000 	1448000 	1227000 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,F,IT	14068581 	13852900 	12437975 	13258827 b	13980545 	14819332 	16442049 	19650032 	21011261 	21874084 	20855324 	21477982 	21342125 	19534218 	18945774 	19539833 	18601432 	18872327 	18025408 	18334122 	18111226 	: 	: 	: 
NR,PERS,N_GE4,WORLD,F,LT	863369 	834912 	815303 	812433 	834048 	748497 	671845 	618426 	575249 	748123 	604968 	548477 	496848 	463960 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,F,LU	: 	486497 	472142 	449088 	433029 	435666 	416003 	397469 	412908 	382845 	348800 	349000 	361000 	351000 	314000 	329000 	273000 	289000 	260000 	244000 	206000 	: 	: 	: 
NR,PERS,N_GE4,WORLD,F,LV	: 	504663 	549542 	730819 	554478 	616014 	620686 	587502 	530446 	590877 	467732 	524255 	427653 	: 	274306 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,F,MT	190258 	167880 	142616 	138843 b	113337 	110062 	94743 	77169 	70371 	58331 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,F,NL	10800213 	10509073 	9959142 	9911095 	10086597 	10753791 b	9356000 	9660000 	9531000 	9835000 	9162000 	9331000 	9306000 	9456000 	9007000 	9168000 	8049000 	8045000 	7893000 	7799000 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,F,NO	4561977 	3872714 	4286699 	4669813 	3966839 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2990922 	2832029 	2617027 	2617320 	2833669 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,F,PL	14724267 	14054347 	13210790 	12747361 b	12471265 	10721291 	8420000 e	9019000 	9163000 	9542000 	9796000 	9337000 	8827000 	8645000 e	10230000 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,F,PT	2686926 	2271339 	2402359 	2154278 	2516358 	2093750 	1969385 	1988176 	2356186 	1696762 	1831422 	2001978 	2209565 	2332312 	1916960 	2287233 	2366091 	2004592 	2075282 	1600040 	1792821 	: 	: 	: 
NR,PERS,N_GE4,WORLD,F,RO	3037380 	3092885 	3009193 	3271744 	3431530 	3231459 	2521044 	2121224 	2700509 	2725787 	2765062 	1740897 	2005452 	2285591 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,F,SE	: 	5981147 	6113475 	6157037 	: 	: 	7920000 	7315000 	6497000 	7089000 	6546000 	6943000 	: 	: 	: 	: 	: 	: 	: 	: 	8927000 	: 	: 	: 
NR,PERS,N_GE4,WORLD,F,SI	938478 	961876 	842755 	802275 	847105 	801485 	925000 	815000 	837000 	770932 	857820 	905843 	848966 	769125 	801516 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,F,SK	2069771 	1939885 	1751099 	1655996 	1504908 b	1990776 	2138062 	1813680 	2421099 	2477662 	2520641 	2479602 	2202882 	2423698 	2658216 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,F,UK	: 	: 	: 	: 	32512876 	32727683 	32143973 	31944214 	36279207 	36748403 	37402916 	33800058 	36090044 	35400000 	38500000 	41200000 	42100000 	41900000 	32800000 	30200000 	31100000 	27900000 	: 	: 
NR,PERS,N_GE4,WORLD,M,AT	4438221 	4366451 	4016436 	3916529 	4193472 	4270226 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M,BE	4015053 b	4189521 	3701248 	3795737 	3799766 	3151983 	3652599 	3363667 	3274171 	3417659 	3378805 	3125832 	3669404 	3197604 	: 	: 	: 	: 	: 	: 	: 	3502522 	: 	: 
NR,PERS,N_GE4,WORLD,M,BG	1119165 	769628 	629290 	718512 	821945 	658607 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M,CH	: 	5506235 	4838770 	4943621 	4668201 	4600525 	4543814 	4386103 	4397587 	3938935 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M,CY	467723 	477399 	432057 	468795 	495493 	458799 b	380795 	397983 	390748 	357624 	339481 	290698 	275521 	205377 	182336 	179060 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M,CZ	6164514 	5998381 	5394183 	5558249 	5266353 	5375749 	: 	: 	5002866 	4889172 	4445921 	4218642 	4897227 	4627683 	4872318 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M,DE	49649851 	51161607 	50097380 	46974788 	49123282 	48199304 	49570968 	48905873 	48889599 	47176344 	45895565 	52918731 	57264526 	51135000 	57714000 	54273000 	54038000 	52500000 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M,DK	: 	3308065 	3887681 	3646642 	3862101 b	3468815 	3730074 	3655247 	2942127 	2939677 	: 	: 	: 	2058915 	2519700 	2209500 	2105500 	2250600 	2047700 	2180600 	2128000 	2204400 	: 	: 
NR,PERS,N_GE4,WORLD,M,EA	: 	: 	: 	153132966 e	156377026 e	156442114 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M,EE	331348 	311510 	335889 	287663 	265907 	249008 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M,EL	: 	1741077 	1798921 	2012057 	1762789 	1902331 	2618274 	2899570 	3777623 	3887493 	4064400 	4062344 	4173500 	3245395 	2173041 	2077460 	2094994 	2299230 	1942597 	2702995 	3163492 	3783683 	1980537 	: 
NR,PERS,N_GE4,WORLD,M,ES	19324404 	18652314 	17938477 b	16758580 	17025213 	17559517 	18889134 	18185364 	18030807 	17703606 	18072372 	18667930 	17433740 	13696350 	13006610 	13141840 	13940070 	13239429 	10382575 	12533810 	10312910 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M,EU27	: 	: 	209660905 e	211892477 e	218822466 e	216760579 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M,EU28	: 	: 	211020766 e	213106080 e	220559450 e	218240375 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M,FI	4168363 	4094888 	4030998 	3941046 	4168362 	4177641 b	3948000 	3751000 	3415000 	3123000 	3130000 	3121000 	3009000 	2922000 	2835000 	2727000 	2782000 	2415000 	2084000 	1783000 	1860000 	1930000 	: 	: 
NR,PERS,N_GE4,WORLD,M,FR	41171879 	40896048 	41280215 	47078931 	46345743 	45192065 	46273619 	43916587 	44699470 	45334243 	48039217 	47866983 	47922324 	37277000 	36338000 	37219000 	35477000 	34244000 	33835000 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M,HR	877272 	883668 	1411919 	1286434 	1739228 	1486472 	1431118 	1775094 	1513892 	1497763 	1310290 	: 	: 	974155 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M,HU	2715411 	2603090 	2595748 	2486227 	2431039 	2586581 	2621314 	2681487 	2791233 	3238973 	3594343 	3096981 	3324866 	2442966 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M,IE	2465943 	2385302 	2147664 	2034957 	2142319 	2159494 	1893000 	2058000 	2313000 	2622000 	2688000 	2149000 	1919000 	1748000 	1656000 	1541000 	1432000 	1152000 	1163000 	1064000 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M,IT	12665662 	11551316 	10044768 	11487789 b	12446747 	14049802 	15089894 	17941303 	18338098 	19504258 	19480926 	19656457 	18714908 	17602659 	17088248 	17539356 	16505157 	16584677 	16064998 	16196100 	15977600 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M,LT	674382 	645420 	641304 	638310 	641967 	605279 	541771 	482360 	486120 	646597 	590651 	541303 	582592 	463402 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M,LU	: 	459687 	434955 	468264 	431633 	404230 	395080 	368890 	407311 	371947 	355734 	330000 	364000 	330000 	324000 	341000 	292000 	281000 	245000 	238000 	218000 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M,LV	: 	343284 	379724 	494916 	326057 	364391 	288712 	265596 	301927 	353547 	398770 	384740 	331837 	: 	250276 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M,MT	185059 	163791 	141513 	123994 b	121068 	115068 	87647 	76243 	70246 	78414 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M,NL	10624968 	9990587 	9729854 	9854138 	10034938 	10343325 b	9891000 	9959000 	9547000 	9485000 	9222000 	9054000 	8742000 	9019000 	9020000 	8859000 	8020000 	7484000 	7897000 	7964000 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M,NO	3963176 	4077677 	3878610 	4004404 	3348034 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2663929 	2574425 	2428969 	2486751 	2463864 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M,PL	11772867 	11215030 	10417712 	9803307 b	10455449 	9417521 	7260600 e	7417000 	6862000 	7623000 	7891000 	8471000 	7695000 	7994000 e	8750000 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M,PT	2172901 	1845262 	1972581 	1755833 	2067121 	1771619 	1591981 	1690222 	1969352 	1745838 	1606460 	1660862 	1726352 	1832434 	1649475 	2008316 	1837233 	1683990 	1620452 	1415066 	1433281 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M,RO	3086072 	3078080 	2915713 	3251698 	3344983 	3474450 	2643985 	2281340 	2719459 	2748651 	2636591 	1645634 	1851575 	1963466 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M,SE	: 	6136036 	5886494 	5299401 	: 	: 	7031000 	6714000 	5896000 	6292000 	6076000 	5838000 	: 	: 	: 	: 	: 	: 	: 	: 	8629000 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M,SI	655887 	771117 	800956 	662717 	692707 	762391 	864000 	862000 	861000 	813295 	807265 	901537 	793365 	766142 	725195 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M,SK	1768338 	1436749 	1418155 	841825 	1241277 b	1656065 	1717546 	1561806 	1925899 	2175347 	2365620 	2075265 	1996873 	2084852 	2147295 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M,UK	: 	: 	: 	: 	31139605 	30268774 	29096784 	29308162 	32078203 	33556392 	34058830 	28021049 	30329956 	30600000 	33200000 	34700000 	35600000 	34500000 	29000000 	25400000 	25700000 	23600000 	: 	: 
NR,PERS,N_GE4,WORLD,T,AT	9615054 	9582841 	8722921 	8781517 	9201677 	9406262 	8851179 	9087372 	9284498 	8568600 	8684924 	8744861 	7468085 	7840994 	8022636 	4933758 	5395695 	5688871 	5188496 	4956500 	: 	4862700 	: 	: 
NR,PERS,N_GE4,WORLD,T,BE	8278090 b	9174698 	7603997 	7746327 	7916016 	6512385 	7585356 	6960523 	6664643 	7357353 	6864542 	6647537 	7715291 	6982764 	6579780 	5708979 	5696671 	6373899 	5635032 	7025920 	6917073 	7207445 	: 	7130300 
NR,PERS,N_GE4,WORLD,T,BG	2352700 	1673758 	1358871 	1532800 	1702929 	1347231 b	2458419 	2090476 	2993001 	2476297 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,T,CH	: 	11179228 	10400613 	10200668 	10005088 	9761174 	9395865 	9123468 	9175613 	8284419 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,T,CY	1112588 	1082291 	957565 	1159140 	1121540 	1051122 b	920904 	946489 	897050 	891374 	816644 	707892 	687532 	488465 	421757 	426266 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,T,CZ	13022708 	12629643 	11290363 	11733061 	11281952 	11726904 	11474742 	10188987 	10453006 	9905864 	9433410 	8933207 	9941587 	9583219 	10340169 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,T,DE	108307676 	109296731 	105194733 	103159264 	104975409 	100981271 	107023025 	106086713 	105907126 	103823013 	99532652 	105430506 	113685707 	103947000 	116018000 	109420000 	107397000 	105650000 	101400000 	91500000 	79600000 	: 	: 	: 
NR,PERS,N_GE4,WORLD,T,DK	: 	7411909 	7904095 	8101036 	7710422 b	7573143 	7548905 	7443210 	6141689 	6130302 	5990739 	5895351 	5063977 	4429874 	5195300 	4696700 	4384200 	4555600 	4213200 	4759200 	4430000 	4752100 	: 	: 
NR,PERS,N_GE4,WORLD,T,EA	: 	: 	: 	330389528 e	333678738 e	331625053 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,T,EE	812155 	750531 	777821 	752679 	668052 	700595 	686948 	702856 	485272 	422759 	409020 	279095 	292273 	246492 	265468 	312868 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,T,EL	: 	3759235 	3872789 	4277788 	3737582 	4028945 	5480341 	6048083 	7719732 	7934013 	8522380 	8578045 	8633803 	7022239 	4593316 	4363631 	4472231 	4752918 	4235409 	5760688 	6616812 	7993835 	4172960 	: 
NR,PERS,N_GE4,WORLD,T,ES	42173922 	40867817 	38013087 b	35862958 	36933418 	37815133 	40894522 	39171277 	39567101 	39282166 	40179856 	39599202 	38394040 	23761840 	23073710 	23200630 	29273590 	27987899 	21321558 	26050305 	21079434 	: 	: 	: 
NR,PERS,N_GE4,WORLD,T,EU27	: 	: 	447731307 e	458632330 e	464245056 e	458859315 e	469653543 	465983529 	478402078 	484194544 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,T,EU28	: 	: 	450474683 e	461230866 e	467756190 e	462048336 e	472834459 	469492783 	481736932 	487358193 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,T,FI	9041654 	9021970 	8939302 	8810039 	8749880 	8877013 b	8331000 	7939000 	7315000 	6789000 	6698000 	6620000 	6443000 	6200000 	6051000 	5930000 	5826000 	5261000 	4759000 	4186000 	4415000 	4276000 	: 	: 
