unit,purpose,duration,partner,isced11,geo\time	2017 	2016 	2015 	2014 	2013 	2012 
NR,PERS,N_GE4,WORLD,ED0-2,AT	11604413 	12358238 	10013858 	11683210 	11486948 	12651983 
NR,PERS,N_GE4,WORLD,ED0-2,EA	: 	: 	: 	: 	271213057 e	265231285 e
NR,PERS,N_GE4,WORLD,ED0-2,EE	1056944 	841517 	895832 	579427 	850944 	590992 u
NR,PERS,N_GE4,WORLD,ED0-2,ES	158087173 	160893733 	148192110 	157150300 	170192374 	161929293 
NR,PERS,N_GE4,WORLD,ED0-2,EU27	: 	: 	285920744 e	: 	279834242 e	302429923 e
NR,PERS,N_GE4,WORLD,ED0-2,EU28	: 	: 	285572666 e	: 	287197416 e	307874559 e
NR,PERS,N_GE4,WORLD,ED0-2,FI	15368936 	13730717 	18494719 	16361783 	16091524 	18083659 
NR,PERS,N_GE4,WORLD,ED0-2,HR	: 	: 	: 	: 	7282881 	5392092 
NR,PERS,N_GE4,WORLD,ED0-2,HU	2403933 	2654211 	2656540 	: 	: 	: 
NR,PERS,N_GE4,WORLD,ED0-2,LU	: 	: 	: 	: 	: 	1453134 
NR,PERS,N_GE4,WORLD,ED0-2,LV	: 	1404703 	925593 u	1212613 	1054165 	1033384 
NR,PERS,N_GE4,WORLD,ED0-2,MT	: 	258898 	344601 	265897 	: 	: 
NR,PERS,N_GE4,WORLD,ED0-2,NL	45611884 	45987325 	45785959 	45211342 	48278713 	50765020 
NR,PERS,N_GE4,WORLD,ED0-2,PL	: 	: 	: 	: 	: 	: u
NR,PERS,N_GE4,WORLD,ED0-2,PT	21066661 	16772469 	17351058 	: 	22512592 	18025215 
NR,PERS,N_GE4,WORLD,ED0-2,RO	2472093 	3032758 	2414729 	3053814 	3070195 	: 
NR,PERS,N_GE4,WORLD,ED0-2,SI	: 	2506703 	2596254 	1536097 	1766685 	1699358 
NR,PERS,N_GE4,WORLD,ED3_4,AT	46122851 	42070574 	40097408 	42777965 	41883031 	41592340 
NR,PERS,N_GE4,WORLD,ED3_4,EA	: 	: 	: 	: 	305547621 e	307507087 e
NR,PERS,N_GE4,WORLD,ED3_4,EE	3082160 	3089051 	2906534 	2884071 	2310211 	3429244 
NR,PERS,N_GE4,WORLD,ED3_4,ES	91401993 	86202742 	84224360 	138682383 	144809320 	140911398 
NR,PERS,N_GE4,WORLD,ED3_4,EU27	: 	: 	313606188 e	: 	343677925 e	406873163 e
NR,PERS,N_GE4,WORLD,ED3_4,EU28	: 	: 	313224406 e	: 	362624811 e	425235745 e
NR,PERS,N_GE4,WORLD,ED3_4,FI	24976488 	25022815 	22497777 	25553804 	26144510 	27392379 
NR,PERS,N_GE4,WORLD,ED3_4,HR	: 	: 	: 	: 	18689286 	18090418 
NR,PERS,N_GE4,WORLD,ED3_4,HU	8402569 	9123935 	9018228 	: 	: 	: 
NR,PERS,N_GE4,WORLD,ED3_4,LU	: 	: 	: 	: 	: 	3200105 
NR,PERS,N_GE4,WORLD,ED3_4,LV	: 	4072495 	3387199 	4233070 	4448107 	4381618 
NR,PERS,N_GE4,WORLD,ED3_4,MT	: 	1486734 	1090662 	1216648 	: 	: 
NR,PERS,N_GE4,WORLD,ED3_4,NL	106619816 	74012830 	71491524 	69461232 	73348189 	76840098 
NR,PERS,N_GE4,WORLD,ED3_4,PL	: 	: 	: 	: 	: 	: u
NR,PERS,N_GE4,WORLD,ED3_4,PT	10128746 	8199068 	8652715 	: 	10970974 	7622860 
NR,PERS,N_GE4,WORLD,ED3_4,RO	23581685 	22822684 	23819412 	27302826 	28156049 	: 
NR,PERS,N_GE4,WORLD,ED3_4,SI	: 	7564764 	6638430 	6057505 	6043896 	6480832 
NR,PERS,N_GE4,WORLD,ED5-8,AT	22048235 	24081147 	23277895 	19201391 	20408223 	20256445 
NR,PERS,N_GE4,WORLD,ED5-8,EA	: 	: 	: 	: 	303239241 e	295014489 e
NR,PERS,N_GE4,WORLD,ED5-8,EE	3341263 	2927276 	4102684 	3709339 	3283840 	3135730 
NR,PERS,N_GE4,WORLD,ED5-8,ES	167552604 	169525123 	160403364 	119371358 	126606597 	120916121 
NR,PERS,N_GE4,WORLD,ED5-8,EU27	: 	: 	416578020 e	: 	326953896 e	365202430 e
NR,PERS,N_GE4,WORLD,ED5-8,EU28	: 	: 	416070881 e	: 	337020871 e	373140890 e
NR,PERS,N_GE4,WORLD,ED5-8,FI	33899626 	32429409 	29185144 	28819348 	31068950 	26281255 
NR,PERS,N_GE4,WORLD,ED5-8,HR	: 	: 	: 	: 	9949660 	7850117 
NR,PERS,N_GE4,WORLD,ED5-8,HU	6618437 	6266722 	7302650 	: 	: 	: 
NR,PERS,N_GE4,WORLD,ED5-8,LU	: 	: 	: 	: 	: 	4244224 
NR,PERS,N_GE4,WORLD,ED5-8,LV	: 	3205006 	3369361 	5904337 	2858159 	3521417 
NR,PERS,N_GE4,WORLD,ED5-8,MT	: 	917580 	684242 	637101 	: 	: 
NR,PERS,N_GE4,WORLD,ED5-8,NL	87264603 	106146798 	101140666 	100664927 	98785313 	102497208 
NR,PERS,N_GE4,WORLD,ED5-8,PL	: 	: 	: 	: 	: 	: u
NR,PERS,N_GE4,WORLD,ED5-8,PT	15632128 	14769032 	15802264 	: 	18531361 	13221573 
NR,PERS,N_GE4,WORLD,ED5-8,RO	15139436 	14257291 	13602370 	14368932 	15600802 	: 
NR,PERS,N_GE4,WORLD,ED5-8,SI	: 	4844716 	4840096 	4428256 	4517748 	4425639 
NR,PERS,N_GE4,WORLD,TOTAL,AT	79775499 	78509959 	73389160 	73662566 	73778202 	74500769 
NR,PERS,N_GE4,WORLD,TOTAL,BE	82266848 b	92533924 	81622473 	82033429 	82213352 	63908769 
NR,PERS,N_GE4,WORLD,TOTAL,BG	15819519 	11507580 	9970590 	11472589 	13799368 	10779255 
NR,PERS,N_GE4,WORLD,TOTAL,CH	: 	120228940 	110558374 	105338126 	103505736 	99551154 
NR,PERS,N_GE4,WORLD,TOTAL,CY	13832674 	13446555 	12462790 	15346920 	13796552 	13463512 
NR,PERS,N_GE4,WORLD,TOTAL,CZ	100983694 	97165843 	86479717 	92377376 	90585076 	93236107 
NR,PERS,N_GE4,WORLD,TOTAL,DE	1014209923 	1006428055 	972596626 	963528808 	967269175 	911020303 
NR,PERS,N_GE4,WORLD,TOTAL,DK	: 	63982652 	75053120 	71514386 	63742058 	65245079 
NR,PERS,N_GE4,WORLD,TOTAL,EA	: 	: 	: 	: 	3349238044 e	3273814251 e
NR,PERS,N_GE4,WORLD,TOTAL,EE	7480367 	6857844 	7905051 	7172837 	6444995 	7155965 
NR,PERS,N_GE4,WORLD,TOTAL,EL	: 	49745677 	51461570 	56414875 	52475517 	44599434 
NR,PERS,N_GE4,WORLD,TOTAL,ES	417041769 	416621598 	392819834 	415204041 	441608292 	423756813 
NR,PERS,N_GE4,WORLD,TOTAL,EU27	: 	: 	4286529331 e	: 	4568943857 e	4474668832 e
NR,PERS,N_GE4,WORLD,TOTAL,EU28	: 	: 	4317863392 e	: 	4604822722 e	4505878133 e
NR,PERS,N_GE4,WORLD,TOTAL,FI	74245050 	71182942 	70177640 	70734936 	73304983 	71757293 
NR,PERS,N_GE4,WORLD,TOTAL,FR	856792608 	868617233 	886194133 	993640088 	984998638 	967687061 
NR,PERS,N_GE4,WORLD,TOTAL,HR	22575208 	19160048 	31954094 	30063978 	35921826 	31332627 
NR,PERS,N_GE4,WORLD,TOTAL,HU	40648258 	40559030 	40838938 	41264635 	39432892 	41922324 
NR,PERS,N_GE4,WORLD,TOTAL,IE	48594359 	47702279 	44822637 	47270822 	47370373 	47917573 
NR,PERS,N_GE4,WORLD,TOTAL,IT	246076287 	233790864 	228071580 	240167721 	286180426 	312023738 
NR,PERS,N_GE4,WORLD,TOTAL,LT	13267037 	13049680 	12879392 	12416025 	14398487 	13102319 
NR,PERS,N_GE4,WORLD,TOTAL,LU	: 	9248910 	8974423 	9001999 	8688922 	8897463 
NR,PERS,N_GE4,WORLD,TOTAL,LV	: 	8682204 	7682153 	11350019 	8360430 	8936419 
NR,PERS,N_GE4,WORLD,TOTAL,MT	2810529 	2663212 	2119506 	2119645 	2172676 	2058600 
NR,PERS,N_GE4,WORLD,TOTAL,NL	239496304 	226146952 	218418149 	215337501 	220412215 	231533608 
NR,PERS,N_GE4,WORLD,TOTAL,NO	79140013 	74193762 	73874326 	82674613 	66237742 	: 
NR,PERS,N_GE4,WORLD,TOTAL,PL	260651267 	242352766 	225074115 	223948723 	201388786 	195774427 
NR,PERS,N_GE4,WORLD,TOTAL,PT	46827534 	39740569 	41806037 	40682845 	52014927 	38869647 
NR,PERS,N_GE4,WORLD,TOTAL,RO	41193214 	40112733 	39836511 	44725572 	46827046 	47592299 
NR,PERS,N_GE4,WORLD,TOTAL,SE	: 	122356242 	111055872 	107824785 	: 	: 
NR,PERS,N_GE4,WORLD,TOTAL,SI	13768514 	14916182 	14074780 	12021858 	12328329 	12605829 
NR,PERS,N_GE4,WORLD,TOTAL,SK	29417186 	27108543 	26938850 	20378779 	21715000 	30388112 
NR,PERS,N_GE4,WORLD,TOTAL,UK	: 	: 	: 	: 	667618160 	659375030 
NR,PERS,N_GE4,WORLD,UNK,BE	82266848 b	92533924 	81622473 	82033429 	82213352 	63908769 
NR,PERS,N_GE4,WORLD,UNK,BG	15819519 	11507580 	9970590 	11472589 	13799368 	10779255 
NR,PERS,N_GE4,WORLD,UNK,CH	: 	120228940 	110558374 	105338126 	103505736 	99551154 
NR,PERS,N_GE4,WORLD,UNK,CY	13832674 	13446555 	12462790 	15346920 	13796552 	13463512 
NR,PERS,N_GE4,WORLD,UNK,CZ	100983694 	97165843 	86479717 	92377376 	90585076 	93236107 
NR,PERS,N_GE4,WORLD,UNK,DE	1014209923 	1006428055 	972596626 	963528808 	967269175 	911020303 
NR,PERS,N_GE4,WORLD,UNK,DK	: 	63982652 	75053120 	71514386 	63742058 	65245079 
NR,PERS,N_GE4,WORLD,UNK,EA	: 	: 	: 	: 	2469238125 e	2406061390 e
NR,PERS,N_GE4,WORLD,UNK,EL	: 	49745677 	51461570 	56414875 	52475517 	44599434 
NR,PERS,N_GE4,WORLD,UNK,EU27	: 	: 	3270424379 e	: 	3618477794 e	3400163316 e
NR,PERS,N_GE4,WORLD,UNK,EU28	: 	: 	3302995438 e	: 	3617979624 e	3399626939 e
NR,PERS,N_GE4,WORLD,UNK,FR	856792608 	868617233 	886194133 	993640088 	984998638 	967687061 
NR,PERS,N_GE4,WORLD,UNK,HR	22575208 	19160048 	31954094 	30063978 	: 	: 
NR,PERS,N_GE4,WORLD,UNK,HU	23223319 	22514162 	21861520 	41264635 	39432892 	41922324 
NR,PERS,N_GE4,WORLD,UNK,IE	48594359 	47702279 	44822637 	47270822 	47370373 	47917573 
NR,PERS,N_GE4,WORLD,UNK,IT	246076287 	233790864 	228071580 	240167721 	286180426 	312023738 
NR,PERS,N_GE4,WORLD,UNK,LT	13267037 	13049680 	12879392 	12416025 	14398487 	13102319 
NR,PERS,N_GE4,WORLD,UNK,LU	: 	9248910 	8974423 	9001999 	8688922 	: 
NR,PERS,N_GE4,WORLD,UNK,MT	2810529 	: 	: 	: 	2172676 	2058600 
NR,PERS,N_GE4,WORLD,UNK,NL	: 	: 	: 	: 	: 	1431281 u
NR,PERS,N_GE4,WORLD,UNK,NO	79140013 	74193762 	73874326 	82674613 	66237742 	: 
NR,PERS,N_GE4,WORLD,UNK,PL	260651267 	242352766 	225074115 	223948723 	201388786 	195774427 
NR,PERS,N_GE4,WORLD,UNK,PT	: 	: 	: 	40682845 	: 	: 
NR,PERS,N_GE4,WORLD,UNK,RO	: 	: 	: 	: 	: 	47592299 
NR,PERS,N_GE4,WORLD,UNK,SE	: 	122356242 	111055872 	107824785 	: 	: 
NR,PERS,N_GE4,WORLD,UNK,SI	13768514 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,UNK,SK	29417186 	27108543 	26938850 	20378779 	21715000 	30388112 
NR,PERS,N_GE4,WORLD,UNK,UK	: 	: 	: 	: 	667618160 	659375030 
NR,PROF,N1-3,DOM,ED0-2,AT	181420 	191291 	144648 u	209066 	234634 	358146 
NR,PROF,N1-3,DOM,ED0-2,EA	: 	: 	: 	: 	3020570 e	2456348 e
NR,PROF,N1-3,DOM,ED0-2,EE	: c	: u	: u	21207 u	: u	: u
NR,PROF,N1-3,DOM,ED0-2,ES	750454 	1366943 	967223 	1278033 	1558570 	1053970 
NR,PROF,N1-3,DOM,ED0-2,EU27	: 	: 	2401964 e	: 	3143210 e	2853111 e
NR,PROF,N1-3,DOM,ED0-2,EU28	: 	: 	2399040 e	: 	3160075 e	2884060 e
NR,PROF,N1-3,DOM,ED0-2,FI	454166 	358573 	369483 	555030 	675084 	523515 
NR,PROF,N1-3,DOM,ED0-2,HR	: 	: 	: 	: 	: u	: u
NR,PROF,N1-3,DOM,ED0-2,HU	: c	: u	: u	: 	: 	: 
NR,PROF,N1-3,DOM,ED0-2,LU	: 	: 	: 	: 	: 	: u
NR,PROF,N1-3,DOM,ED0-2,LV	: 	: 	: u	: 	: u	: 
NR,PROF,N1-3,DOM,ED0-2,MT	: 	: c	: 	: 	: 	: 
NR,PROF,N1-3,DOM,ED0-2,NL	90839 u	: u	80449 u	102739 u	117124 u	72646 u
NR,PROF,N1-3,DOM,ED0-2,PL	: 	: 	: 	: 	: 	: u
NR,PROF,N1-3,DOM,ED0-2,PT	406565 	354147 	370383 	: 	420105 	423674 
NR,PROF,N1-3,DOM,ED0-2,RO	72538 u	99721 u	117165 	45736 u	64810 u	: 
NR,PROF,N1-3,DOM,ED0-2,SI	: 	: u	: u	: u	: u	: u
NR,PROF,N1-3,DOM,ED3_4,AT	1188353 	1364402 	1175841 	1270499 	1424184 	1468111 
NR,PROF,N1-3,DOM,ED3_4,EA	: 	: 	: 	: 	7437849 e	8573008 e
NR,PROF,N1-3,DOM,ED3_4,EE	189423 	193005 	128485 	132573 	55918 	40042 u
NR,PROF,N1-3,DOM,ED3_4,ES	1550303 	1606272 	1088183 	2635816 	3546389 	4584299 
NR,PROF,N1-3,DOM,ED3_4,EU27	: 	: 	5598878 e	: 	7688258 e	11932265 e
NR,PROF,N1-3,DOM,ED3_4,EU28	: 	: 	5592062 e	: 	8212009 e	12667635 e
NR,PROF,N1-3,DOM,ED3_4,FI	1510468 	1568772 	1472354 	1524513 	1928296 	1949761 
NR,PROF,N1-3,DOM,ED3_4,HR	: 	: 	: 	: 	516385 	723795 
NR,PROF,N1-3,DOM,ED3_4,HU	113375 	115174 	100041 	: 	: 	: 
NR,PROF,N1-3,DOM,ED3_4,LU	: 	: 	: 	: 	: 	: u
NR,PROF,N1-3,DOM,ED3_4,LV	: 	: c	78466 u	: u	63020 u	48845 u
NR,PROF,N1-3,DOM,ED3_4,MT	: 	: c	: c	: u	: 	: 
NR,PROF,N1-3,DOM,ED3_4,NL	489926 	358196 	296513 	208281 u	260960 	326766 
NR,PROF,N1-3,DOM,ED3_4,PL	: 	: 	: 	: 	: 	: u
NR,PROF,N1-3,DOM,ED3_4,PT	256937 	391374 	346359 	: 	173411 	160865 
NR,PROF,N1-3,DOM,ED3_4,RO	168057 	183633 	174132 	123623 	63840 	: 
NR,PROF,N1-3,DOM,ED3_4,SI	: 	37336 u	: u	32013 u	47779 u	41344 u
NR,PROF,N1-3,DOM,ED5-8,AT	1014794 	999674 	1086156 	1072069 	1217815 	861677 
NR,PROF,N1-3,DOM,ED5-8,EA	: 	: 	: 	: 	10918954 e	11744842 e
NR,PROF,N1-3,DOM,ED5-8,EE	301572 	270674 	228264 	252558 	167888 	117646 
NR,PROF,N1-3,DOM,ED5-8,ES	6232844 	5659752 	5296166 	4918416 	5327654 	6334300 
NR,PROF,N1-3,DOM,ED5-8,EU27	: 	: 	13024039 e	: 	11180304 e	18543870 e
NR,PROF,N1-3,DOM,ED5-8,EU28	: 	: 	13008183 e	: 	11798633 e	19098000 e
NR,PROF,N1-3,DOM,ED5-8,FI	2884049 	3133489 	2717098 	2676524 	2852002 	3117779 
NR,PROF,N1-3,DOM,ED5-8,HR	: 	: 	: 	: 	609917 	546888 
NR,PROF,N1-3,DOM,ED5-8,HU	271306 	151526 	342539 	: 	: 	: 
NR,PROF,N1-3,DOM,ED5-8,LU	: 	: 	: 	: 	: 	: u
NR,PROF,N1-3,DOM,ED5-8,LV	: 	: c	60595 u	48930 u	58702 u	124056 u
NR,PROF,N1-3,DOM,ED5-8,MT	: 	: c	: c	: u	: 	: 
NR,PROF,N1-3,DOM,ED5-8,NL	837447 	779192 	880052 	782362 	883869 	913011 
NR,PROF,N1-3,DOM,ED5-8,PL	: 	: 	: 	: 	: 	: u
NR,PROF,N1-3,DOM,ED5-8,PT	652729 	661906 	687494 	: 	363123 	334340 
NR,PROF,N1-3,DOM,ED5-8,RO	: c	: u	: u	: u	: u	: 
NR,PROF,N1-3,DOM,ED5-8,SI	: 	75429 u	51182 u	80060 	105262 	59215 
NR,PROF,N1-3,DOM,TOTAL,AT	2384568 	2555367 	2406646 	2551634 	2876633 	2687934 
NR,PROF,N1-3,DOM,TOTAL,BE	129395 b	151864 	148868 	51400 u	100289 u	355043 
NR,PROF,N1-3,DOM,TOTAL,BG	181972 	140709 	172217 	243962 	200772 	127854 
NR,PROF,N1-3,DOM,TOTAL,CH	: 	452633 u	526620 	251796 u	550288 u	666555 u
NR,PROF,N1-3,DOM,TOTAL,CY	: c	21202 u	31591 u	34593 u	60610 	47661 u
NR,PROF,N1-3,DOM,TOTAL,CZ	1201373 	1227927 	904786 	1015546 	1533882 	1178209 
NR,PROF,N1-3,DOM,TOTAL,DE	41580657 	41638428 	37560291 	38860026 	40883744 	46730191 
NR,PROF,N1-3,DOM,TOTAL,DK	: 	1588384 	2032371 	1258891 	1754156 	1315600 
NR,PROF,N1-3,DOM,TOTAL,EA	: 	: 	: 	: 	92386942 e	104542798 e
NR,PROF,N1-3,DOM,TOTAL,EE	505604 	505732 	374011 	406339 	232433 	171124 
NR,PROF,N1-3,DOM,TOTAL,EL	: 	314770 	376429 	318977 	365142 	284369 
NR,PROF,N1-3,DOM,TOTAL,ES	8533601 	8632967 	7351572 	8832265 	10432613 	11972568 
NR,PROF,N1-3,DOM,TOTAL,EU27	: 	: 	105074773 e	: 	127221044 e	144652636 e
NR,PROF,N1-3,DOM,TOTAL,EU28	: 	: 	105554086 e	: 	128365505 e	145955523 e
NR,PROF,N1-3,DOM,TOTAL,FI	4848684 	5060834 	4558935 	4756067 	5455382 	5591055 
NR,PROF,N1-3,DOM,TOTAL,FR	24897008 	16097847 	16144607 	20355743 	21602856 	22048457 
NR,PROF,N1-3,DOM,TOTAL,HR	388456 	460600 	530840 	1042267 	1143323 	1301508 
NR,PROF,N1-3,DOM,TOTAL,HU	387433 	277285 	451364 	479211 	491077 	453758 
NR,PROF,N1-3,DOM,TOTAL,IE	573946 	587263 	524038 	501244 	460010 	384073 
NR,PROF,N1-3,DOM,TOTAL,IT	5627077 	6472202 	6672192 	7901210 	6196211 	10184289 
NR,PROF,N1-3,DOM,TOTAL,LT	519643 	524214 	529684 	534425 	509196 	515862 
NR,PROF,N1-3,DOM,TOTAL,LU	: 	: u	: u	: u	: u	: u
NR,PROF,N1-3,DOM,TOTAL,LV	: 	66582 u	140061 u	78023 u	129039 	172901 
NR,PROF,N1-3,DOM,TOTAL,MT	9957 u	9438 u	: c	: u	: u	: u
NR,PROF,N1-3,DOM,TOTAL,NL	1418212 	1206141 	1257014 	1093382 	1261953 	1314786 
NR,PROF,N1-3,DOM,TOTAL,NO	5463945 	3766115 	4484810 	5426227 	3532138 	: 
NR,PROF,N1-3,DOM,TOTAL,PL	2276059 	1960708 	1617893 	1608965 	5155661 	5278605 
NR,PROF,N1-3,DOM,TOTAL,PT	1316231 	1407427 	1404236 	1252710 	956639 	918879 
NR,PROF,N1-3,DOM,TOTAL,RO	267017 	308692 	311630 	189905 	151645 	59878 u
NR,PROF,N1-3,DOM,TOTAL,SE	: 	8505922 	5543689 	7199092 	: 	: 
NR,PROF,N1-3,DOM,TOTAL,SI	129133 	116423 	99284 	118769 	159097 	110714 
NR,PROF,N1-3,DOM,TOTAL,SK	1475163 	: u	1124756 u	: u	1211374 u	1296920 
NR,PROF,N1-3,DOM,TOTAL,UK	: 	: 	: 	: 	22860489 	23587758 
NR,PROF,N1-3,DOM,UNK,BE	129395 b	151864 	148868 	51400 u	100289 u	355043 
NR,PROF,N1-3,DOM,UNK,BG	181972 	140709 	172217 	243962 	200772 	127854 
NR,PROF,N1-3,DOM,UNK,CH	: 	452633 u	526620 	251796 u	550288 u	666555 u
NR,PROF,N1-3,DOM,UNK,CY	: c	21202 u	31591 u	34593 u	60610 	47661 u
NR,PROF,N1-3,DOM,UNK,CZ	1201373 	1227927 	904786 	1015546 	1533882 	1178209 
NR,PROF,N1-3,DOM,UNK,DE	41580657 	41638428 	37560291 	38860026 	40883744 	46730191 
NR,PROF,N1-3,DOM,UNK,DK	: 	1588384 	2032371 	1258891 	1754156 	1315600 
NR,PROF,N1-3,DOM,UNK,EA	: 	: 	: 	: 	71009569 e	81768600 e
NR,PROF,N1-3,DOM,UNK,EL	: 	314770 	376429 	318977 	365142 	284369 
NR,PROF,N1-3,DOM,UNK,EU27	: 	: 	84049892 e	: 	105209272 e	111323389 e
NR,PROF,N1-3,DOM,UNK,EU28	: 	: 	84554800 e	: 	105194788 e	111305828 e
NR,PROF,N1-3,DOM,UNK,FR	24897008 	16097847 	16144607 	20355743 	21602856 	22048457 
NR,PROF,N1-3,DOM,UNK,HR	388456 	460600 	530840 	1042267 	: 	: 
NR,PROF,N1-3,DOM,UNK,HU	: 	: 	: 	479211 	491077 	453758 
NR,PROF,N1-3,DOM,UNK,IE	573946 	587263 	524038 	501244 	460010 	384073 
NR,PROF,N1-3,DOM,UNK,IT	5627077 	6472202 	6672192 	7901210 	6196211 	10184289 
NR,PROF,N1-3,DOM,UNK,LT	519643 	524214 	529684 	534425 	509196 	515862 
NR,PROF,N1-3,DOM,UNK,LU	: 	: u	: u	: u	: u	: 
NR,PROF,N1-3,DOM,UNK,MT	9957 u	: 	: 	: 	: u	: u
NR,PROF,N1-3,DOM,UNK,NL	: 	: 	: 	: 	: 	: u
NR,PROF,N1-3,DOM,UNK,NO	5463945 	3766115 	4484810 	5426227 	3532138 	: 
NR,PROF,N1-3,DOM,UNK,PL	2276059 	1960708 	1617893 	1608965 	5155661 	5278605 
NR,PROF,N1-3,DOM,UNK,PT	: 	: 	: 	1252710 	: 	: 
NR,PROF,N1-3,DOM,UNK,RO	: 	: 	: 	: 	: 	59878 u
NR,PROF,N1-3,DOM,UNK,SE	: 	8505922 	5543689 	7199092 	: 	: 
NR,PROF,N1-3,DOM,UNK,SI	129133 	: 	: 	: 	: 	: 
NR,PROF,N1-3,DOM,UNK,SK	1475163 	: u	1124756 u	: u	1211374 u	1296920 
NR,PROF,N1-3,DOM,UNK,UK	: 	: 	: 	: 	22860489 	23587758 
NR,PROF,N1-3,OUT,ED0-2,AT	113262 u	110406 u	132114 u	122417 u	124012 u	185326 
NR,PROF,N1-3,OUT,ED0-2,EA	: 	: 	: 	: 	647452 e	710150 e
NR,PROF,N1-3,OUT,ED0-2,EE	: c	: u	: u	: u	: u	: u
NR,PROF,N1-3,OUT,ED0-2,ES	: c	: u	: u	134104 u	81303 u	125569 u
NR,PROF,N1-3,OUT,ED0-2,EU27	: 	: 	698819 e	: 	658025 e	778523 e
NR,PROF,N1-3,OUT,ED0-2,EU28	: 	: 	697968 e	: 	657935 e	823621 e
NR,PROF,N1-3,OUT,ED0-2,FI	: c	248658 u	220711 u	144795 u	294917 u	175407 u
NR,PROF,N1-3,OUT,ED0-2,HR	: 	: 	: 	: 	: 	: u
NR,PROF,N1-3,OUT,ED0-2,LU	: 	: 	: 	: 	: 	: u
NR,PROF,N1-3,OUT,ED0-2,LV	: 	: 	: 	: 	: 	: u
NR,PROF,N1-3,OUT,ED0-2,MT	: 	: c	: c	: u	: 	: 
NR,PROF,N1-3,OUT,ED0-2,NL	132184 u	84777 u	92280 u	: u	: u	: u
NR,PROF,N1-3,OUT,ED0-2,PL	: 	: 	: 	: 	: 	: u
NR,PROF,N1-3,OUT,ED0-2,PT	49214 u	59996 u	56502 u	: 	: u	129764 u
NR,PROF,N1-3,OUT,ED0-2,SI	: 	: u	: u	: u	: u	: u
NR,PROF,N1-3,OUT,ED3_4,AT	1101449 	1079299 	1091788 	1228441 	1196246 	1248568 
NR,PROF,N1-3,OUT,ED3_4,EA	: 	: 	: 	: 	2341316 e	2680509 e
NR,PROF,N1-3,OUT,ED3_4,EE	107714 u	134662 	114073 	131853 	108139 	69314 u
NR,PROF,N1-3,OUT,ED3_4,ES	110617 u	198199 u	76755 u	217747 	177080 	170062 
NR,PROF,N1-3,OUT,ED3_4,EU27	: 	: 	2744296 e	: 	2488316 e	4425948 e
NR,PROF,N1-3,OUT,ED3_4,EU28	: 	: 	2740955 e	: 	2727648 e	4623458 e
NR,PROF,N1-3,OUT,ED3_4,FI	468644 	664950 	457157 	429413 	441422 	613734 
NR,PROF,N1-3,OUT,ED3_4,HR	: 	: 	: 	: 	235827 u	194590 u
NR,PROF,N1-3,OUT,ED3_4,LU	: 	: 	: 	: 	: 	72534 
NR,PROF,N1-3,OUT,ED3_4,LV	: 	: c	: u	: u	: u	111244 u
NR,PROF,N1-3,OUT,ED3_4,MT	: 	40732 u	36976 u	24612 u	: 	: 
NR,PROF,N1-3,OUT,ED3_4,NL	1136452 	232231 u	247668 	113327 u	280277 	297664 
NR,PROF,N1-3,OUT,ED3_4,PL	: 	: 	: 	: 	: 	: u
NR,PROF,N1-3,OUT,ED3_4,PT	136419 	85386 u	67542 u	: 	: u	34032 u
NR,PROF,N1-3,OUT,ED3_4,SI	: 	158459 	239448 	197556 	124390 	174271 
NR,PROF,N1-3,OUT,ED5-8,AT	1065367 	1128921 	1179519 	1249549 	1435906 	979669 
NR,PROF,N1-3,OUT,ED5-8,EA	: 	: 	: 	: 	5879153 e	6410423 e
NR,PROF,N1-3,OUT,ED5-8,EE	252606 	353385 	233818 	302752 	197968 	207344 
NR,PROF,N1-3,OUT,ED5-8,ES	1541820 	1430728 	1277972 	1189262 	1605482 	1612678 
NR,PROF,N1-3,OUT,ED5-8,EU27	: 	: 	7033193 e	: 	6178332 e	7719753 e
NR,PROF,N1-3,OUT,ED5-8,EU28	: 	: 	7024631 e	: 	6540083 e	8065655 e
NR,PROF,N1-3,OUT,ED5-8,FI	1627336 	1401572 	1342515 	1682349 	1266802 	1734252 
NR,PROF,N1-3,OUT,ED5-8,HR	: 	: 	: 	: 	356781 	340784 
NR,PROF,N1-3,OUT,ED5-8,LU	: 	: 	: 	: 	: 	271314 
NR,PROF,N1-3,OUT,ED5-8,LV	: 	163550 u	111888 u	149392 u	199882 u	208708 
NR,PROF,N1-3,OUT,ED5-8,MT	: 	65930 	50646 	57850 	: 	: 
NR,PROF,N1-3,OUT,ED5-8,NL	1622577 	1197148 	1305350 	1326634 	900617 	1060336 
NR,PROF,N1-3,OUT,ED5-8,PL	: 	: 	: 	: 	: 	: u
NR,PROF,N1-3,OUT,ED5-8,PT	227609 	280985 	324136 	: 	212722 	243683 
NR,PROF,N1-3,OUT,ED5-8,RO	: c	: 	: 	: u	: 	: 
NR,PROF,N1-3,OUT,ED5-8,SI	: 	317484 	317816 	281273 	258933 	300358 
NR,PROF,N1-3,OUT,TOTAL,AT	2280078 	2318626 	2403421 	2600407 	2756165 	2413564 
NR,PROF,N1-3,OUT,TOTAL,BE	1386947 b	1569173 	1157353 	985715 	1113252 	1646569 
NR,PROF,N1-3,OUT,TOTAL,BG	: c	66934 u	: u	: u	82656 u	: u
