unit,purpose,duration,partner,wstatus,geo\time	2017 	2016 	2015 	2014 	2013 	2012 
NR,PERS,N_GE4,OUT,EDUC,EA	: 	: 	: 	: 	45426000 e	49324693 e
NR,PERS,N_GE4,OUT,EDUC,EE	796544 u	382622 u	542365 u	697679 	705550 	916980 u
NR,PERS,N_GE4,OUT,EDUC,ES	14475963 	10108088 	13631675 b	10698229 	11579433 	12823545 
NR,PERS,N_GE4,OUT,EDUC,EU27	: 	: 	51924632 e	: 	47434480 e	66478794 e
NR,PERS,N_GE4,OUT,EDUC,EU28	: 	: 	53842367 e	: 	47427949 e	66468307 e
NR,PERS,N_GE4,OUT,EDUC,FI	3683026 	5134255 	4503146 	6857523 	5725512 	10472084 
NR,PERS,N_GE4,OUT,EDUC,HR	910917 u	: 	1731741 u	2478552 	: 	: 
NR,PERS,N_GE4,OUT,EDUC,LU	: 	: 	: 	: 	: 	1216914 
NR,PERS,N_GE4,OUT,EDUC,LV	: 	660849 u	613165 u	1296327 u	493126 u	676905 u
NR,PERS,N_GE4,OUT,EDUC,MT	: 	370737 	247232 	: 	: 	: 
NR,PERS,N_GE4,OUT,EDUC,NL	21049749 	17808302 	15058223 	15375410 	17974428 	15149428 
NR,PERS,N_GE4,OUT,EDUC,PL	: 	: 	: 	: 	: 	: u
NR,PERS,N_GE4,OUT,EDUC,PT	252474 u	931594 	976741 	: 	1045321 	727644 
NR,PERS,N_GE4,OUT,EDUC,RO	700337 u	771643 	467859 u	599867 u	753033 u	851585 u
NR,PERS,N_GE4,OUT,EDUC,SI	: 	1719429 	2033015 	1612946 	1552436 	2070679 
NR,PERS,N_GE4,OUT,EMP,AT	35260173 	32424354 	30250899 	29828833 	27916638 	29193329 
NR,PERS,N_GE4,OUT,EMP,EA	: 	: 	: 	: 	185455000 e	193178810 e
NR,PERS,N_GE4,OUT,EMP,EE	3698153 	3657143 	4406348 	3420734 	3280079 	2510113 
NR,PERS,N_GE4,OUT,EMP,ES	51378431 	54100963 	48950911 b	40589012 	38515347 	41213377 
NR,PERS,N_GE4,OUT,EMP,EU27	: 	: 	238603362 e	: 	197179206 e	229635290 e
NR,PERS,N_GE4,OUT,EMP,EU28	: 	: 	242518309 e	: 	197152060 e	229599064 e
NR,PERS,N_GE4,OUT,EMP,FI	22493529 	18799442 	19254888 	18846149 	18861560 	16917482 
NR,PERS,N_GE4,OUT,EMP,HR	2409755 	: 	3676373 	2449155 	: 	: 
NR,PERS,N_GE4,OUT,EMP,LU	: 	: 	: 	: 	: 	4948452 
NR,PERS,N_GE4,OUT,EMP,LV	: 	3450084 	3305572 	3821510 	3453233 	3172698 
NR,PERS,N_GE4,OUT,EMP,MT	: 	1561027 	1121908 	: 	: 	: 
NR,PERS,N_GE4,OUT,EMP,NL	98755676 	90383498 	84668734 	86383882 	86540222 	89378184 
NR,PERS,N_GE4,OUT,EMP,PL	: 	: 	: 	: 	: 	: u
NR,PERS,N_GE4,OUT,EMP,PT	1487661 	3940843 	4599368 	: 	4340354 	3559132 
NR,PERS,N_GE4,OUT,EMP,RO	5499159 	5294014 	5324832 	5795065 	5101688 	5416362 
NR,PERS,N_GE4,OUT,EMP,SI	: 	6772824 	6441067 	5709015 	5978045 	5434975 
NR,PERS,N_GE4,OUT,INAC_OTH,AT	16548498 	15720587 	15318679 	15729237 	16313532 	16936530 
NR,PERS,N_GE4,OUT,INAC_OTH,EA	: 	: 	: 	: 	89268458 e	92946443 e
NR,PERS,N_GE4,OUT,INAC_OTH,EE	936266 	1118656 	868247 	1275310 	1120763 	1080416 u
NR,PERS,N_GE4,OUT,INAC_OTH,ES	18643871 	18917640 	17377329 b	13694277 	14721143 	14279335 
NR,PERS,N_GE4,OUT,INAC_OTH,EU27	: 	: 	111249242 e	: 	94656403 e	119140219 e
NR,PERS,N_GE4,OUT,INAC_OTH,EU28	: 	: 	117693755 e	: 	94643371 e	119121425 e
NR,PERS,N_GE4,OUT,INAC_OTH,FI	11338891 	9413315 	10097323 	9275573 	10711428 	9134593 
NR,PERS,N_GE4,OUT,INAC_OTH,HR	3117904 	: 	5752180 	3672285 	: 	: 
NR,PERS,N_GE4,OUT,INAC_OTH,LU	: 	: 	: 	: 	: 	1964310 
NR,PERS,N_GE4,OUT,INAC_OTH,LV	: 	1004127 u	893959 	1530104 	1337829 	1628072 
NR,PERS,N_GE4,OUT,INAC_OTH,MT	: 	492500 	530220 	: 	: 	: 
NR,PERS,N_GE4,OUT,INAC_OTH,NL	49934015 	40378728 	44359792 	42280301 	42591395 	45491280 
NR,PERS,N_GE4,OUT,INAC_OTH,PL	: 	: 	: 	: 	: 	: u
NR,PERS,N_GE4,OUT,INAC_OTH,PT	1454439 	2181045 	2601412 	: 	2061609 	2130196 
NR,PERS,N_GE4,OUT,INAC_OTH,RO	1908524 	2021764 	2307788 	2930658 	2528721 	1801103 
NR,PERS,N_GE4,OUT,INAC_OTH,SI	: 	3187189 	2817940 	2302693 	1737636 	1918349 
NR,PERS,N_GE4,OUT,UNE,AT	492652 u	1119622 u	845199 u	1210374 u	: u	798747 u
NR,PERS,N_GE4,OUT,UNE,EA	: 	: 	: 	: 	19473741 e	21236035 e
NR,PERS,N_GE4,OUT,UNE,EE	: c	: u	: u	423127 u	225308 u	: u
NR,PERS,N_GE4,OUT,UNE,ES	9757111 	12976278 	11578334 b	8590748 	8500234 	10204730 
NR,PERS,N_GE4,OUT,UNE,EU27	: 	: 	30408972 e	: 	20408407 e	27427422 e
NR,PERS,N_GE4,OUT,UNE,EU28	: 	: 	32975073 e	: 	20405598 e	27423096 e
NR,PERS,N_GE4,OUT,UNE,FI	2702199 u	2325072 u	1879575 u	887865 u	1391215 u	952212 u
NR,PERS,N_GE4,OUT,UNE,HR	1256571 	: 	2275645 	2234692 	: 	: 
NR,PERS,N_GE4,OUT,UNE,LU	: 	: 	: 	: 	: 	707911 
NR,PERS,N_GE4,OUT,UNE,LV	: 	580518 u	362410 u	604357 u	386841 u	522124 u
NR,PERS,N_GE4,OUT,UNE,MT	: 	: u	: c	: 	: 	: 
NR,PERS,N_GE4,OUT,UNE,NL	5329852 	10047878 	10037407 	9098902 	7394112 	6548645 
NR,PERS,N_GE4,OUT,UNE,PL	: 	: 	: 	: 	: 	: u
NR,PERS,N_GE4,OUT,UNE,PT	243698 u	746746 	569459 	: 	827029 u	731469 u
NR,PERS,N_GE4,OUT,UNE,RO	: c	: u	: u	: u	: u	: u
NR,PERS,N_GE4,OUT,UNE,SI	: 	838740 	668329 	373181 u	776837 	817653 
NR,PERS,N_GE4,OUT,UNK,BE	76449437 b	84133144 	75283417 	75925977 	74529834 	56194930 
NR,PERS,N_GE4,OUT,UNK,BG	4263068 	3319357 	3170685 	3495856 	3344367 	3149308 
NR,PERS,N_GE4,OUT,UNK,CH	: 	103191263 	96290641 	86779600 	85657094 	82506211 
NR,PERS,N_GE4,OUT,UNK,CY	12088365 	11563037 	10987432 	12516620 	10771023 	11003161 
NR,PERS,N_GE4,OUT,UNK,CZ	40479974 	35192169 	32314077 	33399954 	35093508 	36258943 
NR,PERS,N_GE4,OUT,UNK,DE	700467757 	670353933 	622715916 	641773048 	652658478 	592500235 
NR,PERS,N_GE4,OUT,UNK,DK	: 	42218279 	42963144 	44468886 	42928623 b	43538270 
NR,PERS,N_GE4,OUT,UNK,EA	: 	: 	: 	: 	1087029079 e	1004327748 e
NR,PERS,N_GE4,OUT,UNK,EL	: 	6367902 	6045288 	6785123 	7444111 	4849232 
NR,PERS,N_GE4,OUT,UNK,EU27	: 	: 	1460028051 e	: 	1802014299 e	1635822807 e
NR,PERS,N_GE4,OUT,UNK,EU28	: 	: 	1458250624 e	: 	1816817132 e	1646861945 e
NR,PERS,N_GE4,OUT,UNK,FR	190182085 	177771998 	177070336 	208787903 	194125952 	184816310 
NR,PERS,N_GE4,OUT,UNK,HR	: 	4968352 	: 	: 	14809310 	11090980 
NR,PERS,N_GE4,OUT,UNK,HU	23223319 	22514162 	21861520 	20687447 	18464456 	18125195 
NR,PERS,N_GE4,OUT,UNK,IE	40594835 	39793685 	37087660 	39703714 	39552786 	40172842 
NR,PERS,N_GE4,OUT,UNK,IT	62004601 	59601540 	72258490 	73588136 b	81081019 	84818249 
NR,PERS,N_GE4,OUT,UNK,LT	10176233 	9981898 	9814986 	9509334 	11125366 	10217563 
NR,PERS,N_GE4,OUT,UNK,LU	: 	9171234 	8910437 	8970605 	8647764 	: 
NR,PERS,N_GE4,OUT,UNK,MT	2531108 	: 	: 	1959574 b	2037449 	1805525 
NR,PERS,N_GE4,OUT,UNK,NL	: 	: 	: 	: 	: 	2257234 
NR,PERS,N_GE4,OUT,UNK,NO	52107973 	: 	49842326 	54609899 	42556192 	: 
NR,PERS,N_GE4,OUT,UNK,PL	105346478 	93352190 	87900673 	93084727 b	68524787 	62109473 
NR,PERS,N_GE4,OUT,UNK,PT	7737329 	: 	: 	8600550 	2069431 	: 
NR,PERS,N_GE4,OUT,UNK,SE	: 	62435888 	50746103 	59063193 	: 	: 
NR,PERS,N_GE4,OUT,UNK,SI	11602565 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,UNK,SK	17120935 	14554122 	15670276 	10912647 	13182796 b	17902664 
NR,PERS,N_GE4,OUT,UNK,UK	: 	: 	: 	: 	506465538 	489977475 
NR,PERS,N_GE4,WORLD,ACT_INAC,AT	79775499 	78509959 	73389160 	73662566 	73778202 	74500769 
NR,PERS,N_GE4,WORLD,ACT_INAC,BE	82266848 b	92533924 	81622473 	82033429 	82213352 	63908769 
NR,PERS,N_GE4,WORLD,ACT_INAC,BG	15819519 	11507580 	9970590 	11472589 	13799368 	10779255 
NR,PERS,N_GE4,WORLD,ACT_INAC,CH	: 	120228940 	110558374 	105338126 	103505736 	99551154 
NR,PERS,N_GE4,WORLD,ACT_INAC,CY	13832674 	13446555 	12462790 	15346920 	13796552 	13463512 
NR,PERS,N_GE4,WORLD,ACT_INAC,CZ	100983694 	97165843 	86479717 	92377376 	90585076 	93236107 
NR,PERS,N_GE4,WORLD,ACT_INAC,DE	1014209923 	1006428055 	972596626 	963528808 	967269175 	911020303 
NR,PERS,N_GE4,WORLD,ACT_INAC,DK	: 	63982652 	75053120 	71514386 	63742058 b	65245079 
NR,PERS,N_GE4,WORLD,ACT_INAC,EA	: 	: 	: 	: 	3349238044 e	3273814251 e
NR,PERS,N_GE4,WORLD,ACT_INAC,EE	7480367 	6857844 	7905051 	7172837 	6444995 	7155965 
NR,PERS,N_GE4,WORLD,ACT_INAC,EL	: 	49745677 	51461570 	56414875 	52475517 	44599434 
NR,PERS,N_GE4,WORLD,ACT_INAC,ES	417041769 	416621598 	392819834 b	415204041 	441608292 	423756813 
NR,PERS,N_GE4,WORLD,ACT_INAC,EU27	: 	: 	4286529331 e	: 	4568943857 e	4474668832 e
NR,PERS,N_GE4,WORLD,ACT_INAC,EU28	: 	: 	4317863392 e	: 	4604822722 e	4505878133 e
NR,PERS,N_GE4,WORLD,ACT_INAC,FI	74245050 	71182942 	70177640 	70734936 	73304983 	71757293 
NR,PERS,N_GE4,WORLD,ACT_INAC,FR	856792608 	868617233 	886194133 	993640088 	984998638 	967687061 
NR,PERS,N_GE4,WORLD,ACT_INAC,HR	22575208 	19160048 	31954094 	30063978 	35921826 	31332627 
NR,PERS,N_GE4,WORLD,ACT_INAC,HU	40648258 	40559030 	40838938 	41264635 	39432892 	41922324 
NR,PERS,N_GE4,WORLD,ACT_INAC,IE	48594359 	47702279 	44822637 	47270822 	47370373 	47917573 
NR,PERS,N_GE4,WORLD,ACT_INAC,IT	246076287 	233790864 	228071580 	240167721 b	286180426 	312023738 
NR,PERS,N_GE4,WORLD,ACT_INAC,LT	13267037 	13049680 	12879392 	12416025 	14398487 	13102319 
NR,PERS,N_GE4,WORLD,ACT_INAC,LU	: 	9248910 	8974423 	9001999 	8688922 	8897463 
NR,PERS,N_GE4,WORLD,ACT_INAC,LV	: 	8682204 	7682153 	11350019 	8360430 	8936419 
NR,PERS,N_GE4,WORLD,ACT_INAC,MT	2810529 	2663212 	2119506 	2119645 b	2172676 	2058600 
NR,PERS,N_GE4,WORLD,ACT_INAC,NL	239496304 	226146952 	218418149 	215337501 	220412215 	231533608 
NR,PERS,N_GE4,WORLD,ACT_INAC,NO	79140013 	: 	73874326 	82674613 	66237742 	: 
NR,PERS,N_GE4,WORLD,ACT_INAC,PL	260651267 	242352766 	225074115 	223948723 b	201388786 	195774427 
NR,PERS,N_GE4,WORLD,ACT_INAC,PT	46827534 	39740569 	41806037 	40682845 	52014927 	38869647 
NR,PERS,N_GE4,WORLD,ACT_INAC,RO	41193214 	40112733 	39836511 	44725572 	46827046 	47592299 
NR,PERS,N_GE4,WORLD,ACT_INAC,SE	: 	122356242 	111055872 	107824785 	: 	: 
NR,PERS,N_GE4,WORLD,ACT_INAC,SI	13768514 	14916182 	14074780 	12021858 	12328329 	12605829 
NR,PERS,N_GE4,WORLD,ACT_INAC,SK	29417186 	27108543 	26938850 	20378779 	21715000 b	30388112 
NR,PERS,N_GE4,WORLD,ACT_INAC,UK	: 	: 	: 	: 	667618160 	659375030 
NR,PERS,N_GE4,WORLD,EDUC,AT	8871472 	9694897 	8917151 	9025487 	9293707 	8034364 
NR,PERS,N_GE4,WORLD,EDUC,EA	: 	: 	: 	: 	129707894 e	132321837 e
NR,PERS,N_GE4,WORLD,EDUC,EE	1033793 	534908 	719838 	893059 	880771 	1064220 u
NR,PERS,N_GE4,WORLD,EDUC,ES	49692612 	47636890 	45818383 b	71729355 	77429703 	76751400 
NR,PERS,N_GE4,WORLD,EDUC,EU27	: 	: 	110831561 e	: 	139649284 e	180701180 e
NR,PERS,N_GE4,WORLD,EDUC,EU28	: 	: 	115088690 e	: 	139630058 e	180672674 e
NR,PERS,N_GE4,WORLD,EDUC,FI	8763597 	9597179 	8927509 	11690233 	10414366 	16808903 
NR,PERS,N_GE4,WORLD,EDUC,HR	2845349 	: 	3839527 	6256142 	: 	: 
NR,PERS,N_GE4,WORLD,EDUC,HU	1828934 	2118803 	1424743 	: 	: 	: 
NR,PERS,N_GE4,WORLD,EDUC,LU	: 	: 	: 	: 	: 	1227866 
NR,PERS,N_GE4,WORLD,EDUC,LV	: 	1003388 u	826263 u	1487761 	917986 	938598 
NR,PERS,N_GE4,WORLD,EDUC,MT	: 	394507 	274558 	: 	: 	: 
NR,PERS,N_GE4,WORLD,EDUC,NL	26261222 	23119214 	19480098 	20200130 	24995829 	22210936 
NR,PERS,N_GE4,WORLD,EDUC,PL	: 	: 	: 	: 	: 	: u
NR,PERS,N_GE4,WORLD,EDUC,PT	480287 	4025639 	3790852 	: 	4805015 	3970940 
NR,PERS,N_GE4,WORLD,EDUC,RO	4827513 	4715421 	4320084 	5471895 	6778603 	7875403 
NR,PERS,N_GE4,WORLD,EDUC,SI	: 	1928768 	2226278 	1749152 	1872588 	2236930 
NR,PERS,N_GE4,WORLD,EMP,AT	46507156 	43918662 	40659950 	39700345 	38830348 	40417767 
NR,PERS,N_GE4,WORLD,EMP,EA	: 	: 	: 	: 	399524061 e	404059610 e
NR,PERS,N_GE4,WORLD,EMP,EE	4660159 	4428771 	5323746 	4046113 	3920818 	3563628 
NR,PERS,N_GE4,WORLD,EMP,ES	189321860 	188916797 	176562790 b	167227098 	174418305 	178116002 
NR,PERS,N_GE4,WORLD,EMP,EU27	: 	: 	501204249 e	: 	440239461 e	515745989 e
NR,PERS,N_GE4,WORLD,EMP,EU28	: 	: 	513232910 e	: 	440178852 e	515664630 e
NR,PERS,N_GE4,WORLD,EMP,FI	37215001 	34842902 	34706587 	34911652 	36469474 	31742219 
NR,PERS,N_GE4,WORLD,EMP,HR	9109050 	: 	11048839 	8653506 	: 	: 
NR,PERS,N_GE4,WORLD,EMP,HU	8544492 	8857709 	9020458 	: 	: 	: 
NR,PERS,N_GE4,WORLD,EMP,LU	: 	: 	: 	: 	: 	4962368 
NR,PERS,N_GE4,WORLD,EMP,LV	: 	4455887 	4300871 	6297303 	4368736 	4393484 
NR,PERS,N_GE4,WORLD,EMP,MT	: 	1692620 	1220510 	: 	: 	: 
NR,PERS,N_GE4,WORLD,EMP,NL	128848107 	122122884 	113106234 	114285104 	116617982 	121585744 
NR,PERS,N_GE4,WORLD,EMP,PL	: 	: 	: 	: 	: 	: u
NR,PERS,N_GE4,WORLD,EMP,PT	3002858 	19321702 	19936705 	: 	22255998 	17185943 
NR,PERS,N_GE4,WORLD,EMP,RO	28567092 	26669012 	25613772 	28600026 	29268858 	29142954 
NR,PERS,N_GE4,WORLD,EMP,SI	: 	7814002 	7172202 	6576036 	6962115 	6436229 
NR,PERS,N_GE4,WORLD,INAC_OTH,AT	23629173 	23415862 	22855522 	23528629 	24971760 	24888510 
NR,PERS,N_GE4,WORLD,INAC_OTH,EA	: 	: 	: 	: 	288040267 e	273365755 e
NR,PERS,N_GE4,WORLD,INAC_OTH,EE	1575230 	1632064 	1422156 	1782007 	1372700 	1625172 
NR,PERS,N_GE4,WORLD,INAC_OTH,ES	140132736 	138810683 	126062363 b	143690793 	153601581 	133138504 
NR,PERS,N_GE4,WORLD,INAC_OTH,EU27	: 	: 	323374773 e	: 	305168592 e	351752426 e
NR,PERS,N_GE4,WORLD,INAC_OTH,EU28	: 	: 	337027550 e	: 	305126578 e	351696937 e
NR,PERS,N_GE4,WORLD,INAC_OTH,FI	23124333 	21883397 	22231081 	21357651 	23247682 	20680985 
NR,PERS,N_GE4,WORLD,INAC_OTH,HR	8033459 	: 	12279386 	9653611 	: 	: 
NR,PERS,N_GE4,WORLD,INAC_OTH,HU	6883596 	6865568 	8215656 	: 	: 	: 
NR,PERS,N_GE4,WORLD,INAC_OTH,LU	: 	: 	: 	: 	: 	1997851 
NR,PERS,N_GE4,WORLD,INAC_OTH,LV	: 	2427617 	1786332 	2825275 	2413869 	2820839 
NR,PERS,N_GE4,WORLD,INAC_OTH,MT	: 	537057 	588149 	: 	: 	: 
NR,PERS,N_GE4,WORLD,INAC_OTH,NL	76856723 	64568398 	70138914 	66081482 	66364171 	72992219 
NR,PERS,N_GE4,WORLD,INAC_OTH,PL	: 	: 	: 	: 	: 	: u
NR,PERS,N_GE4,WORLD,INAC_OTH,PT	4006854 	14123056 	15722038 	: 	15817904 	15055649 
NR,PERS,N_GE4,WORLD,INAC_OTH,RO	7440413 	8415096 	9481745 	10051158 	9809568 	9519262 
NR,PERS,N_GE4,WORLD,INAC_OTH,SI	: 	4280805 	3892583 	3154666 	2629127 	2953234 
NR,PERS,N_GE4,WORLD,UNE,AT	767698 u	1480538 	956538 u	1408104 u	682387 u	1160128 u
NR,PERS,N_GE4,WORLD,UNE,EA	: 	: 	: 	: 	57511207 e	56519744 e
NR,PERS,N_GE4,WORLD,UNE,EE	211185 u	262102 u	439311 u	451657 u	270706 u	: u
NR,PERS,N_GE4,WORLD,UNE,ES	37894561 	41257227 	44376298 b	32556795 	36158703 	35750906 
NR,PERS,N_GE4,WORLD,UNE,EU27	: 	: 	80694368 e	: 	60107050 e	73277139 e
NR,PERS,N_GE4,WORLD,UNE,EU28	: 	: 	86071252 e	: 	60098775 e	73265579 e
NR,PERS,N_GE4,WORLD,UNE,FI	5142119 	4859464 	4312462 	2775400 	3173461 	2525186 
NR,PERS,N_GE4,WORLD,UNE,HR	2587350 	: 	4786342 	5500719 	: 	: 
NR,PERS,N_GE4,WORLD,UNE,HU	167917 	202788 	316561 	: 	: 	: 
NR,PERS,N_GE4,WORLD,UNE,LU	: 	: 	: 	: 	: 	709378 
NR,PERS,N_GE4,WORLD,UNE,LV	: 	795312 u	768687 u	739681 u	659838 u	783498 
NR,PERS,N_GE4,WORLD,UNE,MT	: 	: u	: c	: 	: 	: 
NR,PERS,N_GE4,WORLD,UNE,NL	7530251 	16336455 	15692903 	14770785 	12434233 	11827697 
NR,PERS,N_GE4,WORLD,UNE,PL	: 	: 	: 	: 	: 	: u
NR,PERS,N_GE4,WORLD,UNE,PT	594885 	2270172 	2356441 	: 	3920162 	2657115 
NR,PERS,N_GE4,WORLD,UNE,RO	358196 u	313204 u	420910 	602493 	970017 	1054680 
NR,PERS,N_GE4,WORLD,UNE,SI	: 	892607 	783718 	542005 	864499 	979436 
NR,PERS,N_GE4,WORLD,UNK,BE	82266848 b	92533924 	81622473 	82033429 	82213352 	63908769 
NR,PERS,N_GE4,WORLD,UNK,BG	15819519 	11507580 	9970590 	11472589 	13799368 	10779255 
NR,PERS,N_GE4,WORLD,UNK,CH	: 	120228940 	110558374 	105338126 	103505736 	99551154 
NR,PERS,N_GE4,WORLD,UNK,CY	13832674 	13446555 	12462790 	15346920 	13796552 	13463512 
NR,PERS,N_GE4,WORLD,UNK,CZ	100983694 	97165843 	86479717 	92377376 	90585076 	93236107 
NR,PERS,N_GE4,WORLD,UNK,DE	1014209923 	1006428055 	972596626 	963528808 	967269175 	911020303 
NR,PERS,N_GE4,WORLD,UNK,DK	: 	63982652 	75053120 	71514386 	63742058 b	65245079 
NR,PERS,N_GE4,WORLD,UNK,EA	: 	: 	: 	: 	2474454614 e	2407547305 e
NR,PERS,N_GE4,WORLD,UNK,EL	: 	49745677 	51461570 	56414875 	52475517 	44599434 
NR,PERS,N_GE4,WORLD,UNK,EU27	: 	: 	3270424379 e	: 	3623779469 e	3353192098 e
NR,PERS,N_GE4,WORLD,UNK,EU28	: 	: 	3266442990 e	: 	3659788459 e	3384578313 e
NR,PERS,N_GE4,WORLD,UNK,FR	856792608 	868617233 	886194133 	993640088 	984998638 	967687061 
NR,PERS,N_GE4,WORLD,UNK,HR	: 	19160048 	: 	: 	35921826 	31332627 
NR,PERS,N_GE4,WORLD,UNK,HU	23223319 	22514162 	21861520 	41264635 	39432892 	41922324 
NR,PERS,N_GE4,WORLD,UNK,IE	48594359 	47702279 	44822637 	47270822 	47370373 	47917573 
NR,PERS,N_GE4,WORLD,UNK,IT	246076287 	233790864 	228071580 	240167721 b	286180426 	312023738 
NR,PERS,N_GE4,WORLD,UNK,LT	13267037 	13049680 	12879392 	12416025 	14398487 	13102319 
NR,PERS,N_GE4,WORLD,UNK,LU	: 	9248910 	8974423 	9001999 	8688922 	: 
NR,PERS,N_GE4,WORLD,UNK,MT	2810529 	: 	: 	2119645 b	2172676 	2058600 
NR,PERS,N_GE4,WORLD,UNK,NL	: 	: 	: 	: 	: 	2917013 
NR,PERS,N_GE4,WORLD,UNK,NO	79140013 	: 	73874326 	82674613 	66237742 	: 
NR,PERS,N_GE4,WORLD,UNK,PL	260651267 	242352766 	225074115 	223948723 b	201388786 	195774427 
NR,PERS,N_GE4,WORLD,UNK,PT	38742651 	: 	: 	40682845 	5215849 	: 
NR,PERS,N_GE4,WORLD,UNK,SE	: 	122356242 	111055872 	107824785 	: 	: 
NR,PERS,N_GE4,WORLD,UNK,SI	13768514 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,UNK,SK	29417186 	27108543 	26938850 	20378779 	21715000 b	30388112 
NR,PERS,N_GE4,WORLD,UNK,UK	: 	: 	: 	: 	667618160 	659375030 
NR,PROF,N1-3,DOM,ACT_INAC,AT	2384568 	2555367 	2406646 	2551634 	2876633 	2687934 
NR,PROF,N1-3,DOM,ACT_INAC,BE	129395 b	151864 	148868 	51400 u	100289 u	355043 
NR,PROF,N1-3,DOM,ACT_INAC,BG	181972 	140709 	172217 	243962 	200772 	127854 
NR,PROF,N1-3,DOM,ACT_INAC,CH	: 	452633 u	526620 	251796 u	550288 u	666555 u
NR,PROF,N1-3,DOM,ACT_INAC,CY	: c	21202 u	31591 u	34593 u	60610 	47661 u
NR,PROF,N1-3,DOM,ACT_INAC,CZ	1201373 	1227927 	904786 	1015546 	1533882 	1178209 
NR,PROF,N1-3,DOM,ACT_INAC,DE	41580657 	41638428 	37560291 	38860026 	40883744 	46730191 
NR,PROF,N1-3,DOM,ACT_INAC,DK	: 	1588384 	2032371 	1258891 	1754156 b	1315600 
NR,PROF,N1-3,DOM,ACT_INAC,EA	: 	: 	: 	: 	92386942 e	104542798 e
NR,PROF,N1-3,DOM,ACT_INAC,EE	505604 	505732 	374011 	406339 	232433 	171124 
NR,PROF,N1-3,DOM,ACT_INAC,EL	: 	314770 	376429 	318977 	365142 	284369 
NR,PROF,N1-3,DOM,ACT_INAC,ES	8533601 	8632967 	7351572 b	8832265 	10432613 	11972568 
NR,PROF,N1-3,DOM,ACT_INAC,EU27	: 	: 	105074773 e	: 	127221044 e	144652636 e
NR,PROF,N1-3,DOM,ACT_INAC,EU28	: 	: 	105554086 e	: 	128365505 e	145955523 e
NR,PROF,N1-3,DOM,ACT_INAC,FI	4848684 	5060834 	4558935 	4756067 	5455382 	5591055 
NR,PROF,N1-3,DOM,ACT_INAC,FR	24897008 	16097847 	16144607 	20355743 	21602856 	22048457 
NR,PROF,N1-3,DOM,ACT_INAC,HR	388456 	460600 	530840 	1042267 	1143323 	1301508 
NR,PROF,N1-3,DOM,ACT_INAC,HU	387433 	277285 	451364 	479211 	491077 	453758 
NR,PROF,N1-3,DOM,ACT_INAC,IE	573946 	587263 	524038 	501244 	460010 	384073 
NR,PROF,N1-3,DOM,ACT_INAC,IT	5627077 	6472202 	6672192 	7901210 b	6196211 	10184289 
NR,PROF,N1-3,DOM,ACT_INAC,LT	519643 	524214 	529684 	534425 	509196 	515862 
NR,PROF,N1-3,DOM,ACT_INAC,LU	: 	: u	: u	: u	: u	: u
NR,PROF,N1-3,DOM,ACT_INAC,LV	: 	66582 u	140061 u	78023 u	129039 	172901 
NR,PROF,N1-3,DOM,ACT_INAC,MT	9957 u	9438 u	: c	: u	: u	: u
NR,PROF,N1-3,DOM,ACT_INAC,NL	1418212 	1206141 	1257014 	1093382 	1261953 	1314786 
NR,PROF,N1-3,DOM,ACT_INAC,NO	5463945 	: 	4484810 	5426227 	3532138 	: 
NR,PROF,N1-3,DOM,ACT_INAC,PL	2276059 	1960708 	1617893 	1608965 b	5155661 	5278605 
NR,PROF,N1-3,DOM,ACT_INAC,PT	1316231 	1407427 	1404236 	1252710 	956639 	918879 
NR,PROF,N1-3,DOM,ACT_INAC,RO	267017 	308692 	311630 	189905 	151645 	59878 u
NR,PROF,N1-3,DOM,ACT_INAC,SE	: 	8505922 	5543689 	7199092 	: 	: 
NR,PROF,N1-3,DOM,ACT_INAC,SI	129133 	116423 	99284 	118769 	159097 	110714 
NR,PROF,N1-3,DOM,ACT_INAC,SK	1475163 	: u	1124756 u	: u	1211374 bu	1296920 
NR,PROF,N1-3,DOM,ACT_INAC,UK	: 	: 	: 	: 	22860489 	23587758 
NR,PROF,N1-3,DOM,EDUC,AT	118203 u	181694 u	100962 u	227322 	213505 	130465 u
NR,PROF,N1-3,DOM,EDUC,EA	: 	: 	: 	: 	788693 e	640998 e
NR,PROF,N1-3,DOM,EDUC,EE	: c	: u	: u	: u	: u	: u
NR,PROF,N1-3,DOM,EDUC,ES	: c	: u	96652 bu	: u	34199 u	68766 u
NR,PROF,N1-3,DOM,EDUC,EU27	: 	: 	654460 e	: 	802574 e	1316338 e
NR,PROF,N1-3,DOM,EDUC,EU28	: 	: 	654383 e	: 	802464 e	1316130 e
NR,PROF,N1-3,DOM,EDUC,FI	177545 u	221255 u	188257 u	249409 u	341917 	294255 
NR,PROF,N1-3,DOM,EDUC,HR	: u	: 	: u	: u	: 	: 
NR,PROF,N1-3,DOM,EDUC,HU	: c	: u	: u	: 	: 	: 
NR,PROF,N1-3,DOM,EDUC,LU	: 	: 	: 	: 	: 	: u
NR,PROF,N1-3,DOM,EDUC,NL	74683 u	: u	: u	: u	: u	: u
NR,PROF,N1-3,DOM,EDUC,PL	: 	: 	: 	: 	: 	: u
NR,PROF,N1-3,DOM,EDUC,PT	48577 u	136396 	54631 u	: 	78202 u	47556 u
