unit,purpose,duration,partner,quantile,geo\time	2017 	2016 	2015 	2014 	2013 	2012 
NR,PROF,N_GE4,DOM,Q3,EA	: 	: 	: 	: 	237261 e	: u
NR,PROF,N_GE4,DOM,Q3,EE	: c	: u	170930 u	: u	: u	: u
NR,PROF,N_GE4,DOM,Q3,EU27	: 	: 	: 	: 	730229 e	: u
NR,PROF,N_GE4,DOM,Q3,EU28	: 	: 	: 	: 	730128 e	: u
NR,PROF,N_GE4,DOM,Q3,NL	: c	: u	: u	: u	: u	: 
NR,PROF,N_GE4,DOM,Q3,RO	748369 	555669 	460250 	530124 	481175 	: 
NR,PROF,N_GE4,DOM,Q4,EA	: 	: 	: 	: 	: u	: u
NR,PROF,N_GE4,DOM,Q4,EE	: c	: u	: u	: u	: u	: u
NR,PROF,N_GE4,DOM,Q4,EU27	: 	: 	: 	: 	154425 u	: u
NR,PROF,N_GE4,DOM,Q4,EU28	: 	: 	: 	: 	154403 u	: u
NR,PROF,N_GE4,DOM,Q4,NL	305621 u	: u	: u	: u	: u	: 
NR,PROF,N_GE4,DOM,Q4,RO	: c	: u	: u	: u	: u	: 
NR,PROF,N_GE4,DOM,TOTAL,AT	2312904 	2198934 	2284603 	1967775 	1633011 	1751660 
NR,PROF,N_GE4,DOM,TOTAL,BE	: u	47190 	112163 u	: u	: u	620836 u
NR,PROF,N_GE4,DOM,TOTAL,BG	: c	284183 u	: u	: u	406749 u	: u
NR,PROF,N_GE4,DOM,TOTAL,CH	: 	: u	: u	: u	: u	: u
NR,PROF,N_GE4,DOM,TOTAL,CY	: c	: u	: u	: u	: u	: u
NR,PROF,N_GE4,DOM,TOTAL,CZ	604769 u	642375 u	371542 u	585557 u	943518 	625657 u
NR,PROF,N_GE4,DOM,TOTAL,DE	37024782 	42803195 	46522198 	47557603 	35926352 	33857415 
NR,PROF,N_GE4,DOM,TOTAL,DK	: 	1183754 	1732463 	: u	3458032 bu	640344 u
NR,PROF,N_GE4,DOM,TOTAL,EA	: 	: 	: 	: 	106149351 e	119134103 e
NR,PROF,N_GE4,DOM,TOTAL,EE	216726 u	460198 u	370196 u	211523 u	99882 u	: u
NR,PROF,N_GE4,DOM,TOTAL,EL	: 	2420258 	1461608 	2570063 	1842576 	2252018 
NR,PROF,N_GE4,DOM,TOTAL,ES	8942677 	11153493 	7054740 b	17472077 	20772789 	30142229 
NR,PROF,N_GE4,DOM,TOTAL,EU27	: 	: 	: 	: 	142657600 e	168393985 e
NR,PROF,N_GE4,DOM,TOTAL,EU28	: 	: 	: 	: 	144447087 e	169792132 e
NR,PROF,N_GE4,DOM,TOTAL,FI	2376930 	2307806 	1830529 	2242652 	1702957 	2681324 
NR,PROF,N_GE4,DOM,TOTAL,FR	35926454 	26229332 	26189140 	36358169 	36466981 	39050885 
NR,PROF,N_GE4,DOM,TOTAL,HR	1991386 	884067 	1520565 u	2440304 	1780085 	1398706 
NR,PROF,N_GE4,DOM,TOTAL,HU	106259 u	251947 u	137766 u	151035 u	144708 u	1353998 
NR,PROF,N_GE4,DOM,TOTAL,IE	169744 u	166840 u	130241 u	266365 	89314 u	217089 u
NR,PROF,N_GE4,DOM,TOTAL,IT	5224552 u	5521589 	7570415 	7265484 b	3555458 	5880811 
NR,PROF,N_GE4,DOM,TOTAL,LT	152823 	156724 	177588 	162277 	165755 	151925 
NR,PROF,N_GE4,DOM,TOTAL,LU	: 	: 	: u	: 	: u	: 
NR,PROF,N_GE4,DOM,TOTAL,LV	: 	: c	: u	: u	241005 u	264711 u
NR,PROF,N_GE4,DOM,TOTAL,MT	: c	: c	: c	: u	: u	: u
NR,PROF,N_GE4,DOM,TOTAL,NL	1008781 u	861646 u	386347 u	323590 u	375934 u	442880 u
NR,PROF,N_GE4,DOM,TOTAL,NO	3687083 	4221272 	3408440 	5696952 	3551170 	: 
NR,PROF,N_GE4,DOM,TOTAL,PL	4068506 	3439381 	3880966 	3256687 b	6823043 	10078799 
NR,PROF,N_GE4,DOM,TOTAL,PT	1369927 	1747580 	2056839 	1725721 	2770093 	1402040 
NR,PROF,N_GE4,DOM,TOTAL,RO	4502868 	3810421 	5093814 	4640978 	4746040 	4771800 
NR,PROF,N_GE4,DOM,TOTAL,SE	: 	5474336 	3900817 	5297473 	: 	: 
NR,PROF,N_GE4,DOM,TOTAL,SI	: c	: u	: u	: u	: u	: u
NR,PROF,N_GE4,DOM,TOTAL,SK	: 	: u	: u	: u	: u	: u
NR,PROF,N_GE4,DOM,TOTAL,UK	: 	: 	: 	: 	17283008 	20736131 
NR,PROF,N_GE4,DOM,UNK,AT	2312904 	2198934 	2284603 	1967775 	1633011 	1751660 
NR,PROF,N_GE4,DOM,UNK,BE	: u	47190 	112163 u	: u	: u	620836 u
NR,PROF,N_GE4,DOM,UNK,BG	: c	284183 u	: u	: u	406749 u	: u
NR,PROF,N_GE4,DOM,UNK,CH	: 	: u	: u	: u	: u	: u
NR,PROF,N_GE4,DOM,UNK,CY	: c	: u	: u	: u	: u	: u
NR,PROF,N_GE4,DOM,UNK,CZ	604769 u	642375 u	371542 u	585557 u	943518 	625657 u
NR,PROF,N_GE4,DOM,UNK,DE	37024782 	42803195 	46522198 	47557603 	35926352 	33857415 
NR,PROF,N_GE4,DOM,UNK,DK	: 	1183754 	1732463 	: u	3458032 bu	640344 u
NR,PROF,N_GE4,DOM,UNK,EA	: 	: 	: 	: 	105673476 e	119085933 e
NR,PROF,N_GE4,DOM,UNK,EL	: 	2420258 	1461608 	2570063 	1842576 	2252018 
NR,PROF,N_GE4,DOM,UNK,ES	8942677 	11153493 	7054740 b	17472077 	20772789 	30142229 
NR,PROF,N_GE4,DOM,UNK,EU27	: 	: 	: 	: 	137349820 e	168344917 e
NR,PROF,N_GE4,DOM,UNK,EU28	: 	: 	: 	: 	139140037 e	169743072 e
NR,PROF,N_GE4,DOM,UNK,FI	2376930 	2307806 	1830529 	2242652 	1702957 	2681324 
NR,PROF,N_GE4,DOM,UNK,FR	35926454 	26229332 	26189140 	36358169 	36466981 	39050885 
NR,PROF,N_GE4,DOM,UNK,HR	1991386 	884067 	1520565 u	2440304 	1780085 	1398706 
NR,PROF,N_GE4,DOM,UNK,HU	106259 u	251947 u	137766 u	151035 u	144708 u	1353998 
NR,PROF,N_GE4,DOM,UNK,IE	169744 u	166840 u	130241 u	266365 	89314 u	217089 u
NR,PROF,N_GE4,DOM,UNK,IT	5224552 u	5521589 	7570415 	7265484 b	3555458 	5880811 
NR,PROF,N_GE4,DOM,UNK,LT	152823 	156724 	177588 	162277 	165755 	151925 
NR,PROF,N_GE4,DOM,UNK,LU	: 	: 	: u	: 	: u	: 
NR,PROF,N_GE4,DOM,UNK,LV	: 	: c	: u	: u	241005 u	264711 u
NR,PROF,N_GE4,DOM,UNK,MT	: c	: c	: c	: u	: u	: u
NR,PROF,N_GE4,DOM,UNK,NL	: 	: 	: 	: 	: 	442880 u
NR,PROF,N_GE4,DOM,UNK,NO	3687083 	4221272 	3408440 	5696952 	3551170 	: 
NR,PROF,N_GE4,DOM,UNK,PL	4068506 	3439381 	3880966 	3256687 b	6823043 	10078799 
NR,PROF,N_GE4,DOM,UNK,PT	1369927 	1747580 	2056839 	1725721 	2770093 	1402040 
NR,PROF,N_GE4,DOM,UNK,RO	: 	: 	: 	: 	: 	4771800 
NR,PROF,N_GE4,DOM,UNK,SE	: 	5474336 	3900817 	5297473 	: 	: 
NR,PROF,N_GE4,DOM,UNK,SI	: c	: u	: u	: u	: u	: u
NR,PROF,N_GE4,DOM,UNK,SK	: 	: u	: u	: u	: u	: u
NR,PROF,N_GE4,DOM,UNK,UK	: 	: 	: 	: 	17283008 	20736131 
NR,PROF,N_GE4,OUT,Q1,EA	: 	: 	: 	: 	716589 e	: u
NR,PROF,N_GE4,OUT,Q1,EE	: c	: u	: u	: u	: u	: u
NR,PROF,N_GE4,OUT,Q1,EU27	: 	: 	: 	: 	791883 u	: u
NR,PROF,N_GE4,OUT,Q1,EU28	: 	: 	: 	: 	791774 u	: u
NR,PROF,N_GE4,OUT,Q1,NL	1270753 u	: u	: u	: u	: u	: 
NR,PROF,N_GE4,OUT,Q1,RO	: c	: u	: u	: u	: u	: 
NR,PROF,N_GE4,OUT,Q2,EA	: 	: 	: 	: 	1247539 e	: u
NR,PROF,N_GE4,OUT,Q2,EE	212779 u	: u	429055 u	303768 u	: u	: u
NR,PROF,N_GE4,OUT,Q2,EU27	: 	: 	: 	: 	1315884 u	: u
NR,PROF,N_GE4,OUT,Q2,EU28	: 	: 	: 	: 	1315702 u	: u
NR,PROF,N_GE4,OUT,Q2,NL	1099116 u	: u	: u	1338745 u	827232 u	: 
NR,PROF,N_GE4,OUT,Q2,RO	: c	: u	: u	: 	: u	: 
NR,PROF,N_GE4,OUT,Q3,EA	: 	: 	: 	: 	1343586 e	: u
NR,PROF,N_GE4,OUT,Q3,EE	276071 u	466979 u	663021 u	347448 	320750 u	: u
NR,PROF,N_GE4,OUT,Q3,EU27	: 	: 	: 	: 	1365527 e	: u
NR,PROF,N_GE4,OUT,Q3,EU28	: 	: 	: 	: 	1365339 e	: u
NR,PROF,N_GE4,OUT,Q3,NL	1980053 	1958427 	1379992 u	936171 u	1022671 u	: 
NR,PROF,N_GE4,OUT,Q3,RO	: c	: u	: u	: u	: 	: 
NR,PROF,N_GE4,OUT,Q4,EA	: 	: 	: 	: 	2503786 e	546716 e
NR,PROF,N_GE4,OUT,Q4,EE	1018591 	866411 	986897 	674737 	464038 	546648 u
NR,PROF,N_GE4,OUT,Q4,EU27	: 	: 	: 	: 	2544674 e	556900 u
NR,PROF,N_GE4,OUT,Q4,EU28	: 	: 	: 	: 	2544323 e	556812 u
NR,PROF,N_GE4,OUT,Q4,NL	2617083 	1771891 	1714626 	1551195 	2039441 	: 
NR,PROF,N_GE4,OUT,Q4,RO	: c	: 	: 	: 	: 	: 
NR,PROF,N_GE4,OUT,TOTAL,AT	4346172 	4803943 	6335101 	6549817 	5296657 	5510787 
NR,PROF,N_GE4,OUT,TOTAL,BE	3574455 b	4851055 	3806287 	3441613 	4109505 	13795146 
NR,PROF,N_GE4,OUT,TOTAL,BG	240344 u	: u	261870 u	: u	438797 u	373885 u
NR,PROF,N_GE4,OUT,TOTAL,CH	: 	2821384 	3444601 	3886354 	2990828 u	3584039 u
NR,PROF,N_GE4,OUT,TOTAL,CY	1167149 	927652 	1170808 	1478260 	894329 	2192543 
NR,PROF,N_GE4,OUT,TOTAL,CZ	1399632 u	816890 u	1589199 u	1348750 u	1205281 u	1676241 
NR,PROF,N_GE4,OUT,TOTAL,DE	49458567 	51044010 	29268738 	46838848 	46187076 	48441746 
NR,PROF,N_GE4,OUT,TOTAL,DK	: 	2556893 	4908622 	3503239 	3259614 b	5416094 
NR,PROF,N_GE4,OUT,TOTAL,EA	: 	: 	: 	: 	103516568 e	120955563 e
NR,PROF,N_GE4,OUT,TOTAL,EE	1556261 	1534361 	2237838 	1471622 	1471739 	689294 
NR,PROF,N_GE4,OUT,TOTAL,EL	: 	498346 	539496 	764339 	910439 	603280 
NR,PROF,N_GE4,OUT,TOTAL,ES	6946647 	7547175 	6272085 b	12028545 	10175058 	9192490 
NR,PROF,N_GE4,OUT,TOTAL,EU27	: 	: 	: 	: 	171966889 e	192272819 e
NR,PROF,N_GE4,OUT,TOTAL,EU28	: 	: 	: 	: 	176277674 e	194318872 e
NR,PROF,N_GE4,OUT,TOTAL,FI	5868609 	6873868 	4950970 	6038437 	4452747 	7385855 
NR,PROF,N_GE4,OUT,TOTAL,FR	12997126 	9030016 	8062653 	10869082 	13076446 	12730196 
NR,PROF,N_GE4,OUT,TOTAL,HR	1954888 	1825325 	1944587 	6208454 	4264879 	2038484 
NR,PROF,N_GE4,OUT,TOTAL,HU	1003926 	1126662 	1079109 	945979 	808831 	1021532 
NR,PROF,N_GE4,OUT,TOTAL,IE	1805333 	3047901 	1864498 	1907735 	1587749 	1281234 
NR,PROF,N_GE4,OUT,TOTAL,IT	7706122 u	10248825 u	7599001 u	8917118 b	3778714 u	10517071 
NR,PROF,N_GE4,OUT,TOTAL,LT	1678009 	1592328 	1502332 	1364538 	1334635 	1578701 
NR,PROF,N_GE4,OUT,TOTAL,LU	: 	325477 	426370 	612660 	564207 	631988 
NR,PROF,N_GE4,OUT,TOTAL,LV	: 	614178 u	498953 u	459538 u	1218133 	1001044 
NR,PROF,N_GE4,OUT,TOTAL,MT	334796 	314789 	370435 	395132 b	361422 	299950 
NR,PROF,N_GE4,OUT,TOTAL,NL	6967005 	4165277 	3746135 	4098721 	4339048 	3371987 
NR,PROF,N_GE4,OUT,TOTAL,NO	3462073 	3348741 	3757802 	5016444 	4589310 	: 
NR,PROF,N_GE4,OUT,TOTAL,PL	8228671 	7021811 	7044484 	6308040 b	23765159 	17314152 
NR,PROF,N_GE4,OUT,TOTAL,PT	2318392 	2203675 	3063342 	1976515 	2680781 	2485088 
NR,PROF,N_GE4,OUT,TOTAL,RO	: c	: u	: u	: u	: u	: u
NR,PROF,N_GE4,OUT,TOTAL,SE	: 	1979472 u	1469786 u	2550278 u	: 	: 
NR,PROF,N_GE4,OUT,TOTAL,SI	738611 	953009 	1005099 	912220 	991602 	895039 
NR,PROF,N_GE4,OUT,TOTAL,SK	: c	: u	: u	: u	: u	: u
NR,PROF,N_GE4,OUT,TOTAL,UK	: 	: 	: 	: 	33538923 	33106515 
NR,PROF,N_GE4,OUT,UNK,AT	4346172 	4803943 	6335101 	6549817 	5296657 	5510787 
NR,PROF,N_GE4,OUT,UNK,BE	3574455 b	4851055 	3806287 	3441613 	4109505 	13795146 
NR,PROF,N_GE4,OUT,UNK,BG	240344 u	: u	261870 u	: u	438797 u	373885 u
NR,PROF,N_GE4,OUT,UNK,CH	: 	2821384 	3444601 	3886354 	2990828 u	3584039 u
NR,PROF,N_GE4,OUT,UNK,CY	1167149 	927652 	1170808 	1478260 	894329 	2192543 
NR,PROF,N_GE4,OUT,UNK,CZ	1399632 u	816890 u	1589199 u	1348750 u	1205281 u	1676241 
NR,PROF,N_GE4,OUT,UNK,DE	49458567 	51044010 	29268738 	46838848 	46187076 	48441746 
NR,PROF,N_GE4,OUT,UNK,DK	: 	2556893 	4908622 	3503239 	3259614 b	5416094 
NR,PROF,N_GE4,OUT,UNK,EA	: 	: 	: 	: 	97705068 e	120266183 e
NR,PROF,N_GE4,OUT,UNK,EL	: 	498346 	539496 	764339 	910439 	603280 
NR,PROF,N_GE4,OUT,UNK,ES	6946647 	7547175 	6272085 b	12028545 	10175058 	9192490 
NR,PROF,N_GE4,OUT,UNK,EU27	: 	: 	: 	: 	165948922 e	191570598 e
NR,PROF,N_GE4,OUT,UNK,EU28	: 	: 	: 	: 	170260535 e	193616762 e
NR,PROF,N_GE4,OUT,UNK,FI	5868609 	6873868 	4950970 	6038437 	4452747 	7385855 
NR,PROF,N_GE4,OUT,UNK,FR	12997126 	9030016 	8062653 	10869082 	13076446 	12730196 
NR,PROF,N_GE4,OUT,UNK,HR	1954888 	1825325 	1944587 	6208454 	4264879 	2038484 
NR,PROF,N_GE4,OUT,UNK,HU	1003926 	1126662 	1079109 	945979 	808831 	1021532 
NR,PROF,N_GE4,OUT,UNK,IE	1805333 	3047901 	1864498 	1907735 	1587749 	1281234 
NR,PROF,N_GE4,OUT,UNK,IT	7706122 u	10248825 u	7599001 u	8917118 b	3778714 u	10517071 
NR,PROF,N_GE4,OUT,UNK,LT	1678009 	1592328 	1502332 	1364538 	1334635 	1578701 
NR,PROF,N_GE4,OUT,UNK,LU	: 	325477 	426370 	612660 	564207 	631988 
NR,PROF,N_GE4,OUT,UNK,LV	: 	614178 u	498953 u	459538 u	1218133 	1001044 
NR,PROF,N_GE4,OUT,UNK,MT	334796 	314789 	370435 	395132 b	361422 	299950 
NR,PROF,N_GE4,OUT,UNK,NL	: 	: 	: 	: 	: 	3371987 
NR,PROF,N_GE4,OUT,UNK,NO	3462073 	3348741 	3757802 	5016444 	4589310 	: 
NR,PROF,N_GE4,OUT,UNK,PL	8228671 	7021811 	7044484 	6308040 b	23765159 	17314152 
NR,PROF,N_GE4,OUT,UNK,PT	2318392 	2203675 	3063342 	1976515 	2680781 	2485088 
NR,PROF,N_GE4,OUT,UNK,RO	: 	: 	: 	: 	: 	: u
NR,PROF,N_GE4,OUT,UNK,SE	: 	1979472 u	1469786 u	2550278 u	: 	: 
NR,PROF,N_GE4,OUT,UNK,SI	738611 	953009 	1005099 	912220 	991602 	895039 
NR,PROF,N_GE4,OUT,UNK,SK	: c	: u	: u	: u	: u	: u
NR,PROF,N_GE4,OUT,UNK,UK	: 	: 	: 	: 	33538923 	33106515 
NR,PROF,N_GE4,WORLD,Q1,EA	: 	: 	: 	: 	778214 e	: u
NR,PROF,N_GE4,WORLD,Q1,EE	: c	: u	: u	: u	277886 u	: u
NR,PROF,N_GE4,WORLD,Q1,EU27	: 	: 	: 	: 	2877240 e	: u
NR,PROF,N_GE4,WORLD,Q1,EU28	: 	: 	: 	: 	2876844 e	: u
NR,PROF,N_GE4,WORLD,Q1,NL	1491301 u	: u	503139 u	: u	: u	: 
NR,PROF,N_GE4,WORLD,Q1,RO	1319476 	1332006 	2309161 	1785010 	2052544 	: 
NR,PROF,N_GE4,WORLD,Q2,EA	: 	: 	: 	: 	1349821 e	: u
NR,PROF,N_GE4,WORLD,Q2,EE	248078 u	232087 u	497380 u	374657 u	: u	: u
NR,PROF,N_GE4,WORLD,Q2,EU27	: 	: 	: 	: 	3653654 e	: u
NR,PROF,N_GE4,WORLD,Q2,EU28	: 	: 	: 	: 	3653151 e	: u
NR,PROF,N_GE4,WORLD,Q2,NL	1113786 u	: u	: u	1448292 u	920395 u	: 
NR,PROF,N_GE4,WORLD,Q2,RO	2379934 	1900858 	2324951 	2289259 	2244851 	: 
NR,PROF,N_GE4,WORLD,Q3,EA	: 	: 	: 	: 	1580848 e	: u
NR,PROF,N_GE4,WORLD,Q3,EE	376784 u	669977 	833951 	416149 	371230 u	: u
NR,PROF,N_GE4,WORLD,Q3,EU27	: 	: 	: 	: 	2095756 e	: u
NR,PROF,N_GE4,WORLD,Q3,EU28	: 	: 	: 	: 	2095467 e	: u
NR,PROF,N_GE4,WORLD,Q3,NL	2447996 	2421598 	1511358 	1096723 	1209423 	: 
NR,PROF,N_GE4,WORLD,Q3,RO	752869 	630290 	471107 	532246 	481175 	: 
NR,PROF,N_GE4,WORLD,Q4,EA	: 	: 	: 	: 	2578492 e	551881 e
NR,PROF,N_GE4,WORLD,Q4,EE	1089587 	997103 	1073033 	738238 	493243 	551813 u
NR,PROF,N_GE4,WORLD,Q4,EU27	: 	: 	: 	: 	2699098 e	562162 u
NR,PROF,N_GE4,WORLD,Q4,EU28	: 	: 	: 	: 	2698727 e	562073 u
NR,PROF,N_GE4,WORLD,Q4,NL	2922704 	1953049 	1769818 	1604687 	2084933 	: 
NR,PROF,N_GE4,WORLD,Q4,RO	: c	: u	: u	: u	: u	: 
NR,PROF,N_GE4,WORLD,TOTAL,AT	6659075 	7002877 	8619704 	8517591 	6929668 	7262447 
NR,PROF,N_GE4,WORLD,TOTAL,BE	3679858 b	4898245 	3918450 	3521603 	4215144 	14415982 
NR,PROF,N_GE4,WORLD,TOTAL,BG	425996 u	596926 u	456720 u	291169 u	845546 	631098 u
NR,PROF,N_GE4,WORLD,TOTAL,CH	: 	3134547 	3764283 	4197837 	3129346 u	3721383 u
NR,PROF,N_GE4,WORLD,TOTAL,CY	1173014 	933786 	1180519 	1497462 	944037 	2222519 
NR,PROF,N_GE4,WORLD,TOTAL,CZ	2004401 	1459266 	1960741 	1934307 	2148799 	2301899 
NR,PROF,N_GE4,WORLD,TOTAL,DE	86483350 	93847205 	75790935 	94396451 	82113428 	82299161 
NR,PROF,N_GE4,WORLD,TOTAL,DK	: 	3740646 	6641086 	3975317 	6717647 b	6056437 
NR,PROF,N_GE4,WORLD,TOTAL,EA	: 	: 	: 	: 	209665919 e	240089666 e
NR,PROF,N_GE4,WORLD,TOTAL,EE	1772987 	1994559 	2608034 	1683145 	1571621 	737459 
NR,PROF,N_GE4,WORLD,TOTAL,EL	: 	2918604 	2001103 	3334402 	2753016 	2855298 
NR,PROF,N_GE4,WORLD,TOTAL,ES	15889324 	18700668 	13326824 b	29500622 	30947847 	39334719 
NR,PROF,N_GE4,WORLD,TOTAL,EU27	: 	: 	: 	: 	314624489 e	360666804 e
NR,PROF,N_GE4,WORLD,TOTAL,EU28	: 	: 	: 	: 	320724761 e	364111005 e
NR,PROF,N_GE4,WORLD,TOTAL,FI	8245539 	9181674 	6781499 	8281089 	6155704 	10067178 
NR,PROF,N_GE4,WORLD,TOTAL,FR	48923580 	35259347 	34251793 	47227252 	49543428 	51781081 
NR,PROF,N_GE4,WORLD,TOTAL,HR	3946274 	2709392 	3465151 	8648758 	6044964 	3437189 
NR,PROF,N_GE4,WORLD,TOTAL,HU	1110185 	1378609 	1216875 	1097014 	953539 	2375530 
NR,PROF,N_GE4,WORLD,TOTAL,IE	1975077 	3214740 	1994739 	2174100 	1677062 	1498322 
NR,PROF,N_GE4,WORLD,TOTAL,IT	12930674 	15770414 	15169415 	16182602 b	7334172 	16397882 
NR,PROF,N_GE4,WORLD,TOTAL,LT	1830832 	1749051 	1679920 	1526815 	1500390 	1730626 
NR,PROF,N_GE4,WORLD,TOTAL,LU	: 	325477 	437611 	612660 	566501 	631988 
NR,PROF,N_GE4,WORLD,TOTAL,LV	: 	680976 u	525472 u	614817 u	1459138 	1265755 
NR,PROF,N_GE4,WORLD,TOTAL,MT	338407 	322512 	378564 	400459 b	365907 	309353 
NR,PROF,N_GE4,WORLD,TOTAL,NL	7975787 	5026922 	4132482 	4422311 	4714982 	3814867 
NR,PROF,N_GE4,WORLD,TOTAL,NO	7149156 	7570012 	7166243 	10713396 	8140480 	: 
NR,PROF,N_GE4,WORLD,TOTAL,PL	12297177 	10461192 	10925450 	9564727 b	30588203 	27392951 
NR,PROF,N_GE4,WORLD,TOTAL,PT	3688319 	3951254 	5120181 	3702236 	5450874 	3887129 
NR,PROF,N_GE4,WORLD,TOTAL,RO	4567908 	3926066 	5126376 	4652753 	4855798 	4779807 
NR,PROF,N_GE4,WORLD,TOTAL,SE	: 	7453808 	5370603 	7847751 	: 	: 
NR,PROF,N_GE4,WORLD,TOTAL,SI	780522 	1026274 	1113116 	959057 	1050092 	969235 
NR,PROF,N_GE4,WORLD,TOTAL,SK	: c	: u	: u	: u	3179644 bu	1406094 u
NR,PROF,N_GE4,WORLD,TOTAL,UK	: 	: 	: 	: 	50821931 	53842646 
NR,PROF,N_GE4,WORLD,UNK,AT	6659075 	7002877 	8619704 	8517591 	6929668 	7262447 
NR,PROF,N_GE4,WORLD,UNK,BE	3679858 b	4898245 	3918450 	3521603 	4215144 	14415982 
NR,PROF,N_GE4,WORLD,UNK,BG	425996 u	596926 u	456720 u	291169 u	845546 	631098 u
NR,PROF,N_GE4,WORLD,UNK,CH	: 	3134547 	3764283 	4197837 	3129346 u	3721383 u
NR,PROF,N_GE4,WORLD,UNK,CY	1173014 	933786 	1180519 	1497462 	944037 	2222519 
NR,PROF,N_GE4,WORLD,UNK,CZ	2004401 	1459266 	1960741 	1934307 	2148799 	2301899 
NR,PROF,N_GE4,WORLD,UNK,DE	86483350 	93847205 	75790935 	94396451 	82113428 	82299161 
NR,PROF,N_GE4,WORLD,UNK,DK	: 	3740646 	6641086 	3975317 	6717647 b	6056437 
NR,PROF,N_GE4,WORLD,UNK,EA	: 	: 	: 	: 	203378544 e	239352116 e
NR,PROF,N_GE4,WORLD,UNK,EL	: 	2918604 	2001103 	3334402 	2753016 	2855298 
NR,PROF,N_GE4,WORLD,UNK,ES	15889324 	18700668 	13326824 b	29500622 	30947847 	39334719 
NR,PROF,N_GE4,WORLD,UNK,EU27	: 	: 	: 	: 	303298741 e	359915516 e
NR,PROF,N_GE4,WORLD,UNK,EU28	: 	: 	: 	: 	309400572 e	363359835 e
NR,PROF,N_GE4,WORLD,UNK,FI	8245539 	9181674 	6781499 	8281089 	6155704 	10067178 
NR,PROF,N_GE4,WORLD,UNK,FR	48923580 	35259347 	34251793 	47227252 	49543428 	51781081 
NR,PROF,N_GE4,WORLD,UNK,HR	3946274 	2709392 	3465151 	8648758 	6044964 	3437189 
NR,PROF,N_GE4,WORLD,UNK,HU	1110185 	1378609 	1216875 	1097014 	953539 	2375530 
NR,PROF,N_GE4,WORLD,UNK,IE	1975077 	3214740 	1994739 	2174100 	1677062 	1498322 
NR,PROF,N_GE4,WORLD,UNK,IT	12930674 	15770414 	15169415 	16182602 b	7334172 	16397882 
NR,PROF,N_GE4,WORLD,UNK,LT	1830832 	1749051 	1679920 	1526815 	1500390 	1730626 
NR,PROF,N_GE4,WORLD,UNK,LU	: 	325477 	437611 	612660 	566501 	631988 
NR,PROF,N_GE4,WORLD,UNK,LV	: 	680976 u	525472 u	614817 u	1459138 	1265755 
NR,PROF,N_GE4,WORLD,UNK,MT	338407 	322512 	378564 	400459 b	365907 	309353 
NR,PROF,N_GE4,WORLD,UNK,NL	: 	: 	: 	: 	: 	3814867 
NR,PROF,N_GE4,WORLD,UNK,NO	7149156 	7570012 	7166243 	10713396 	8140480 	: 
NR,PROF,N_GE4,WORLD,UNK,PL	12297177 	10461192 	10925450 	9564727 b	30588203 	27392951 
NR,PROF,N_GE4,WORLD,UNK,PT	3688319 	3951254 	5120181 	3702236 	5450874 	3887129 
NR,PROF,N_GE4,WORLD,UNK,RO	: 	: 	: 	: 	: 	4779807 
NR,PROF,N_GE4,WORLD,UNK,SE	: 	7453808 	5370603 	7847751 	: 	: 
NR,PROF,N_GE4,WORLD,UNK,SI	780522 	1026274 	1113116 	959057 	1050092 	969235 
NR,PROF,N_GE4,WORLD,UNK,SK	: c	: u	: u	: u	3179644 bu	1406094 u
NR,PROF,N_GE4,WORLD,UNK,UK	: 	: 	: 	: 	50821931 	53842646 
NR,TOTAL,N1-3,DOM,Q1,EA	: 	: 	: 	: 	6103031 e	426045 e
NR,TOTAL,N1-3,DOM,Q1,EE	595643 	582904 	508476 	544817 	567000 	425993 
NR,TOTAL,N1-3,DOM,Q1,EU27	: 	: 	: 	: 	15472725 e	433981 e
NR,TOTAL,N1-3,DOM,Q1,EU28	: 	: 	: 	: 	15470595 e	433913 e
NR,TOTAL,N1-3,DOM,Q1,NL	3521825 	5431633 	5895005 	5435223 	5535283 	: 
NR,TOTAL,N1-3,DOM,Q1,RO	6068973 	7589258 	8228060 	9012520 	9119962 	: 
NR,TOTAL,N1-3,DOM,Q2,EA	: 	: 	: 	: 	7869773 e	350185 e
NR,TOTAL,N1-3,DOM,Q2,EE	779569 	877644 	671040 	945223 	394594 	350142 
NR,TOTAL,N1-3,DOM,Q2,EU27	: 	: 	: 	: 	16952788 e	356708 e
NR,TOTAL,N1-3,DOM,Q2,EU28	: 	: 	: 	: 	16950454 e	356652 e
NR,TOTAL,N1-3,DOM,Q2,NL	5452003 	6175528 	5561379 	7011909 	7474213 	: 
NR,TOTAL,N1-3,DOM,Q2,RO	10452913 	10248064 	9735761 	9866373 	8809540 	: 
NR,TOTAL,N1-3,DOM,Q3,EA	: 	: 	: 	: 	10947041 e	471284 e
NR,TOTAL,N1-3,DOM,Q3,EE	1181358 	1265462 	1110667 	920890 	527716 	471226 
NR,TOTAL,N1-3,DOM,Q3,EU27	: 	: 	: 	: 	14012512 e	480063 e
NR,TOTAL,N1-3,DOM,Q3,EU28	: 	: 	: 	: 	14010582 e	479987 e
NR,TOTAL,N1-3,DOM,Q3,NL	8710867 	9992432 	10238098 	10257941 	10417982 	: 
NR,TOTAL,N1-3,DOM,Q3,RO	5714779 	3942113 	2796804 	2761774 	2839972 	: 
