unit,purpose,duration,partner,month,geo\time	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 
NR,PERS,N1-3,DOM,M05,BE	333731 b	407023 	446856 	245042 	249251 	254706 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M05,BG	610855 	329494 	321554 	531401 	642914 	430953 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M05,CH	: 	683331 u	371466 u	611922 	530421 u	539347 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M05,CY	151524 	154589 	185837 	107555 u	125830 	107152 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M05,CZ	4957437 	3442604 	4008038 	4325397 	4065438 	4528052 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M05,DE	14192972 	16189940 	16297019 	12808709 	15496600 	16002938 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M05,DK	: 	2288168 	2953052 	2337521 	2829644 b	2422007 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M05,EA	: 	: 	: 	62313568 e	61833792 e	66214707 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M05,EE	304993 	268238 	311159 	253758 	188916 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M05,EL	: 	158053 	284250 	326425 	266867 	400104 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M05,ES	14043164 	13841847 	14705865 b	15574037 	15410005 	15506901 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M05,EU27	: 	: 	98749393 e	92207740 e	95911986 e	92605939 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M05,EU28	: 	: 	99138130 e	92651692 e	96323728 e	93125313 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M05,FI	2959797 	2921079 	3091508 	3271898 	3089860 	3093399 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M05,FR	19031539 	18000421 	21848082 	21152575 	18440407 	21331085 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M05,HR	284478 	317409 	444927 	486233 	419340 	524352 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M05,HU	1615906 	1732548 	1701072 	1622255 	1528785 	1793066 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M05,IE	687496 	622446 	839007 	822864 	701640 	569023 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M05,IT	3195329 	3407238 	3506783 	2305586 b	1956921 	3341920 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M05,LT	363471 	284324 	302022 	257308 	297287 	312902 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M05,LU	: 	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M05,LV	: 	390927 	370838 	333739 	355459 	351765 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M05,MT	25952 u	22011 	17054 u	17240 bu	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M05,NL	2418651 	2627204 	2981409 	2769961 	3051944 	3015271 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M05,NO	1442436 	1920510 	1418680 	1631413 	1633170 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M05,PL	4627487 	4158743 	3910942 	3627849 b	7449295 	3510763 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M05,PT	1098125 	1225370 	1190095 	1255046 	1249829 	933600 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M05,RO	2712465 	3021346 	2385763 	2352321 	3254502 	1230226 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M05,SE	: 	2957701 	3112042 	2816373 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M05,SI	190803 	204031 	241880 	218294 	239776 	207279 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M05,SK	869289 u	584991 u	328372 u	567874 u	494736 b	293580 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M05,UK	: 	: 	: 	: 	11832456 	10060518 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M06,AT	1251060 	1076634 	917806 	1234363 	931722 	1019723 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M06,BE	308175 b	201764 	386212 	272806 	247262 	187789 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M06,BG	592480 	204755 	232001 	213056 	316809 	381125 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M06,CH	: 	569677 u	555777 u	536513 u	561570 u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M06,CY	232958 	180602 	137637 	189015 	199057 	207196 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M06,CZ	4175000 	3516956 	3526881 	3936329 	3157974 	3939441 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M06,DE	17463594 	18845627 	16945373 	18629337 	17336678 	19380122 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M06,DK	: 	2400100 	3265650 	2504999 	2771278 b	1744376 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M06,EA	: 	: 	: 	65046691 e	67016165 e	71147593 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M06,EE	362960 	410615 	497733 	368658 	299412 	236385 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M06,EL	: 	275980 	303884 	308366 	224202 	489676 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M06,ES	18572367 	15405656 	14184748 b	14231793 	17603885 	16699130 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M06,EU27	: 	: 	89846994 e	95621272 e	96516459 e	98727841 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M06,EU28	: 	: 	90313224 e	96251949 e	97256231 e	99441255 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M06,FI	4698326 	4347541 	4103110 	3959076 	4348583 	4667155 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M06,FR	17016824 	12628875 	12993527 	16699835 	14781456 	16001921 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M06,HR	379721 	339982 	503196 	653101 	741260 	715712 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M06,HU	2051973 	2049921 	1953593 	2073751 	1930595 	2218244 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M06,IE	926593 	938154 	720389 	664332 	701071 	728597 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M06,IT	3330755 	6297837 	2592615 	3175745 b	4383527 	5532758 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M06,LT	380742 	294820 	325427 	305035 	397386 	339880 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M06,LU	: 	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M06,LV	: 	639884 	517375 	735325 	645149 	668709 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M06,MT	28783 	39783 	35926 	49384 b	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M06,NL	3355766 	3484884 	3031104 	3819261 	3692371 	4126148 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M06,NO	1585589 	1685890 	1195340 	1684786 	1418525 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M06,PL	5398601 	4589010 	4230007 	3889699 b	6460615 	3770258 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M06,PT	1282950 	1309038 	1266937 	1178423 	1285626 	1175568 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M06,RO	1665771 	1788074 	1915735 	1550608 	1658842 	1616794 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M06,SE	: 	3455120 	3432324 	3243061 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M06,SI	227040 	206964 	256137 	189476 	176694 	280392 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M06,SK	628049 u	578805 u	672766 u	: u	756597 b	370530 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M06,UK	: 	: 	: 	: 	10328338 	11034759 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M07,AT	1107945 	1218611 	1385350 	1207027 	1163245 	1079417 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M07,BE	362595 b	359200 	393804 	240974 	179141 	110908 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M07,BG	390360 	287411 	251977 	318362 	211762 	249030 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M07,CH	: 	870135 	883905 	637827 	710765 	895953 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M07,CY	197640 	213281 	217529 	197515 	166875 	243953 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M07,CZ	2683425 	3181974 	2321143 	3299638 	3267062 	2723321 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M07,DE	8447126 	11372924 	8939256 	10732717 	12331095 	11439357 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M07,DK	: 	2165394 	3066204 	3624884 	2480036 b	2316106 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M07,EA	: 	: 	: 	59364646 e	60072498 e	61420688 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M07,EE	573486 	682543 	427692 	492446 	341065 	269937 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M07,EL	: 	465941 	505134 	395809 	461989 	901528 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M07,ES	16381935 	17973031 	16324933 b	16278169 	16003011 	17136462 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M07,EU27	: 	: 	86527118 e	90103806 e	85430526 e	86527045 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M07,EU28	: 	: 	86772490 e	90394191 e	85880476 e	86925592 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M07,FI	4720017 	5005861 	4693102 	4980767 	4869200 	5186941 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M07,FR	17160455 	15633883 	15039598 	17394225 	17012113 	16603775 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M07,HR	118360 u	124912 	306589 	349746 	455143 	404832 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M07,HU	1478977 	1539452 	1774548 	1636598 	1394981 	1875028 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M07,IE	1061508 	1241975 	1239910 	933799 	885982 	886809 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M07,IT	4059444 	4469675 	3211342 	3035495 b	2627042 	3700398 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M07,LT	341826 	331304 	439151 	235403 	288153 	276509 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M07,LU	: 	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M07,LV	: 	610724 	666989 	549339 	570874 	910873 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M07,MT	44285 	42151 	33464 	30997 b	: u	32026 bu	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M07,NL	1749163 	1859173 	1754996 	1755202 	1889814 	1954548 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M07,NO	1405438 	1599128 	1369214 	1605844 	1630699 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M07,PL	6254815 	6128116 	4750597 	4437683 b	3535803 	4272849 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M07,PT	1513391 	1591891 	1617598 	1233944 	1366191 	1215449 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M07,RO	1253640 	1112780 	1267646 	978479 	1075197 	1037559 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M07,SE	: 	3649474 	4604659 	4235304 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M07,SI	372732 	305316 	212085 	326172 	324611 	354780 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M07,SK	420415 u	1147879 	415034 u	234053 u	410788 bu	293695 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M07,UK	: 	: 	: 	: 	10911518 	9808988 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M08,AT	1499613 	1611065 	1648107 	1588438 	1714076 	1379983 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M08,BE	608667 b	323992 	598433 	314496 	286483 	381093 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M08,BG	664478 	552102 	286593 	571700 	536852 	510918 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M08,CH	: 	803690 	746153 	661596 	978031 	897616 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M08,CY	219750 	255163 	318933 	239050 	243166 	263640 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M08,CZ	3533482 	2846474 	2450001 	3063228 	3083268 	4102113 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M08,DE	13995578 	11357815 	13464591 	12961241 	13357408 	11538518 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M08,DK	: 	2313567 	3267276 	3659142 	2375039 b	2563022 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M08,EA	: 	: 	: 	61694554 e	63088607 e	60188728 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M08,EE	550767 	604849 	528965 	432372 	332200 	525562 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M08,EL	: 	664475 	598009 	644993 	530066 	1024871 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M08,ES	15610441 	15932159 	13664055 b	13870597 	14629762 	13578325 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M08,EU27	: 	: 	91093663 e	94949042 e	96042790 e	92387027 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M08,EU28	: 	: 	91335353 e	95324165 e	96638367 e	92941630 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M08,FI	4065257 	4220271 	3672160 	3835767 	4374906 	4240390 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M08,FR	15206013 	14089141 	13868857 	17588245 	17387883 	17122640 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M08,HR	271842 	280285 	308230 	428980 	599717 	558882 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M08,HU	2317682 	2252469 	2092599 	2063098 	1807133 	2383947 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M08,IE	1311495 	1090267 	1143336 	1009281 	1063135 	998134 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M08,IT	4116983 	4149068 	3713041 	4619018 b	3533972 	3972058 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M08,LT	433353 	427066 	368357 	622121 	326982 	432798 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M08,LU	: 	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M08,LV	: 	464394 	345531 	343677 	451637 	559370 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M08,MT	52593 	48702 	58054 	39703 b	: u	34657 bu	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M08,NL	2309468 	2426831 	2451336 	2510864 	2758289 	2789407 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M08,NO	1478734 	1802667 	1647874 	1826508 	1877837 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M08,PL	7441931 	6734223 	5920259 	5429173 b	6261852 	4786231 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M08,PT	1702635 	1962114 	1704567 	1388679 	1668079 	1505063 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M08,RO	2305356 	2305520 	2431686 	2304256 	2281395 	1890941 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M08,SE	: 	4257428 	4010377 	3160229 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M08,SI	289637 	287609 	241597 	343822 	495515 	423423 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M08,SK	803644 	730757 u	697807 u	459195 u	667744 b	399938 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M08,UK	: 	: 	: 	: 	14005272 	13221398 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M09,AT	1036011 	1069588 	899912 	883838 	1072733 	898200 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M09,BE	279883 b	270424 	155820 	213577 	199202 	226347 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,M09,BG	309670 	358717 	102721 u	289930 	228296 	215352 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
