unit,purpose,duration,partner,tra_mode,geo\time	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 
NR,PERS,N_GE1,WORLD,CAR,LT	7017339 	7585565 	7585269 	7652757 	7661474 	7704959 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,CAR,LU	: 	4272680 	4466521 	4473912 	4517246 	4310860 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,CAR,LV	: 	7133401 	6222672 	8262739 	6518484 	7071259 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,CAR,NL	151996145 	164725851 	155573275 	153428981 	159854418 	168922154 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,CAR,NO	38651146 	35773428 	36804397 	39938927 	33101025 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,CAR,PL	178850569 	172706695 	154536186 	153510096 b	161465187 	142720310 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,CAR,PT	47048417 	43637257 	43297388 	42229627 	50785985 	39916894 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,CAR,RO	42393822 	38975773 	36765498 	38077362 	38809785 	25476438 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,CAR,SE	: 	72465018 	74734715 	63504867 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,CAR,SI	15742704 	15779420 	15464066 	13798862 	14673444 	14293933 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,CAR,SK	23329507 	23720936 	19706765 	16201279 	16816984 b	15750956 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,CAR,UK	: 	: 	: 	: 	213087070 	222179086 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,LAND,AT	70530670 	70465394 	65101919 	66476619 	64436018 	65764911 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,LAND,BE	51926377 b	61728505 	55645771 	53676420 	55002902 	47260881 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,LAND,BG	20103380 	13489436 	11902771 	14351536 	16446523 	13547002 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,LAND,CH	: 	69987269 	70657075 	69133902 	71657313 	69842439 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,LAND,CY	3694277 	3787129 	3336435 	4437376 	4563297 	4283424 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,LAND,CZ	125118825 	120608441 	108850349 	118816185 	111369224 	115717512 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,LAND,DE	821983047 	853784540 	838103282 	809884632 	820258763 	786258819 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,LAND,DK	: 	60386084 	78091767 	72444648 	65889843 b	63225967 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,LAND,EA	: 	: 	: 	3036587721 e	3102727862 e	3061724150 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,LAND,EE	7914633 	7698867 	6969307 	7018607 	5438761 	6426256 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,LAND,EL	: 	34161833 	36416452 	40778820 	38559754 	36538656 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,LAND,ES	488229037 	472105051 	448020965 b	482097083 	510738423 	491083425 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,LAND,EU27	: 	: 	4103389288 e	4224495664 e	4020123031 e	3989310707 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,LAND,EU28	: 	: 	4132943947 e	4257203441 e	4058275891 e	4023160294 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,LAND,FI	75187248 	73839006 	73523002 	72339721 	76240645 	73864218 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,LAND,FR	873901294 	877750685 	902911807 	1008932817 	1002830757 	994959407 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,LAND,HR	23567010 	20654866 	30203638 	33088976 	38075987 	33847835 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,LAND,HU	52606813 	52323195 	53284542 	51947543 	49711405 	55461351 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,LAND,IE	20187342 	19110012 	19187025 	18092774 	17859601 	17969168 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,LAND,IT	215262900 	213100417 	203621584 	207387230 b	222753955 	250422873 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,LAND,LT	9178210 	9154537 	9328787 	9369559 	9601772 	9206288 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,LAND,LU	: 	5095866 	5501279 	5385232 	5487116 	5353418 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,LAND,LV	: 	9792941 	9180910 	11653832 	10045774 	11043172 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,LAND,NL	171587797 	183302505 	175183211 	174101240 	181823556 	193241313 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,LAND,NO	44827081 	41446388 	42352490 	46113632 	37660237 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,LAND,PL	251295066 	239398802 	222035158 	219519489 b	218530500 	214137663 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,LAND,PT	53183196 	48352829 	48896796 	47352749 	57175505 	45511509 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,LAND,RO	59507768 	57938415 	56743085 	62223310 	64875922 	64642104 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,LAND,SE	: 	106018679 	105530976 	92027687 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,LAND,SI	16919104 	17034668 	16625432 	14927309 	15884942 	15502851 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,LAND,SK	32263923 	32839717 	28816949 	23452887 	23293164 b	26906353 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,LAND,UK	: 	: 	: 	: 	294601029 	305201962 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,OTH,AT	2457303 	1692821 	1622238 	1489305 	1516795 	1087920 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,OTH,BE	216679 bu	354617 	525406 u	554141 	2546432 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,OTH,BG	: c	: 	: 	: 	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,OTH,CH	: 	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,OTH,CY	: c	: u	: u	: 	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,OTH,CZ	833857 u	332263 u	: u	745509 	666591 	827150 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,OTH,DE	21334334 	35902775 	24621767 	25421674 	27678595 	23728892 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,OTH,DK	: 	1663078 	3120712 	1724519 	1135424 b	1707639 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,OTH,EA	: 	: 	: 	57873404 e	50742168 e	46228073 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,OTH,EE	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,OTH,EL	: 	325172 u	: u	: u	: u	350201 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,OTH,ES	2453466 	2853858 	3716427 b	1833079 	2637630 	1897073 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,OTH,EU27	: 	: 	59665684 e	72798345 e	57563816 e	57089699 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,OTH,EU28	: 	: 	59750030 e	72824210 e	57724275 e	57288721 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,OTH,FI	: c	: u	: u	: u	: u	235966 bu	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,OTH,FR	4348917 	3399755 	2955845 	3456955 	3173856 	3233215 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,OTH,HR	: u	: u	: u	: u	166658 u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,OTH,HU	164952 	284309 	285776 	186884 	150228 	160696 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,OTH,IE	296831 	126151 	151929 u	175899 u	155814 	151687 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,OTH,IT	6693987 	7559128 	6515821 	16406206 b	7925955 	10678020 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,OTH,LT	381734 	63667 	87931 	126587 	59453 	19802 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,OTH,LU	: 	151003 	178944 	196800 	213513 	105245 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,OTH,LV	: 	: c	: u	99307 u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,OTH,NL	3799473 	3957787 	4213991 	3538990 	4215491 	3821956 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,OTH,NO	1555515 	1085158 	922998 	1599698 	593495 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,OTH,PL	654581 	1065344 	937117 	898768 b	1905268 	2166927 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,OTH,PT	749129 	418249 	707875 	307009 	395841 	490238 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,OTH,RO	270966 	215849 	253000 	327774 	410362 	3664944 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,OTH,SE	: 	3552332 	1768606 	1587402 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,OTH,SI	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,OTH,SK	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,OTH,UK	: 	: 	: 	: 	1340492 	1142560 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,RAIL,AT	7174377 	7385184 	6854608 	6649462 	7367828 	7832502 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,RAIL,BE	3615461 b	3081526 	3437732 	3157743 	3235351 	3429687 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,RAIL,BG	584010 	555401 	267713 	662730 	1061220 	714681 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,RAIL,CH	: 	12239811 	11863832 	11688364 	13442621 	12173042 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,RAIL,CZ	7145213 	8814351 	6735279 	6535585 	8063517 	10664147 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,RAIL,DE	107026940 	119577945 	112561208 	97496668 	105139506 	113724454 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,RAIL,DK	: 	5827145 	7246173 	8504022 	7764335 b	7739817 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,RAIL,EA	: 	: 	: 	341729813 e	342867549 e	350162001 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,RAIL,EE	505773 	554946 	324787 	645739 	397762 	397303 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,RAIL,EL	: 	319257 	663777 	685946 	766897 	518509 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,RAIL,ES	32849700 	33428493 	28832875 b	33089599 	31185723 	30188700 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,RAIL,EU27	: 	: 	460135492 e	471223981 e	472063702 e	489185521 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,RAIL,EU28	: 	: 	460797390 e	472403525 e	473255183 e	490782307 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,RAIL,FI	8717749 	7809919 	7538164 	8867224 	10597422 	10314180 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,RAIL,FR	122457018 	123690309 	129389592 	153639236 	146359844 	143528954 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,RAIL,HR	331422 	339146 	1068326 	1532652 	1244673 	1644679 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,RAIL,HU	3611233 	3754105 	4596950 	4729071 	4905449 	6133094 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,RAIL,IE	1289033 	1037540 	1239641 	1403572 	1446085 	1318389 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,RAIL,IT	20982687 	28155812 	23305446 	20539265 b	20062799 	19427094 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,RAIL,LT	326676 	332305 	262546 	224082 	564056 	378301 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,RAIL,LU	: 	334731 	392319 	440475 	485116 	548273 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,RAIL,LV	: 	614020 	762467 	885704 	836703 	718654 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,RAIL,NL	11110835 	9458843 	9823339 	11415086 	11810138 	13048134 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,RAIL,NO	2958354 	2772527 	2501471 	2232587 	1999318 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,RAIL,PL	25224570 	21866542 	21980939 	19490679 b	24785960 	27288119 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,RAIL,PT	1921657 	1859426 	1844500 	1545553 	1919061 	1560965 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,RAIL,RO	6487679 	6758990 	8192321 	8627199 	9932025 	12900245 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,RAIL,SE	: 	21649706 	20434068 	20096764 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,RAIL,SI	263972 u	337250 	328959 u	314686 	310722 	426908 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,RAIL,SK	4097014 	4223061 	4744636 	2790100 	1741225 b	3854870 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,RAIL,UK	: 	: 	: 	: 	62317990 	63237064 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,TOTAL,AT	100727344 	99626776 	92382814 	93685800 	92533683 	92770723 	: 	: 	: 	: 	: 	91069897 	: 	81016158 	86073830 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,TOTAL,BE	93819309 b	103769522 	92075939 	90844916 	91080366 	71438289 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,TOTAL,BG	21990173 	15217066 	13300637 	15963409 	18012068 	14945911 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,TOTAL,CH	: 	135672248 	126970643 	120093628 	119572184 	113554331 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,TOTAL,CY	16401111 	15837339 	14730847 	17340400 	15792375 	15700310 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,TOTAL,CZ	142717744 	134383118 	120787429 	132228650 	126664599 	131783039 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,TOTAL,DE	1208220120 	1214745591 	1186949304 	1157965754 	1178024126 	1111189169 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,TOTAL,DK	: 	95640809 	110779582 	106478056 	98075654 b	95541251 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	51262400 	50551100 	: 	: 	56177700 	: 	: 
NR,PERS,N_GE1,WORLD,TOTAL,EA	: 	: 	: 	4028520935 e	4117359082 e	4042610430 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,TOTAL,EE	12451028 	11833516 	12191358 	11539242 	9611925 	10441746 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,TOTAL,EL	: 	53046915 	54975525 	60247379 	55563413 	50308704 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,TOTAL,ES	603460042 	592882573 	561341240 b	582575255 	610997292 	596557958 	: 	: 	: 	: 	: 	568448046 	590241600 	490595400 	471436000 	461652200 	572130010 	545359360 	356276787 	456619550 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,TOTAL,EU27	: 	: 	5406612834 e	5565626453 e	5687271535 e	5599150337 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,TOTAL,EU28	: 	: 	5443033635 e	5601658524 e	5730881025 e	5638284877 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,TOTAL,FI	120564281 	115692701 	114908310 	114010096 	118722790 	117596611 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,TOTAL,FR	1049371921 	1039998283 	1060518125 	1189953735 	1177899648 	1163530963 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	907659000 	897679000 	960855000 	953228000 	: 	: 	: 
NR,PERS,N_GE1,WORLD,TOTAL,HR	26633172 	23077948 	37592955 	37422357 	43696848 	39289830 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,TOTAL,HU	64753994 	64088907 	63939104 	63152596 	59222069 	65074895 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,TOTAL,IE	63564039 	61132606 	57912115 	58927009 	58513616 	59110454 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	29439000 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,TOTAL,IT	294341871 	283832459 	268968590 	282340127 b	325255520 	362119290 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,WORLD,TOTAL,LT	17369129 	17096697 	17162961 	16653449 	18353632 	17225764 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
