unit,purpose,duration,partner,accommod,geo\time	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 
NR,PERS,N1-3,DOM,R_CAMP,UK	: 	: 	: 	: 	5897468 	5749171 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_HOT,AT	3308171 	3412720 	2996717 	3026684 	3016710 	2879803 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_HOT,BE	971293 b	773083 	908748 	640448 	709034 	714937 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_HOT,BG	753324 	408289 	397683 	501829 	422596 	363034 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_HOT,CH	: 	1634431 	1580613 	1620397 	1757567 	1408451 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_HOT,CY	452434 	441889 	426856 	398180 	315381 b	402225 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_HOT,CZ	1815435 	1668275 	1359070 	1404554 	1222202 	1154672 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_HOT,DE	29270987 	32255900 	31603568 	28238317 	32523221 	29969554 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_HOT,DK	: 	1909086 	1974578 	1654676 	1731870 b	968949 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_HOT,EA	: 	: 	: 	77641594 e	80726973 e	81939243 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_HOT,EE	565829 	532722 	395567 	383976 	229501 	224792 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_HOT,EL	: 	360252 	451388 	434425 	330385 	375529 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_HOT,ES	15130931 	14420071 	14490588 b	13661334 	12340429 	13028542 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_HOT,EU27	: 	: 	114890295 e	105776178 e	121582629 e	122772898 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_HOT,EU28	: 	: 	115024298 e	106038792 e	122002933 e	123140080 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_HOT,FI	4307304 	3967031 	4100747 	3584664 	3949300 	3948471 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_HOT,FR	16980732 	13342767 	12943542 	14039627 	13921559 	14219271 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_HOT,HR	200695 	207112 	239416 	342148 	431857 	379834 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_HOT,HU	3092927 	2663088 	2361752 	2057654 	1697688 	1865451 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_HOT,IE	3137749 	2902466 	2868464 	2431481 	2319747 	2260563 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_HOT,IT	7011316 	7591510 	6344405 	5695032 b	6244444 	8464397 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_HOT,LT	760742 	636730 	563551 	472837 	426234 	374025 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_HOT,LU	: 	: u	7258 u	5911 u	: u	7153 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_HOT,LV	: 	230494 	241467 	179444 	202538 	275580 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_HOT,MT	66130 	52108 	53653 	49098 b	34714 u	91021 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_HOT,NL	4143984 	3799276 	3509829 	3484988 	3359340 	3500067 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_HOT,NO	1344296 	1230643 	1448389 	1437994 	1136733 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_HOT,PL	4188320 	3895717 	3217538 	2675408 b	5880501 	5514263 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_HOT,PT	1290596 	1007373 	1412770 	1105912 	701463 	953574 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_HOT,RO	964244 	800629 	852721 	738481 	797869 	1197383 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_HOT,SE	: 	6128481 	5975539 	5040291 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_HOT,SI	257448 	233335 	221896 	252148 	203875 	218825 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_HOT,SK	1587402 	1063813 	617536 	568037 	512226 b	670438 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_HOT,UK	: 	: 	: 	: 	26164270 	26798208 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_OTH,AT	941932 	916273 	953174 	1007170 	831002 	866827 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_OTH,BE	624625 b	435909 	688255 	424422 	442711 	524245 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_OTH,BG	254461 	210491 	182770 	264230 	142135 	79455 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_OTH,CH	: 	497866 	558178 	431840 	500114 	637089 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_OTH,CY	7567 	4683 	3478 	1757 u	1676 b	164136 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_OTH,CZ	737476 	744677 	600667 	588598 	648984 	704016 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_OTH,DE	4397688 	4844004 	4917628 	4312430 	4480278 	3984474 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_OTH,DK	: 	748872 	830034 	867972 	634364 b	577844 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_OTH,EA	: 	: 	: 	22890413 e	22714622 e	21933826 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_OTH,EE	301668 	268137 	212542 	81216 	87284 	88802 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_OTH,EL	: 	135963 	155190 	145474 	138461 	288198 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_OTH,ES	8022030 	6349289 	5225955 b	2050165 	1997336 	1913843 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_OTH,EU27	: 	: 	39089417 e	33380906 e	35074467 e	31665147 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_OTH,EU28	: 	: 	39242930 e	33545135 e	35492427 e	32051103 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_OTH,FI	1290393 	1129309 	1136369 	1105501 	1392986 	1184191 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_OTH,FR	9484684 	7835025 	7599685 	7889696 	7469366 	7216179 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_OTH,HR	187746 	180760 	175802 	179094 	415680 	383732 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_OTH,HU	383276 	384053 	340308 	302546 	259482 	388001 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_OTH,IE	410066 	374819 	339532 	252027 	191787 	212963 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_OTH,IT	4383677 	3860679 	2937472 	2918064 b	2290557 	2461668 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_OTH,LT	308536 	303393 	203253 	199180 	301487 	321609 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_OTH,LU	: 	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_OTH,LV	: 	: c	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_OTH,MT	73997 	68597 	59705 	66375 b	59969 	27966 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_OTH,NL	1818931 	2470927 	2222121 	2111925 	2144737 	2383517 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_OTH,NO	1752971 	1874199 	1562302 	2174704 	1950250 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_OTH,PL	3201696 	2915759 	2363474 	2130330 b	5795977 	3574221 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_OTH,PT	385973 	328509 	188295 	180115 	421759 	56799 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_OTH,RO	1173559 	1137350 	1047392 	983916 	840873 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_OTH,SE	: 	1312810 	1228983 	903083 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_OTH,SI	193851 	182279 	210373 	199667 	186677 	201421 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_OTH,SK	624201 	531661 u	486264 	669681 	573767 b	352977 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,R_OTH,UK	: 	: 	: 	: 	3042119 	3463986 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,TOTAL,AT	6764655 	6882323 	6351613 	6709183 	6314809 	5777112 	: 	: 	: 	: 	: 	4891530 	: 	3634549 	3943964 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,TOTAL,BE	2175530 b	1698476 	2235671 	1435782 	1670786 	1489881 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,TOTAL,BG	2736847 	1596173 	1424295 	1855864 	1877711 	1941286 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,TOTAL,CH	: 	3836856 	4058296 	3993011 	4450442 	3905121 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,TOTAL,CY	1167110 	1114113 	1082593 	962785 	879804 b	1074564 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,TOTAL,CZ	20061639 	17702092 	16203332 	18528217 	17215083 	18628902 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,TOTAL,DE	79063521 	87104335 	89534444 	80109555 	87350273 	84908064 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,TOTAL,DK	: 	17400216 	19496387 	19511192 	19196406 b	17342909 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3293900 	3272600 	: 	4076000 	4544400 	: 	: 
NR,PERS,N1-3,DOM,TOTAL,EA	: 	: 	: 	346795430 e	354866288 e	362797988 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,TOTAL,EE	2599066 	2598912 	2147737 	2048022 	1386473 	1353968 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,TOTAL,EL	: 	1337167 	1472529 	1596409 	1357457 	2658927 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,TOTAL,ES	98440678 	92415804 	87944959 b	80180124 	82058291 	83539578 	: 	: 	: 	: 	: 	79276889 	84616160 	84597140 	81704040 	77831510 	93093860 	91629228 	42642976 	8545046 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,TOTAL,EU27	: 	: 	525357549 e	516200805 e	513660630 e	525390247 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,TOTAL,EU28	: 	: 	526844332 e	518847382 e	516806903 e	528391122 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,TOTAL,FI	21196262 	20638135 	20500670 	20069650 	21219881 	21483338 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,TOTAL,FR	99012103 	87141181 	88733645 	100199550 	99691398 	101090835 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	77619000 	78564000 	78910921 	81060002 	: 	: 	: 
NR,PERS,N1-3,DOM,TOTAL,HR	1232553 	1318717 	1858851 	2862996 	3169156 	3028091 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,TOTAL,HU	8967808 	8787343 	9178335 	9005826 	8283007 	10404311 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,TOTAL,IE	5987283 	5655671 	5412039 	4583726 	4415085 	4451422 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2074000 	2017000 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,TOTAL,IT	20992374 	22957185 	18822480 	19635800 b	17616095 	22914818 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,TOTAL,LT	1801918 	1809246 	1894224 	1859041 	1772756 	1800988 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,TOTAL,LU	: 	11417 u	11722 u	20175 	48074 	38128 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	8000 	7000 	11000 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,TOTAL,LV	: 	2727693 	2576756 	2719511 	2709534 	3269376 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,TOTAL,MT	211062 	203619 	169306 	165919 b	164188 	165635 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,TOTAL,NL	16080049 	16194798 	16157006 	17024512 	17539840 	19655079 b	: 	: 	: 	: 	: 	7110000 	7017000 	7177000 	7293000 	7535000 	7597000 	7639000 	7113000 	6760000 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,TOTAL,NO	7834014 	7541954 	7498071 	8174748 	6567323 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,TOTAL,PL	26732292 	25434026 	23295558 	22452085 b	22771087 	23553957 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,TOTAL,PT	10748717 	9864400 	9457829 	9029729 	8875773 	8657057 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,TOTAL,RO	11011671 	10451315 	10027943 	10260473 	10284515 	9618923 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,TOTAL,SE	: 	20044477 	20128632 	17769462 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,TOTAL,SI	1416660 	1254837 	1127833 	1472051 	1567992 	1603955 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,TOTAL,SK	4440135 	4193045 	3317069 	2811721 	2666527 b	1890993 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,TOTAL,UK	: 	: 	: 	: 	64927148 	66096023 	: 	: 	: 	: 	: 	: 	: 	: 	57487000 	64600000 	63800000 	67400000 	41200000 	34900000 	38100000 	: 	: 	: 
NR,PERS,N1-3,DOM,TOT_NR,AT	2416484 	2448857 	2322098 	2574560 	2322988 	1912239 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,TOT_NR,BE	479352 b	370182 	538010 	319281 	396147 	209919 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,TOT_NR,BG	1709052 	964279 	819689 	1069175 	1205992 	1347124 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,TOT_NR,CH	: 	1470856 	1737856 	1740422 	1978332 	1641717 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,TOT_NR,CY	705713 	667365 	651988 	561377 	561506 b	505209 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,TOT_NR,CZ	17246686 	14969830 	13810477 	16300162 	15047567 	16536514 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,TOT_NR,DE	42944772 	47647263 	50420077 	45114034 	47301735 	47964399 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,TOT_NR,DK	: 	14245123 	16279691 	16509898 	16477959 b	15614604 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,TOT_NR,EA	: 	: 	: 	237167636 e	242003612 e	248984871 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,TOT_NR,EE	1716226 	1757880 	1511842 	1562977 	1032434 	974015 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,TOT_NR,EL	: 	822682 	850952 	1003325 	859594 	1966581 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,TOT_NR,ES	73553624 	70211353 	66709983 b	62670625 	66059269 	66964837 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,TOT_NR,EU27	: 	: 	359117446 e	364326402 e	339849890 e	353546443 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,TOT_NR,EU28	: 	: 	360296547 e	366541596 e	342121482 e	355727212 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,TOT_NR,FI	15379715 	15284919 	15074712 	15111786 	15606602 	16132994 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,TOT_NR,FR	69288153 	63463503 	65560973 	75290615 	75715393 	76582806 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,TOT_NR,HR	827896 	925286 	1412957 	2324251 	2283137 	2196042 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,TOT_NR,HU	5396998 	5666583 	6375019 	6571919 	6248670 	8066681 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,TOT_NR,IE	2176556 	2161845 	2056535 	1761031 	1754948 	1836959 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,TOT_NR,IT	8924359 	10713158 	9151151 	10496721 b	8530456 	11266018 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,TOT_NR,LT	716511 	858111 	1099384 	1162568 	1016469 	1085277 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,TOT_NR,LU	: 	: u	: u	9268 u	39080 	27379 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,TOT_NR,LV	: 	2309123 	2223304 	2392363 	2364395 	2839773 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,TOT_NR,MT	70936 	79872 	55947 	50446 b	69505 	46648 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,TOT_NR,NL	10057194 	9209853 	9857138 	10797116 	11386686 	13019335 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,TOT_NR,NO	4327608 	3977675 	3885192 	4110477 	3130627 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,TOT_NR,PL	19048650 	18287847 	17430233 	17414820 b	10648364 	13945184 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,TOT_NR,PT	9031716 	8511188 	7747986 	7661583 	7712318 	7598492 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,TOT_NR,RO	8734478 	8398394 	7992480 	8459175 	8558934 	8356486 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
