unit,purpose,duration,partner,tra_mode,geo\time	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 
NR,PERS,N_GE1,DOM,LAND,FI	25801316 	25288594 	25182269 	24672711 	25845337 	26082031 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,LAND,FR	167368098 	154980877 	158211271 	177809074 	177048678 	177465031 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,LAND,HR	2488601 	2465063 	3507541 	4491240 	5134417 	4937431 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,LAND,HU	11869833 	11778710 	12297488 	12254154 	11603716 	13978689 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,LAND,IE	7106728 	6790785 	6495943 	5592862 	5491306 	5468408 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,LAND,IT	36412758 	38655435 	32904361 	34796936 b	32824876 	38681442 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,LAND,LT	2204722 	2217373 	2321616 	2316241 	2271439 	2204661 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,LAND,LU	: 	17799 u	20128 	25440 	52594 	42202 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,LAND,LV	: 	3015689 	2883602 	3172774 	3014573 	3628946 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,LAND,NL	22703414 	23318081 	23053673 	23813698 	24667759 	27383928 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,LAND,NO	9547612 	9089372 	9059752 	9874252 	8028514 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,LAND,PL	44195166 	42029095 	38480529 	37044412 b	38883433 	38294510 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,LAND,PT	14032309 	12831190 	12638159 	11907854 	12436343 	11638508 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,LAND,RO	16059062 	15447428 	14869373 	15585913 	16122429 	15623340 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,LAND,SE	: 	25341309 	25500574 	22490837 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,LAND,SI	1720582 	1618548 	1452035 	1795116 	1922972 	1974899 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,LAND,SK	6171633 	5817607 	4736851 	4090223 	3831786 b	3582368 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,LAND,UK	: 	: 	: 	: 	87229347 	89166682 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,OTH,AT	108754 	160445 	120925 	110873 	130948 	100757 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,OTH,BE	: u	46668 	45939 u	: u	43397 u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,OTH,BG	: c	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,OTH,CH	: 	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,OTH,CY	: c	: u	: u	: 	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,OTH,CZ	99029 u	116742 u	: u	209192 	195011 	167660 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,OTH,DE	3272596 	3987833 	3092618 	2927790 	3697028 	3329655 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,OTH,DK	: 	628962 	774432 	674888 	569664 b	851867 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,OTH,EA	: 	: 	: 	8308195 e	6756659 e	7077840 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,OTH,EE	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,OTH,EL	: 	: u	: u	: u	: u	43730 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,OTH,ES	327103 	468797 	453261 b	324443 	327397 	282274 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,OTH,EU27	: 	: 	9696146 e	11387230 e	8722620 e	10172714 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,OTH,EU28	: 	: 	9741865 e	11389774 e	8761659 e	10212240 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,OTH,FI	: c	: u	: u	: u	: u	94105 bu	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,OTH,FR	1052888 	759278 	529483 	727020 	556184 	621455 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,OTH,HR	: u	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,OTH,HU	11241 u	44685 	56502 	38962 	32574 	43283 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,OTH,IE	66435 	44323 	34793 u	40495 u	39725 u	37734 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,OTH,IT	892672 	1155980 	1315983 	1468433 b	655787 	1144688 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,OTH,LT	79624 	23948 	32087 	35126 	14135 	8650 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,OTH,LU	: 	: u	: u	: u	13730 u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,OTH,LV	: 	: c	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,OTH,NL	945346 	1019753 	1056786 	1058857 	1099632 	1231961 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,OTH,NO	199333 	181243 	121129 u	240236 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,OTH,PL	150772 u	164788 	201581 	217695 b	239874 u	483107 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,OTH,PT	159391 	107945 	108290 	148577 	120279 	99425 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,OTH,RO	78219 	73421 	84646 	100788 	133609 	860895 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,OTH,SE	: 	564392 	456297 	332476 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,OTH,SI	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,OTH,SK	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,OTH,UK	: 	: 	: 	: 	598759 	454215 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,RAIL,AT	1415228 	1341774 	1261906 	1304489 	1379739 	1343031 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,RAIL,BE	316167 b	273710 	336779 	184394 	244322 	218340 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,RAIL,BG	116052 	103781 	62170 	124791 	181799 	166089 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,RAIL,CH	: 	1795666 	1791578 	1794569 	1867106 	1768619 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,RAIL,CZ	1946638 	1814534 	1573238 	1853280 	1823332 	2270964 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,RAIL,DE	23514059 	26486314 	23118605 	22163349 	23428689 	23060317 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,RAIL,DK	: 	2355715 	2689320 	3284466 	3122867 b	3068021 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,RAIL,EA	: 	: 	: 	67354263 e	68301286 e	68488010 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,RAIL,EE	155161 	120755 	100805 	113328 	64991 	84855 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,RAIL,EL	: 	44391 	73320 	73553 	76708 	81753 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,RAIL,ES	7248424 	6858130 	6609543 b	5336582 	5548628 	5209923 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,RAIL,EU27	: 	: 	93692163 e	96329529 e	96686693 e	98710554 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,RAIL,EU28	: 	: 	93733765 e	96467239 e	96874947 e	98975506 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,RAIL,FI	2838300 	2529932 	2495456 	2846748 	3147172 	3213156 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,RAIL,FR	22880910 	20882754 	21959673 	26567966 	26037116 	25974061 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,RAIL,HR	41462 u	54423 	136080 u	222904 	200204 	275695 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,RAIL,HU	1246315 	1230300 	1405475 	1492747 	1421165 	1812948 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,RAIL,IE	372455 	347910 	320939 	376918 	493655 	372320 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,RAIL,IT	4842991 	5042946 	5110989 	4524586 b	3768010 	3927112 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,RAIL,LT	54478 	45075 	38657 	40428 	97650 	31881 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,RAIL,LU	: 	: u	: u	: u	: u	6691 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,RAIL,LV	: 	118546 	138094 	131136 	219722 	178105 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,RAIL,NL	2827441 	2737597 	2725189 	3135313 	3212032 	3953313 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,RAIL,NO	743786 	710791 	626859 	527226 	485285 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,RAIL,PL	3843145 	3562710 	3163045 	3012239 b	4480685 	4762280 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,RAIL,PT	513207 	525359 	512320 	477167 	495247 	425095 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,RAIL,RO	1681829 	1756252 	1993845 	2090484 	2328804 	2650988 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,RAIL,SE	: 	5458927 	5293416 	4733418 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,RAIL,SI	: c	59335 	18048 u	48009 u	59676 	49163 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,RAIL,SK	737119 	802091 	804645 	524675 	331835 b	560455 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,RAIL,UK	: 	: 	: 	: 	12872983 	13414606 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,TOTAL,AT	9848564 	10063508 	9197692 	9573164 	9682051 	9015192 	: 	: 	: 	: 	: 	8086311 	: 	6403275 	6904459 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,TOTAL,BE	2950834 b	2820302 	3133218 	2202277 	2574641 	2485447 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,TOTAL,BG	4570877 	2874771 	2430637 	3012004 	3259295 	3006110 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,TOTAL,CH	: 	5986118 	6068426 	6312438 	6820128 	6225061 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,TOTAL,CY	1383643 	1359130 	1281176 	1272010 	1263806 	1336115 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,TOTAL,CZ	28156048 	26055631 	23287272 	26196815 	24304012 	25986952 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,TOTAL,DE	121708947 	132778475 	135503132 	123741073 	130818258 	130076882 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,TOTAL,DK	: 	20455167 	22821994 	22904453 	22215862 b	20437399 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4700000 	4588600 	: 	5621000 	6310900 	: 	: 
NR,PERS,N_GE1,DOM,TOTAL,EA	: 	: 	: 	545676166 e	557213733 e	568022424 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,TOTAL,EE	2870377 	2826552 	2382651 	2256060 	1556379 	1603942 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,TOTAL,EL	: 	4590494 	4841429 	5340341 	4615278 	6257327 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,TOTAL,ES	131951376 	125026932 	118297495 b	110258727 	113318596 	115084699 	: 	: 	: 	: 	: 	113387212 	117875900 	105539300 	102284300 	98643590 	119729830 	116737420 	61983706 	31817066 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,TOTAL,EU27	: 	: 	794330526 e	792897894 e	783447995 e	798133902 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,TOTAL,EU28	: 	: 	797467500 e	797221481 e	788773770 e	803213461 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,TOTAL,FI	26383669 	25928616 	25721202 	25208829 	26527497 	26771129 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,TOTAL,FR	171703705 	158642404 	161944418 	181739243 	181318156 	181517827 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	140644000 	142047000 	147787000 	148037000 	: 	: 	: 
NR,PERS,N_GE1,DOM,TOTAL,HR	2552192 	2546275 	3587698 	4623508 	5350704 	5111093 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,TOTAL,HU	11872352 	11778710 	12300783 	12258070 	11608394 	13990742 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,TOTAL,IE	7150319 	6828674 	6522160 	5631843 	5534741 	5500359 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3178000 	3138000 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,TOTAL,IT	40828133 	42018881 	35319955 	37222958 b	36476703 	43131050 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,TOTAL,LT	2204722 	2217373 	2321616 	2316241 	2271439 	2204661 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,TOTAL,LU	: 	17905 u	20128 	25440 	52594 	43172 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10000 	13000 	14000 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,TOTAL,LV	: 	3018022 	2885025 	3172774 	3014573 	3635701 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,TOTAL,MT	253037 	234919 	200523 	195981 b	184940 	200378 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,TOTAL,NL	22882228 	23476507 	23190661 	23930647 	24795926 	27526206 b	: 	: 	: 	: 	: 	14096000 	13579000 	14133000 	14289000 	14581000 	13715000 	13388000 	13019000 	12700000 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,TOTAL,NO	11390699 	10819903 	10692386 	11665409 	9600572 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,TOTAL,PL	44283457 	42136806 	38594696 	37125204 b	38986942 	38586107 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,TOTAL,PT	14507722 	13163262 	12971180 	12163810 	12663903 	11845548 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,TOTAL,RO	16208095 	15715863 	15058724 	15832902 	16223234 	15639388 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,TOTAL,SE	: 	26794765 	27142419 	23881700 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,TOTAL,SI	1720582 	1619148 	1452035 	1795116 	1922972 	1974899 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,TOTAL,SK	6180313 	5824208 	4736851 	4090223 	3838923 b	3582368 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,TOTAL,UK	: 	: 	: 	: 	89470707 	91533096 	: 	: 	: 	: 	: 	: 	: 	: 	91087000 	101700000 	101200000 	106100000 	75200000 	65200000 	71800000 	: 	: 	: 
NR,PERS,N_GE1,DOM,WW,AT	: c	: u	: 	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,WW,BE	: u	1994 	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,WW,CH	: 	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,WW,CZ	: c	: u	: 	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,WW,DE	496479 u	: u	608316 u	602022 u	: u	553840 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,WW,DK	: 	325827 	198948 	283200 	217519 b	157752 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,WW,EA	: 	: 	: 	4463226 e	4685486 e	4434110 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,WW,EE	: c	: u	: u	37932 u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,WW,EL	: 	961775 	960737 	1058281 	912571 	908914 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,WW,ES	1062629 	953509 	945578 b	870516 	800448 	626382 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,WW,EU27	: 	: 	5531995 e	6234555 e	5350091 e	5056257 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,WW,EU28	: 	: 	5600807 e	6359546 e	5537839 e	5204974 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,WW,FI	229371 	283507 	214212 	211003 	287307 	206983 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,WW,FR	600891 	372277 	386816 	508316 	497470 	539374 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,WW,HR	45019 u	69212 u	66042 u	115901 	185054 	146722 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,WW,HU	: c	: 	: 	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,WW,IE	22302 u	19434 u	: u	23012 u	17076 u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
